ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
AlexiaOver,AlexiaOver,595,216,853,869,,
rauljurado79,rauljurado79,1760,275,1976,417,Madrid,"Sevilla, Andalucía"
nicanor_arturo,nicanor_arturo,146,30,695,407,,
anlica2444,anlica2444,170,52,1088,600,,
oletusbuevos,oletusbuevos,2423,2794,34274,11988,,Vete a tu puelo
RamonBoira,RamonBoira,2482,1531,34437,10599,,
Giovane997,Giovane997,49,85,1777,859,Athens,Barcelona
Buse_sk8,Buse_sk8,488,217,2311,568,Madrid,"A Estrada, POntevedra, Galiza"
badomia666,badomia666,143,74,1494,941,,
castoracs,castoracs,1025,232,17826,24,,
AnibalAlvarez00,AnibalAlvarez00,271,43,2072,3349,,"Islas Canarias, España"
apceramista,apceramista,2214,2051,71588,291,,
Sc4Fortuna,Sc4Fortuna,4914,2020,31983,34773,,Cáceres - Spain
AlvaroIURonda,AlvaroIURonda,1108,1946,48701,14259,Madrid,"Ronda, Málaga"
IriaRodrguez,IriaRodrguez,782,115,4542,1191,Amsterdam,Galicia
alextoyourheart,alextoyourheart,326,726,53644,78721,Amsterdam,"Mataró, Catalunya ||*||"
MJose23342951,MJose23342951,166,282,13173,23805,Athens,Madrid
Lunadeluna23,Lunadeluna23,144,54,1276,112,,
malcornoque,malcornoque,423,719,63047,19305,Amsterdam,Andalucía Soberana
AlbertoCuezva,AlbertoCuezva,358,211,6697,990,Athens,
Migansanso,Migansanso,2069,731,51111,44844,Brussels,Madrid
grangoig,grangoig,596,624,19944,9813,Pacific Time (US & Canada),País Valencià
moranjesus89,moranjesus89,2838,1828,49360,3733,,
sgroscar,sgroscar,271,70,1508,69,,"Collbató, Catalunya"
romulense,romulense,2208,894,34586,983,,"Madrid, Comunidad de Madrid"
peponp,peponp,4461,2408,27150,404,,navas del rey
AlejandraLra,AlejandraLra,886,1075,7092,1010,Athens,Andén 9¾ 
Tonivelos,Tonivelos,2683,1406,64341,28359,,Utrera del Norte
merupuig,merupuig,2419,2532,113691,60026,,
latataguerrero,latataguerrero,838,873,13462,34542,Europe/Madrid,"Vinaròs, España"
asparuh7,asparuh7,2420,1802,106281,3344,Stockholm,suecia 
Endharr,Endharr,208,68,1763,718,,
rajregion4,rajregion4,359,138,3767,1493,Mountain Time (US & Canada),40 Orsett Terrace.
JordiAlfama,JordiAlfama,4165,1699,25682,684,,República Catalana 
GdeGerrard,GdeGerrard,77,322,16429,9212,Madrid,
florodelmonte,florodelmonte,1255,418,7847,1721,Pacific Time (US & Canada),
CarlaLevanterii,CarlaLevanterii,436,446,9633,3548,,Entre música i versos PV
M_Pino_92,M_Pino_92,299,945,45349,47299,Madrid,Sevilla
MariaaLool,MariaaLool,365,372,872,334,Athens,
spidderr,spidderr,222,76,4869,6424,,
luisalfaro41,luisalfaro41,252,21,432,2211,,
xavirivers1,xavirivers1,1451,1473,1677,70,,
gudaricatala1,gudaricatala1,2448,4283,68220,7378,Hawaii,de Bar en calle.....Catalunya
karen_xzx,karen_xzx,113,82,498,468,Athens,València
Ferreru4,Ferreru4,1116,1156,23307,1250,,
alma710,alma710,501,1278,107031,106222,Europe/Madrid,"Madrid, Esperando A Ed "
de_anguera,de_anguera,175,185,19260,4290,Ljubljana,
LuchyMiviv8951,LuchyMiviv8951,570,309,5665,1257,Pacific Time (US & Canada),España
59Pasajero,59Pasajero,379,369,850,635,,"La Roca del Vallès, Barcelona"
est9_,est9_,45,45,6949,2,,
ignaccio55,ignaccio55,206,86,2763,18578,,"Sant Feliu de Guíxols, Espanya"
XabySCQ,XabySCQ,399,154,11078,1325,Madrid,
maki_1966,maki_1966,428,234,10135,1962,,Catalunya
ipua45,ipua45,1519,1354,18701,17977,,Madrid
bip_jaume,bip_jaume,1809,1902,24156,5725,Amsterdam,
manza_32,manza_32,123,142,688,26,,
NestrellaG,NestrellaG,186,533,36674,863,Madrid,
adolfo71503323,adolfo71503323,248,101,833,775,,"Alcalá de Henares, España"
Naenrir,Naenrir,319,144,26784,25922,Pacific Time (US & Canada),Mundo digital
jrc728,jrc728,314,207,18597,11274,,
Edufranza,Edufranza,321,72,1115,3500,Athens,Galicia
RFllagg,RFllagg,152,107,9234,8252,Madrid,Prrreeeeecausión!
JuanmaBL97,JuanmaBL97,376,253,14762,6278,Pacific Time (US & Canada),Pontedeume
MrsAnonima12,MrsAnonima12,251,486,12244,14773,Athens,
scarabelo150,scarabelo150,265,728,111799,67172,Greenland,
alber_tic,alber_tic,2336,2654,58850,34084,Athens,
Estacadebares,Estacadebares,2926,2680,239997,9919,Madrid,
laovejaroja17,laovejaroja17,101,95,286,172,,"Cataluña, España"
mrcesarlopez,mrcesarlopez,1781,2041,71204,59,,
fatiiriv,fatiiriv,455,157,3344,3047,Athens,Deixebre
ElTonathan,ElTonathan,327,82,18679,15969,,"Córdoba, España"
jhiering,jhiering,2226,1386,20244,431,Madrid,GALICIA
Akelitapuntotac,Akelitapuntotac,318,26,2423,2244,,
LopirataD,LopirataD,332,237,11529,6278,,
ChValverde,ChValverde,433,531,51476,41580,Amsterdam,Manises | Santiago Bernabeu
TGarciaG7,TGarciaG7,182,174,4917,1482,Madrid,España
ManuelEstrems,ManuelEstrems,484,165,10431,14,,
IonOguetaAbogad,IonOguetaAbogad,757,284,451,224,,"Vitoria-Gasteiz, País Vasco"
laabu3,laabu3,228,85,2503,1471,,"Granada, España"
sussiline,sussiline,129,14,484,107,Madrid,ciutadella de menorca
christianbella3,christianbella3,220,261,6841,1690,,Bot lane
jesusyolanda,jesusyolanda,187,60,522,766,Amsterdam,
ismaeletmi,ismaeletmi,218,295,7462,3407,Pacific Time (US & Canada),la mente 
madox_c,madox_c,1773,1558,29824,10156,,TOLEDO (  CASTILLA LA MANCHA )
Zangolotina77,Zangolotina77,963,525,26586,38672,Athens,En la parra
fermasamx,fermasamx,3497,3258,8431,671,,
utopiq,utopiq,639,474,26363,21866,Hawaii,Baix Camp
EncarniTrmula,EncarniTrmula,599,973,8705,8226,Pacific Time (US & Canada),
CabreraDori,CabreraDori,1608,1725,41215,12623,,ARABA EUSKADI
electromeriadoc,electromeriadoc,141,1094,81412,32555,Madrid,Barcelona
TumbandoDalas,TumbandoDalas,293,274,1919,1421,Buenos Aires,Planeta Tierra
MachiDalas,MachiDalas,90,130,1359,1055,,Pambilandia
LyoTheLyon,LyoTheLyon,84,86,6407,5605,,"Girona, Catalunya"
bouhkass,bouhkass,558,110,6474,1014,,
Joaquin_loww,Joaquin_loww,445,272,2878,1333,Athens,"l'Alcora, Castellon"
Venttisca,Venttisca,706,189,3480,702,,
Lacalsot,Lacalsot,20,31,909,9,,
TrafalgarLawSPA,TrafalgarLawSPA,278,330,18002,25675,Pacific Time (US & Canada),
zariush,zariush,74,58,5692,19,,
HeavyHenrik,HeavyHenrik,229,169,9909,14114,,
ANDONEARZAK,ANDONEARZAK,16,8,596,672,,
pavloviu,pavloviu,170,136,7353,1795,Greenland,Tu hipotálamo
SoledadBlancoA2,SoledadBlancoA2,2152,1030,9191,4267,,Asturias.   Málaga
KeydayNeck,KeydayNeck,273,222,4912,2434,Madrid,"Barcelona, España"
SiriaBd,SiriaBd,315,213,2954,148,Madrid,
YPingota24,YPingota24,959,437,4699,3770,,Depresión
apocalipticax,apocalipticax,2936,5108,28915,11651,Pacific Time (US & Canada),Infierno mental//España
Quejigo48,Quejigo48,1216,428,7894,436,,
AlisterMcmartin,AlisterMcmartin,2199,307,1031,269,Athens,
chinatodecarlos,chinatodecarlos,2731,1853,213831,3559,Madrid,ZARAGOZA
gtorcat,gtorcat,2317,1139,195415,11504,Caracas,"Margarita Island, Caribbean"
diegoboni99,diegoboni99,109,128,2594,3410,,
Charmander_ABRA,Charmander_ABRA,430,1265,100554,23727,Berlin,"ciudad, país o época errónea"
FilosofoSupremo,FilosofoSupremo,675,455,24848,19809,,Españistán
MiguelF10013687,MiguelF10013687,346,311,15673,2748,Athens,Españistan (Alemania del Sur)
anapeterpana,anapeterpana,928,370,19352,10946,Madrid,Los Mundos de Yupy
Asdrubaal,Asdrubaal,103,22,11629,2281,Madrid,"Murcia, España"
naranxos,naranxos,1126,849,22597,4444,,
el4antiantisis4,el4antiantisis4,217,53,3093,49,Pacific Time (US & Canada),
_ju1_,_ju1_,1847,49867,118363,108823,Athens,"Alicante, España"
excursioperon,excursioperon,2691,2533,19543,16543,Pacific Time (US & Canada),Ciudad Autónoma de Buenos Aire
CluaGregori,CluaGregori,289,50,409,1160,,
NatiNatSmoothie,NatiNatSmoothie,186,31,131,32,,"Oviedo, España"
Galega_son,Galega_son,377,565,33176,15415,Madrid,"A Coruña, España"
forxijuanba,forxijuanba,215,142,1472,369,,
Lanesttosa,Lanesttosa,1157,1144,38599,292,Athens,"Bilbo, Bizkaia."
cesar7142,cesar7142,687,684,11118,4,Pacific Time (US & Canada),"Madrid, Comunidad de Madrid"
LTescor,LTescor,636,148,9817,1947,Madrid,"Barcelona, Cataluña"
sevillista_1973,sevillista_1973,2207,1033,11774,1849,Madrid,sevilla
sinue_234,sinue_234,961,878,42177,562,,
asolas__,asolas__,365,44,4323,4089,Pacific Time (US & Canada),
acuareladeudas,acuareladeudas,2713,3454,136998,111000,Athens,Madrid
tonyspecialone,tonyspecialone,1049,184,7588,6808,Hawaii,
yerayneizan,yerayneizan,358,182,13122,1486,,
joantier,joantier,243,133,7799,2920,Pacific Time (US & Canada),
SrCabronn,SrCabronn,1749,884,5184,4540,,En algún lugar
MaianaB88,MaianaB88,349,240,17893,1430,Athens,Anoetako 23. atea
pauletrom,pauletrom,90,46,3265,3882,,
albertFillol,albertFillol,89,21,928,509,,
Libe_10,Libe_10,312,174,4310,1333,,
DaVinchiGH,DaVinchiGH,200,57,1243,1327,Madrid,
franc_rubio5,franc_rubio5,686,632,4851,2116,Pacific Time (US & Canada),"La Flecha, Valladolid."
PodemGodella,PodemGodella,1201,1206,6360,1814,Madrid,Godella
ManuelCerrada_,ManuelCerrada_,120,171,3622,7250,,
Algonfdez,Algonfdez,4994,2844,429901,385,,
VaroSPC,VaroSPC,1591,531,3167,2792,Madrid,Benavente (Zamora)
ixppaiporta,ixppaiporta,118,169,1935,843,Madrid,Paiporta
Rufo1903,Rufo1903,424,180,5097,21,,
TerukaP,TerukaP,253,426,62985,19688,,
DyDan22,DyDan22,145,124,3772,1433,Madrid,Barcelona
republykno,republykno,504,205,9780,105,,
frikieuforico,frikieuforico,111,57,840,805,Pacific Time (US & Canada),Village of Outcasts
tonienlared,tonienlared,1068,179,7805,7003,,
Ritasuarez95,Ritasuarez95,365,368,22086,4512,Hawaii,Galiza
linares_rafa,linares_rafa,264,121,5319,133,,
NoGodVerite,NoGodVerite,444,210,4253,976,Amsterdam,
theraxmen4,theraxmen4,240,88,4640,8005,,Ahí al lao
lapitonisafuck,lapitonisafuck,280,106,4265,2703,,"Leningrado, Russia"
unarayadegofio,unarayadegofio,252,102,985,1045,London,"San Cristóbal de la Laguna, TF"
Martinez_Facha,Martinez_Facha,104,56,2957,511,,
EspanaFN,EspanaFN,1814,3709,29673,14547,Bern,Madrid
fginel97,fginel97,341,393,11893,4,Europe/Madrid,
montsepitilla,montsepitilla,172,57,892,136,,
TomiGut,TomiGut,178,169,6316,7516,Madrid,En Monerrrrrrrrrreva
Pau_cas99,Pau_cas99,81,23,21,12,,
miguelrocker000,miguelrocker000,257,114,8315,23119,Madrid,
Kevintxupuertas,Kevintxupuertas,110,56,6851,8010,Madrid,Murcia o por ahí
sergiocollazo,sergiocollazo,76,88,3572,12104,Madrid,Asturias
r67784996,r67784996,83,16,923,1570,,
Blaaiiir,Blaaiiir,322,91,3878,985,Pacific Time (US & Canada),III
MAlonsocosme,MAlonsocosme,302,323,5461,2168,,Logroño (La Rioja)
gar_ot,gar_ot,638,72,3221,54,,
Ceivar_OPAR,Ceivar_OPAR,1018,2931,8272,1419,Athens,
Quero_97,Quero_97,451,369,23776,10251,Amsterdam,Hyrule
DCGCOS,DCGCOS,343,918,126883,34882,,Europa del Sur
lu88149660,lu88149660,384,957,53341,40280,,
tashi_lewis,tashi_lewis,1427,694,11752,81680,Madrid,Barcelona
ArtanixXb,ArtanixXb,162,108,6151,2697,,Granada
_DME_,_DME_,411,205,3111,1728,,"Zaragoza, España"
Theonly_one96,Theonly_one96,277,226,4278,1924,Pacific Time (US & Canada),anywhere city
Morpheus11M2004,Morpheus11M2004,823,517,28160,23910,,ESPAÑA
TorrentAnna,TorrentAnna,233,121,11394,1514,,
paco229,paco229,5207,4884,197097,2460,Madrid,"Brunete, Madrid, Spain"
atomed_,atomed_,3391,2885,108273,105143,,Euskalherria
Costa16Francesc,Costa16Francesc,1025,574,4773,8355,, Catalunya
xinluses,xinluses,673,601,53187,4700,,Manresa
Ana7Gomez,Ana7Gomez,414,423,8323,893,Madrid,Hogwarts.
Javimangana,Javimangana,842,844,9905,24616,Pacific Time (US & Canada),15002
FeGarPe79,FeGarPe79,689,772,20162,61918,Madrid,"Salamanca, Castilla y León"
Anonymous_W0lf,Anonymous_W0lf,42698,61935,92850,13662,Madrid,España
elemunoz1765,elemunoz1765,2259,1257,47705,7562,,alicante
operadora36,operadora36,395,407,10611,8,London,"Málaga, España"
garnata59,garnata59,156,78,2304,199,,
traurigsoldat,traurigsoldat,123,132,14740,9639,Pacific Time (US & Canada),Outer Space
anjorma3,anjorma3,2367,2442,112043,19069,Hawaii,comunidad valenciana
vikichx,vikichx,356,198,4334,4646,,
rosira_rosi,rosira_rosi,5783,5260,130936,69276,,
2016mundonuevo,2016mundonuevo,251,168,9503,4754,,
ArturoDanielSam,ArturoDanielSam,233,131,1518,874,Pacific Time (US & Canada),Madrid
Celiaaaaa26,Celiaaaaa26,181,286,11952,4204,Amsterdam,Zaragoza - Bijuesca
vicentecabeza,vicentecabeza,938,871,18618,1967,,"Lucena, Córdoba"
oiercaste,oiercaste,63,79,231,342,,
TikisMikicho,TikisMikicho,185,89,10358,16950,,
Adler7Irene,Adler7Irene,251,126,695,757,Amsterdam,
Adley_MD,Adley_MD,238,42,949,359,Ljubljana,Mi cueva
tegoda11,tegoda11,566,149,959,231,,
alaitzlarrea,alaitzlarrea,520,247,1388,76,Pacific Time (US & Canada),"Bilbo,euskalherria"
quepijotadao,quepijotadao,404,2175,2787,5313,Madrid,
OfficialSaavedr,OfficialSaavedr,191,273,4885,14950,,"Islas Baleares, España"
jmpugae,jmpugae,28,1084,52965,110859,Greenland,España
Chalaoninonino,Chalaoninonino,302,5262,96262,185038,Madrid,"Donde me manden, a toda leche"
alissdowell,alissdowell,198,335,5021,2641,Ljubljana,
OmarMM99,OmarMM99,235,177,6755,1518,Amsterdam,Carnivores Tour 24/8/14 
sandrii_expo8,sandrii_expo8,273,225,10029,4440,Ljubljana,Alovera
elsabiomordis,elsabiomordis,167,118,2261,1189,,"Tenerife, Canarias "
GRENPoC,GRENPoC,92,39,98,64,Madrid,"Barcelona, Catalunya"
Mikel26006910,Mikel26006910,511,244,7907,776,Madrid,Euskal Herria
char95,char95,146,98,1143,3174,Madrid,"Munich, Bavaria"
miguelrolldan,miguelrolldan,132,56,762,473,,"Granada, España"
andreearb1,andreearb1,245,205,5994,1683,Pacific Time (US & Canada),Madrid
nramonperez,nramonperez,220,71,1720,47,,"Barberà del Vallès, España"
kandofn,kandofn,429,100,7842,4617,Madrid,Cerdanyola del Vallès
BermeFer,BermeFer,770,660,59096,17019,,Planeta tierra 40°26′ N 3°41′ 
MuSoL79,MuSoL79,932,540,22133,1218,Madrid,hemeroskopeion
aperez1917,aperez1917,151,52,73,540,Pacific Time (US & Canada),"Parla, Madrid"
Ahuio98,Ahuio98,235,220,11898,434,,
KirushenMeow,KirushenMeow,237,99,4677,3720,,por desgracia Murcia 
TAIMESCUER,TAIMESCUER,2619,1631,25782,14536,Pacific Time (US & Canada), Tierra de Biescas
OSORIO129,OSORIO129,218,156,18382,12402,Athens,"Madrid, Comunidad de Madrid"
adrianpr77,adrianpr77,268,127,2395,239,Madrid,Cuba. Varadero
SnagletoothWars,SnagletoothWars,411,630,67712,36556,Madrid,patreon.com/MemeTooth
PedroPMG97,PedroPMG97,1183,435,11802,3775,,Entre sus piernas
XosS2,XosS2,260,142,4218,2328,,
carmentopia36,carmentopia36,1582,1189,25544,2536,,Asturies
Sergiohere1,Sergiohere1,856,806,4767,16470,Amsterdam,Algeciras - Bergen
NereaStark,NereaStark,573,613,14144,10619,Madrid,En el país de la purpurina. 
Manuel02009472,Manuel02009472,745,541,15332,13008,,
eljueves,eljueves,396,710934,49747,16533,Madrid,España
xarlykoxax,xarlykoxax,572,543,11466,1859,Madrid,"Herrera de Pisuerga, España"
Alvaro_dust,Alvaro_dust,370,533,8219,4242,Pacific Time (US & Canada),Madrid
Brezzzzzzzz,Brezzzzzzzz,122,247,20373,30614,Amsterdam,98
AlexsalasUre,AlexsalasUre,499,119,3425,3546,Pacific Time (US & Canada),El Jau  y Almagro 
TacoremiAfns,TacoremiAfns,365,626,14403,2994,,
monicvti,monicvti,150,241,5217,3769,Hawaii,
MariTrini111,MariTrini111,1082,181,8485,7609,,
AlasArmando,AlasArmando,1226,789,13100,65059,,
motxet,motxet,149,216,14804,5298,Amsterdam,Picanya ~ Països Catalans
Cartofnsky,Cartofnsky,72,74,6428,923,Madrid,Ibiza-Budapest-Ibiza
AbrahamS___,AbrahamS___,336,162,2643,2052,Pacific Time (US & Canada),
eltuitdrink,eltuitdrink,471,296,12708,2251,Athens,De aquí para allí
almarpa69,almarpa69,233,65,1151,3088,,País Valencià 
_IreneHerrero,_IreneHerrero,1006,717,13583,20556,Athens,Antifeixista.✊
xoxoson,xoxoson,399,1107,53940,22461,Madrid,Barcelona
fckpatriarchy,fckpatriarchy,241,200,7029,3785,,"tus muertos, pisoteaos."
Prisionela,Prisionela,232,108,6306,1748,Madrid,España
H_Pardo,H_Pardo,203,126,3310,43,Madrid,
JM_Depp,JM_Depp,1211,1693,43580,7420,Madrid,"Andalucía, España"
kimivonix,kimivonix,1117,169,7240,6437,,
josepsrr27,josepsrr27,378,85,2177,3409,,"Elche, Comunidad Valenciana"
llamameazahara,llamameazahara,1746,2391,36130,21019,Athens,central perk
elenitafj18,elenitafj18,358,495,5326,996,,"Navalmoral de la Mata, España"
ablgg_,ablgg_,1150,1574,25291,5621,Athens,"Igualada, PPCC"
ManuelLodeiro,ManuelLodeiro,267,84,7699,4139,Madrid,
96_Yeyo,96_Yeyo,694,857,24148,24603,,Planeta Tierra
jcrami007,jcrami007,643,733,30871,11243,Madrid,"malaga
"
Mylla60,Mylla60,3570,3318,75455,64190,Madrid,España
geniuslawyer,geniuslawyer,2150,4194,209054,31596,Caracas,venezuela
goncancela,goncancela,688,473,50238,14,Madrid,"Galicia, España"
yahcono33,yahcono33,789,1477,142746,2303,Pacific Time (US & Canada),
jrsprint94,jrsprint94,867,282,41203,16308,Greenland,somewhere driving (302/308) 
PodChamberi,PodChamberi,1549,1182,32475,29721,,"Madrid, barrio de Chamberí"
carmigencar,carmigencar,707,882,55574,900,Madrid,"Valladolid, Castilla y León"
Sra_Gaskarth,Sra_Gaskarth,120,163,4143,3318,Madrid,Rivas-Vaciamadrid 
Andrespellin,Andrespellin,339,476,4804,5731,Madrid,Almeria - Madrid
romanpenagos,romanpenagos,363,89,603,415,,
IkerMGarcia,IkerMGarcia,695,585,12299,2876,Athens,
rober_eldeluisi,rober_eldeluisi,395,349,14497,187,Madrid,
carloshernaru,carloshernaru,655,94,924,872,Pacific Time (US & Canada),"Almoradí, Spain"
AITask,AITask,538,334,17222,3073,Amsterdam,Barcelona (Spain)
JoKeRrTroll,JoKeRrTroll,307,567,24498,29413,,"Valencia,España"
iMaxekZ,iMaxekZ,178,182,14719,8975,Athens,Marvin's Room/Cole World
AniaPerez4,AniaPerez4,731,571,7357,5109,,EUSKADI
ramiusdbus,ramiusdbus,188,87,678,35,Madrid,Hendaia
jorge21495,jorge21495,299,332,8055,623,Paris,Madrid
luiiigiiisss,luiiigiiisss,425,378,5433,6167,,tu puta madre
MarcosVerde23,MarcosVerde23,75,11,325,74,,
hombreola,hombreola,77,25,76,80,Pacific Time (US & Canada),"Madrid, España"
Indiferentzia,Indiferentzia,117,74,7937,3893,Amsterdam,Cuando tú vas yo vengo de allí
DavidBecerraNei,DavidBecerraNei,271,162,3127,255,Madrid,"Baldaio, A Coruña"
ivansanguinogar,ivansanguinogar,848,676,7200,10737,Pacific Time (US & Canada),en un lugar de la mancha
eugcla_gr,eugcla_gr,103,40,4098,1152,,Al Sur
teresalopez1997,teresalopez1997,626,1065,61721,19597,Athens,Guardiana de Nervión
franvilost,franvilost,96,121,8656,5014,,"Sevilla, España"
GermanRecio,GermanRecio,1174,228,4566,3975,Madrid,Gijón//33210
dbaraza_,dbaraza_,282,179,10182,9289,Ljubljana,"Cataluña, España"
df_davidATM,df_davidATM,874,697,32891,573,Amsterdam,"Madrid, Comunidad de Madrid"
Daniel__Prieto,Daniel__Prieto,438,179,846,430,,Ganímedes (Liáns)
JosoLindoso,JosoLindoso,264,1332,239383,206028,Madrid,"Valencia, España"
Juglarito,Juglarito,409,276,13663,6337,Hawaii,"Sevilla , España"
DanielTorresPra,DanielTorresPra,118,98,2687,294,,
marcjustme,marcjustme,981,242,2848,375,Amsterdam,
markolsa100,markolsa100,748,585,1992,28130,,Madrid
Ssergi30,Ssergi30,2235,2887,115003,40193,London,Gran Canaria
Ruben288397261,Ruben288397261,4986,1736,29349,47587,,"Alginet, Valencia España "
mayerri,mayerri,1372,592,24670,6072,Madrid,"Andalucía, España"
carbaescarba,carbaescarba,119,122,1302,994,,Do mundo son.
albamda,albamda,572,911,51392,13382,Amsterdam,tenerife
pipodegirasol,pipodegirasol,736,841,78685,3418,Singapore,
nachodms99,nachodms99,691,200,6633,1746,Pacific Time (US & Canada),"Segovia, España"
david_zaplana,david_zaplana,1261,2279,102818,77173,Pacific Time (US & Canada),"Galiza, URSI"
torracollons696,torracollons696,2168,1887,54468,7860,Pacific Time (US & Canada),BAIX LLOBREGAT
Albert8130,Albert8130,247,62,3781,1202,Madrid,Sevilla
marigoru00,marigoru00,299,242,2600,1281,,"Córdoba, España"
psycho_kiddd,psycho_kiddd,477,247,7434,2071,Casablanca,"Islas Canarias, España"
DioniCuenca,DioniCuenca,94,177,1049,1318,Pacific Time (US & Canada),"Madrid, Cadiz"
elrube__,elrube__,216,144,18603,4481,Amsterdam,sev
ccamacho1966,ccamacho1966,3229,2855,43005,8993,Madrid,Onubense zurdo 
armta24,armta24,706,692,18421,21469,Pacific Time (US & Canada),Móstoles
docanbravo,docanbravo,1904,896,19994,1656,Greenland,spain
sevillanaroja,sevillanaroja,1101,1200,7293,3580,,En algun lugar de la vida.. 🌷
ldealista,ldealista,252,1479,26513,62766,Madrid,
VIX__CAT,VIX__CAT,698,715,12469,24212,,"en la calle de la risa, jeje"
ertorc,ertorc,17,4,57,10,,
NiNvt2,NiNvt2,455,609,45428,5878,Pacific Time (US & Canada),"Alcalá de guadaira, Sevilla"
josemanuelgv55,josemanuelgv55,596,168,1458,230,,
silvialpp_,silvialpp_,454,847,18915,11673,Casablanca,
Antonio_moreno7,Antonio_moreno7,321,458,5314,96,,Andalucia
Luquenyo,Luquenyo,257,334,53069,3214,Greenland,Barcelona
roby3tter,roby3tter,1839,1080,34543,15764,,tenerife 
GemaCarrera,GemaCarrera,1097,541,7372,143,,San Fernando
daviniaweasley,daviniaweasley,997,2031,99694,72044,Madrid,Tenerife
grierxxx,grierxxx,1070,1087,35919,22086,Casablanca,tnf
jesusgc1972,jesusgc1972,1022,1057,33893,13840,Hawaii,Barcelona (España)
Afeerico,Afeerico,226,151,14084,1017,Madrid,
JaniJoplin,JaniJoplin,3051,4138,107815,171070,Madrid,
matarile1905,matarile1905,982,809,19372,2530,Amsterdam,Ciudadano del mundo
beranturiano,beranturiano,1301,482,15478,13071,,
DanEscario,DanEscario,502,194,3085,891,Madrid,"Rubí, Catalunya"
ali__bee__,ali__bee__,195,51,428,527,,
Kaiet1Kaiet,Kaiet1Kaiet,284,42,571,1,,
carreto_adrian,carreto_adrian,491,279,4353,1555,,Alameda de osuna 
ioanaecaterina1,ioanaecaterina1,265,131,2928,2833,,
JeremyLorente98,JeremyLorente98,98,93,2658,1929,Pacific Time (US & Canada),"Teruel, España"
chuchoquehabla,chuchoquehabla,5000,3730,125810,138558,Belgrade,Españistán Norte
alonso_paulino,alonso_paulino,944,657,10498,7101,Amsterdam,Unas veces aqui y otras alli
ndocorasones,ndocorasones,252,223,7346,1129,,Galiza
Anatolia85,Anatolia85,130,73,5946,3376,,
marquitos_1995,marquitos_1995,249,407,18931,1046,Madrid,"España, Madrid "
Udaiso,Udaiso,884,367,37130,5476,Madrid,"Sestao, Bizkaia, Euskal Herria"
ConcepcioFerrer,ConcepcioFerrer,192,629,62296,82,Rome,Alaquàs
Tabanque,Tabanque,355,271,13597,1346,,
el_tornesino,el_tornesino,166,151,504,539,Amsterdam,
postata616,postata616,25,16,1194,297,,
dubmetrap,dubmetrap,311,569,24735,42085,Paris,Con les que luchan.
PabloGILM10,PabloGILM10,599,418,4322,524,Pacific Time (US & Canada),La Rosaleda
Guti_SKYNET,Guti_SKYNET,148,149,6476,782,,
luzdelacalle,luzdelacalle,505,253,11918,575,,
CeroSacrificios,CeroSacrificios,5142,4685,297483,39134,Athens, #ComunidadParaísoFrugal
Agiraru,Agiraru,353,736,31047,16459,Madrid,Ceuta
_anelis,_anelis,947,491,7818,1173,Madrid,
GonzaloAnton99,GonzaloAnton99,294,390,15511,2379,Athens,
Quadrifolium,Quadrifolium,527,427,15140,4,Ljubljana,España
AnderBdT,AnderBdT,142,171,10556,4740,Madrid,Froh ist unser Sinn
Evilinx,Evilinx,211,246,30309,73,Madrid,"Vivo lejos, mejor no me busque"
DMunozAlgaba29,DMunozAlgaba29,380,153,3727,968,,Córdoba
DOLORESVALOSCAS,DOLORESVALOSCAS,966,863,37037,4359,,
Streetlife1312,Streetlife1312,159,61,644,877,,
SoliObrera,SoliObrera,2052,6213,23597,2328,Pacific Time (US & Canada),España
rixi_hawtin,rixi_hawtin,274,219,4137,9290,,"en su diario, rodeado por un ❤"
pintax99,pintax99,2537,1885,68186,20313,Madrid,"Madrid, Spain"
ricardou_,ricardou_,341,519,33719,4045,Pacific Time (US & Canada),"Eindhoven, Nederland"
Elong_LF,Elong_LF,318,86,993,2109,Athens,
Joserra_93,Joserra_93,431,145,2268,1057,,
esgadi,esgadi,18,140,29639,320,Amsterdam,Barcelona
MMN81,MMN81,238,511,36219,3611,Madrid,Wisconsin (BcN)
LauraFD_17,LauraFD_17,470,210,7090,5295,,Xixón-Asturies
PauCapo11,PauCapo11,188,418,14291,23907,,
TreMell84,TreMell84,439,102,5329,5964,,Tenerife
JuanCar0308,JuanCar0308,637,300,8099,9840,Madrid,"Montijo, Badajoz"
ManuMoranteSola,ManuMoranteSola,223,54,224,3,,
leymordaza1,leymordaza1,4748,3022,95163,923,London,
natalita_cadiz,natalita_cadiz,1254,569,15996,17728,Madrid,CAIII
Farosyvientos,Farosyvientos,476,176,584,169,Madrid,
IndioArapajode,IndioArapajode,473,388,78312,11452,Madrid,Madrid
ParadoxicalCat,ParadoxicalCat,209,255,6002,11450,Madrid,Italia/España
bejerzbow,bejerzbow,130,97,2951,2603,Pacific Time (US & Canada),youtube.com/bejetal
crysys,crysys,204,55,1053,109,Madrid,Omicron Persei 8
mjferreiro,mjferreiro,1412,6339,134560,1621,Bogota,
smrf50,smrf50,1002,687,85719,181,,
anarchykatya,anarchykatya,192,41,499,622,,
aimartnez,aimartnez,385,312,55253,14710,,
Andreabw97,Andreabw97,800,655,69335,18067,Madrid,wikiveggies // antifascismo
