ID,Label,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
ebv1998,ebv1998,2017-03-29 22:29:49,"RT @agarzon: Un año de cárcel a la tuitera que hizo chistes sobre Carrero Blanco, un fascista volador. Este régimen está podrido. https://t…",159,37,794,390,,Barcelona
DobleRojo,DobleRojo,2017-03-29 22:29:49,RT @llambordes: ¿Qué sociedad ha podido convertir a un franquista como Carrero Blanco en referente para las victimas del terrorismo? #Cassa…,20,114,16677,214,Athens,Al norte de donde debo. 
GabrielViilass,GabrielViilass,2017-03-29 22:29:48,RT @elmundotoday: Francisco Franco condena a un año de cárcel a una tuitera por hacer chistes sobre Carrero Blanco https://t.co/okckZgltId…,257,125,1147,2377,Athens,"Vigo, Galicia"
dartattoo,dartattoo,2017-03-29 22:29:48,"RT @cayeruby: Un año de prisión por unos tuits sobre Carrero Blanco.
En libertad sin fianza por estafar millones de euros.
España, justicia…",1174,2179,104036,58292,,dibujando en Huesca
LuuWessel,LuuWessel,2017-03-29 22:29:48,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,339,349,11834,3916,Amsterdam,"Ny, O Bierzo // PC, León"
AlmejaKuklux,AlmejaKuklux,2017-03-29 22:29:47,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,1021,657,1364,976,,
Kurama_AZU,Kurama_AZU,2017-03-29 22:29:47,"RT @ToniElSucio: ""¿Te emocionó el vuelo de Pedro Duque? A mí el de Carrero Blanco"".",506,408,13922,2631,Madrid,Baix Penedès 
voluntarioscjc,voluntarioscjc,2017-03-29 22:29:45,RT @iucordobaciudad: Tampoco @gaceta_es quiso dejar pasar el TT de Carrero Blanco y Cassandra y nos hizo un regalo: recopilar los mejores t…,1707,1359,44005,2194,,
jotagrana,jotagrana,2017-03-29 22:29:45,RT @dariodieguez: Twitter: Caso Cassandra: un ridículo jurídico nacional (que se convertirá en internacional). Blogs de Homepage https://t.…,1491,1119,17586,2590,,  GRANADA  
nanuk60,nanuk60,2017-03-29 22:29:44,"RT @TutmosisIV: Definitivamente españa es un estercolero apestoso.
PD: No se molesten en echarme del país.
Carrero Blanco Cassandra",4001,4994,85650,6026,Paris,Barcelona
parloteandozgz,parloteandozgz,2017-03-29 22:29:44,"RT @revistamongolia: Nos envían a nuestro mail, nuevos chistes de Carrero Blanco muy muy divertidos. No son Spam pero son pura basura https…",282,94,4879,1386,Pacific Time (US & Canada),"Zaragoza, España"
DovladoG,DovladoG,2017-03-29 22:29:44,"RT @GobernoAlem: ¿Pujol, Rato, Bárcenas o Blesa siguen sin hacer chistes de Carrero Blanco?.",721,228,18363,9003,,
aniana59133508,aniana59133508,2017-03-29 22:29:43,RT @TRoderic: #OstiTú! No sé si el juez habrá tenido en cuenta esta parte de la brillante hoja de servicios a la patria de Carrero Blanco…,593,361,18746,2232,,
jesusgc1972,jesusgc1972,2017-03-29 22:29:43,RT @bufetalmeida: Caso Cassandra: un ridículo jurídico nacional (que se convertirá en internacional). https://t.co/B40AG5RM8N,1027,1063,34013,13923,Hawaii,Barcelona (España)
Mylhojas,Mylhojas,2017-03-29 22:29:42,"RT @HermanosPelaez: A ver si lo entiendo:
¿Tiene más condena hacer chistes sobre la muerte de Carrero Blanco QUE MATAR A CARRERO BLANCO?? h…",133,98,12064,287,,España
meyrosen,meyrosen,2017-03-29 22:29:42,RT @laurited: Al pavo que le dio la paliza a la novia en el portal de su edificio 9 meses de cárcel y a Cassandra por chistes de Carrero Bl…,297,491,37154,25509,Athens,스페인
jhiering,jhiering,2017-03-29 22:29:41,RT @SiPeroNo1: La sentencia de cárcel de la Audiencia Nacional a una tuitera por unos chistes sobre Carrero Blanco desmonta toda la democra…,2224,1383,20334,454,Madrid,GALICIA
DMartorell_P,DMartorell_P,2017-03-29 22:29:41,"RT @gerardotc: La Fiscalía parece que sólo se preocupa de los de arriba, como Carrero Blanco.",1043,724,9211,1085,Madrid,"Comunidad de Madrid, Spain"
victorianopiriz,victorianopiriz,2017-03-29 22:29:41,RT @gaceta_es: 'Carrero Blanco: ¡Hasta el infinito y más allá!'. La miseria moral de IU en Twitter https://t.co/pDaUyhNwdn https://t.co/uUs…,52,129,9580,10682,,"Salamanca, España"
Terbo666,Terbo666,2017-03-29 22:29:40,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,446,72,1598,1502,,
observatorio14,observatorio14,2017-03-29 22:29:40,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,42,44,2881,1555,,
martiiinarey,martiiinarey,2017-03-29 22:29:39,RT @iunida: Ayudemos a Cassandra (@kira_95) a pagar el tributo que le pide la Inquisición por hacer bromas sobre Carrero Blanco: https://t.…,88,65,262,605,,"GZ, MT, IB"
thatleven,thatleven,2017-03-29 22:29:39,RT @Berlustinho: Os dejo unos cuantos chistes sobre Carrero Blanco condenados con cárcel: https://t.co/TfiDgzyFU7,90,106,2302,6507,,
nlpsia,nlpsia,2017-03-29 22:29:38,RT @Berlustinho: Os dejo unos cuantos chistes sobre Carrero Blanco condenados con cárcel: https://t.co/TfiDgzyFU7,383,1231,1639,703,Amsterdam,Gulag del norte
Igor06547932,Igor06547932,2017-03-29 22:29:38,"RT @gerar666: Tras la muerte de Carrero Blanco el fascismo siguió fusilando. De estos antifascistas, así como de los de las cunetas, podéis…",1,1,4,0,,
morinijo,morinijo,2017-03-29 22:29:38,"RT @protestona1: Igual la única forma de que Urdangarín pise la cárcel sería que le diera por contar un chiste sobre Carrero Blanco. 
#Cass…",49,20,156,64,,Leon
montsevimi,montsevimi,2017-03-29 22:29:37,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",491,453,29370,665,Madrid,salamanca
observatorio14,observatorio14,2017-03-29 22:29:37,RT @BobEstropajo: ¿Veis como estaríais mejor robando que no haciendo tuits sobre Carrero Blanco?,42,44,2881,1555,,
Seny_i_rauxa,Seny_i_rauxa,2017-03-29 22:29:37,"RT @Chelito78: Si el mayor problema de este país, es una chica que hace un chiste de ""Carrero Blanco"" en una red social, esto no va a funci…",1097,1126,11861,6989,Madrid,"Barcelona, Catalunya"
12VSL,12VSL,2017-03-29 22:29:37,RT @elmundotoday: Francisco Franco condena a un año de cárcel a una tuitera por hacer chistes sobre Carrero Blanco https://t.co/okckZgltId…,849,237,42536,1693,Madrid,Verdillo/Carballo (A Coruña)
protoeuskaldun,protoeuskaldun,2017-03-29 22:29:36,RT @elmundotoday: ¿Cómo hacer chistes de Carrero Blanco sin acabar en la Audiencia Nacional? Más consejos: https://t.co/GtbP2yCQiT https://…,141,446,19159,42313,Pacific Time (US & Canada),Heuskal Herria
anikila2r,anikila2r,2017-03-29 22:29:36,"RT @javitoker: Cuando la realidad supera a la ficción.

https://t.co/ZbrbDjeKH9 via @elmundotoday",353,443,75613,37381,London,St. Junipero
alvaritoP210,alvaritoP210,2017-03-29 22:29:35,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,359,343,30014,2007,Athens,
vicentmifsud,vicentmifsud,2017-03-29 22:29:35,RT @EstefaniaJoaq: Tip y Coll no podrían hacer hoy este chiste sobre Carrero Blanco de 1984 https://t.co/D7UAZOAAHf vía @verne,1275,4729,43656,3531,Paris,
chrisviscabarca,chrisviscabarca,2017-03-29 22:29:34,"RT @agarzon: Un año de cárcel a la tuitera que hizo chistes sobre Carrero Blanco, un fascista volador. Este régimen está podrido. https://t…",287,312,11950,1320,, A Coruña
nanuk60,nanuk60,2017-03-29 22:29:34,"RT @roberttomelitto: Cuántas personas asesinó o mandó asesinar Carrero Blanco? Cómo te explicas que el verdugo sea declarado ""víctima""?",4001,4994,85650,6026,Paris,Barcelona
rissejeje,rissejeje,2017-03-29 22:29:34,RT @Alex_Frigenti: Menos mal que no dice nada de Carrero Blanco. https://t.co/jG41ZBDXUK,17,20,26955,5073,Amsterdam,
loreeeeennaa,loreeeeennaa,2017-03-29 22:29:33,RT @AbiPower: Lo de Carrero Blanco es un claro ejemplo de que la ley solo funciona cuando a los de arriba les conviene.,659,267,12269,17660,Madrid,
paumm_21,paumm_21,2017-03-29 22:29:32,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,327,334,12432,4037,Madrid,Madrid
aritz_al,aritz_al,2017-03-29 22:29:31,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",78,81,3286,1081,,Bilbo-Bizkaia-Euskal Herria
montsevimi,montsevimi,2017-03-29 22:29:31,RT @iunida: ¿Carrero Blanco también regresó al futuro con su coche? #YoSoyCassandra,491,453,29370,665,Madrid,salamanca
catalanpride,catalanpride,2017-03-29 22:29:29,"RT @egel71: ¿Carrero Blanco es TT? Joder, este tío sube como la espuma. Cada día que pasa llega más alto.",2165,1159,32370,4200,,Catalunya - Catalonia
DavidEliche,DavidEliche,2017-03-29 22:29:29,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,354,337,766,655,,Alcala de henares
AdriPerea,AdriPerea,2017-03-29 22:29:29,RT @EstefaniaJoaq: Tip y Coll no podrían hacer hoy este chiste sobre Carrero Blanco de 1984 https://t.co/D7UAZOAAHf vía @verne,329,434,37550,3862,Madrid,"Malaga, España"
DovladoG,DovladoG,2017-03-29 22:29:28,"RT @elpadrecorajede: Estos tienen impunidad,no han echo ningún chiste de Carrero Blanco. https://t.co/763efG06lM",721,228,18363,9003,,
DRubinos,DRubinos,2017-03-29 22:29:28,RT @MailloAntonio: Que Billy el Niño esté en su casa y Cassandra condenada por hacer chistes de Carrero Blanco es claro síntoma de que el s…,118,117,6392,2340,,"A Coruña, Galicia"
Laureta3007,Laureta3007,2017-03-29 22:29:27,"RT @HermanosPelaez: A ver si lo entiendo:
¿Tiene más condena hacer chistes sobre la muerte de Carrero Blanco QUE MATAR A CARRERO BLANCO?? h…",308,136,3997,2718,Athens,Les Franqueses del Vallès
Arac_lo,Arac_lo,2017-03-29 22:29:27,"RT @joosearodriguez: 👉 Alberto Garzón hace chistes sobre personas fallecidas como Carrero Blanco.
Determinadas ideologías sólo nacen del od…",84,176,14011,2192,,
joanabxnana,joanabxnana,2017-03-29 22:29:26,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",433,516,11696,1320,Pacific Time (US & Canada),
montsevimi,montsevimi,2017-03-29 22:29:26,RT @elmundotoday: Francisco Franco condena a un año de cárcel a una tuitera por hacer chistes sobre Carrero Blanco https://t.co/okckZgltId…,491,453,29370,665,Madrid,salamanca
nanuk60,nanuk60,2017-03-29 22:29:26,"RT @pinelkike: La condenas por mofarse de un criminal golpista como ""Carrero Blanco"" o el fin de la justicia. https://t.co/EsGKlZUdX4",4001,4994,85650,6026,Paris,Barcelona
observatorio14,observatorio14,2017-03-29 22:29:26,"RT @marimardona: Mejor le hubiera ido a #Cassandra si en vez de contar chistes sobre Carrero Blanco hubiera animado a ""matar moros"" https:/…",42,44,2881,1555,,
rcko3,rcko3,2017-03-29 22:29:25,RT @Sara_Algaba: Al tipo de la paliza a la novia en el portal 9 meses de cárcel y a #Cassandra por chistes de Carrero Blanco 1 año. #YoSoyC…,2131,2204,198414,27164,,
IsabelCouchoud,IsabelCouchoud,2017-03-29 22:29:25,"RT @XavierAntich: Carrero Blanco, Francisco Franco, Juan Carlos de Borbón
Esto no es ninguna broma, Audiencia Nacional (ex-TOP) 
#YoSoyCass…",606,196,16037,882,Amsterdam,
Carles_15NYK,Carles_15NYK,2017-03-29 22:29:24,"RT @agarzon: Un año de cárcel a la tuitera que hizo chistes sobre Carrero Blanco, un fascista volador. Este régimen está podrido. https://t…",317,121,236,111,Amsterdam,Valencia
napuig,napuig,2017-03-29 22:29:24,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",153,55,4372,2334,Madrid,
yahcono33,yahcono33,2017-03-29 22:29:24,RT @dalequetepego: ¿Entonces también condenamos a Juan Luis Cebrián por este chiste de Carrero Blanco? https://t.co/tKn2UVQKlY https://t.co…,793,1485,142989,2312,Pacific Time (US & Canada),
tecnico_dibujo,tecnico_dibujo,2017-03-29 22:29:24,RT @bufetalmeida: Caso Cassandra: un ridículo jurídico nacional (que se convertirá en internacional). https://t.co/B40AG5RM8N,144,139,5069,1730,Madrid,Madrid
oproberts3,oproberts3,2017-03-29 22:29:23,Condenar a un año de cárcel por chistes sobre Carrero Blanco demuestra quienes mandan en la Audiencia NAZIonal.,428,499,13060,5438,,
yaguhu,yaguhu,2017-03-29 22:29:23,"RT @IsaiasLafuente: La mayoría de los chistes sobre Carrero Blanco tienen poca gracia. Las condenas a prisión para sus autores, ninguna.",128,82,7635,2507,,
JosemaStendhal,JosemaStendhal,2017-03-29 22:29:23,"RT @PabloGRodrgz: Seguro que si hago un chiste de los abogados de Atocha, los que apoyan a la del chiste de Carrero Blanco me defenderían i…",422,645,61339,5653,Madrid,Navacerrada (Madrid)
Igor06547932,Igor06547932,2017-03-29 22:29:23,"RT @Yo_Soy_Asin: Yo me pregunto 
¿Si los q asesinaron a Carrero Blanco fueron amnistiados en 1.977, como pueden condenar a Cassandra en 2.0…",1,1,4,0,,
instintanimal,instintanimal,2017-03-29 22:29:22,"RT @miky_co: En el tema de Cassandra lo 1º es aclarar si Carrero Blanco es ""víctima del terrorismo"". ¿La lucha armada contra una dictadura…",786,425,16897,22257,Madrid,Barcelona
CapPescanova,CapPescanova,2017-03-29 22:29:19,"RT @patricialopezl: Como en el caso de Zapata e Irene Villa, la que ha dado una lección a la Audiencia Nacional y a la Fiscalía es la nieta…",568,933,58382,9973,,Málaga
EndikaTxondo,EndikaTxondo,2017-03-29 22:29:18,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,381,157,3111,248,,
Alienor_DA,Alienor_DA,2017-03-29 22:29:18,"RT @HermanosPelaez: A ver si lo entiendo:
¿Tiene más condena hacer chistes sobre la muerte de Carrero Blanco QUE MATAR A CARRERO BLANCO?? h…",376,95,522,523,Madrid,Vila Pingüin-Mordor
james__71,james__71,2017-03-29 22:29:18,En España te condenan a un año de cárcel por hacer chistes sobre franquistas como Carrero Blanco,553,173,4696,1231,Greenland,
indianajuntx,indianajuntx,2017-03-29 22:29:17,RT @willytoledo1: Lo que no soportan los buenos demócratas españoles es que Carrero Blanco no muriera plácidamente en su camita como el res…,774,405,6495,643,,Euskal Herria
RMarsinyach,RMarsinyach,2017-03-29 22:29:16,"RT @PabloMM: Mi padre contaba que tras la muerte de Carrero Blanco, en los bares de confianza, se decía: ""pida vino tinto, el blanco está p…",4587,3819,42976,584,,Catalunya
salvita656,salvita656,2017-03-29 22:29:14,"RT @RubenSanchezTW: “Carrero Blanco: De todos mis ascensos, el último fue el más rápido”. Tip y Coll, 1984 #YosoyCassandra https://t.co/zkN…",187,94,6450,5276,,Sin City
TeodoraMartin,TeodoraMartin,2017-03-29 22:29:13,RT @iunida: Ayudemos a Cassandra (@kira_95) a pagar el tributo que le pide la Inquisición por hacer bromas sobre Carrero Blanco: https://t.…,1672,988,24442,1519,,valladolid
squantum1714,squantum1714,2017-03-29 22:29:13,RT @Well086: Lo q tengo claro es q si Carrero Blanco fuera uno de los miles de republicanos enterrados en cunetas podriáis hacer los chiste…,72,172,62257,465,,
uri_fervill,uri_fervill,2017-03-29 22:29:11,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,418,558,36222,22442,Madrid,Hacía algúna parte 
rcko3,rcko3,2017-03-29 22:29:10,"RT @Yo_Soy_Asin: Si haces tuits de Carrero Blanco vas a la carcel no por enaltecimiento de terrorismo si no porque eres pobre y rojo 
FIN
#…",2131,2204,198414,27164,,
Frasquita24,Frasquita24,2017-03-29 22:29:10,"RT @RubenSanchezTW: “Carrero Blanco: De todos mis ascensos, el último fue el más rápido”. Tip y Coll, 1984 #YosoyCassandra https://t.co/zkN…",263,145,9417,1960,Athens,
hulkito99_2,hulkito99_2,2017-03-29 22:29:08,RT @ximicomics: Carrero Blanco con gorrocóptero.,137,110,10623,4806,Amsterdam,Comiendo kebabs
TheMigueltronic,TheMigueltronic,2017-03-29 22:29:07,"RT @RubenSanchezTW: “Carrero Blanco: De todos mis ascensos, el último fue el más rápido”. Tip y Coll, 1984 #YosoyCassandra https://t.co/zkN…",207,123,14060,12299,,Arcadia Bay/No Baena/Córdoba
XurxoFdez,XurxoFdez,2017-03-29 22:29:07,RT @laurited: Al pavo que le dio la paliza a la novia en el portal de su edificio 9 meses de cárcel y a Cassandra por chistes de Carrero Bl…,484,233,7382,810,Madrid,A Coruña
desferr,desferr,2017-03-29 22:29:07,"RT @egel71: Inhabilitan por poner urnas en un proceso participativo y condenan por hacer chistes de Carrero Blanco. Sí, amigos, hablamos de…",1509,545,55349,12744,Paris,Països Catalans
celiahas,celiahas,2017-03-29 22:29:06,"RT @kr3at0r: La condena de la tuitera por los chistes de Carrero Blanco ya es indignante, pero más aún viendo que la justicia no actúa en e…",132,173,15636,455,Amsterdam,
DovladoG,DovladoG,2017-03-29 22:29:06,RT @Arma_pollo: La Audiencia Nacional se condena a si misma por enaltecer a Carrero Blanco,721,228,18363,9003,,
javitoker,javitoker,2017-03-29 22:29:05,"Cuando la realidad supera a la ficción.

https://t.co/ZbrbDjeKH9 via @elmundotoday",596,419,24825,3218,Madrid,Between Kaer Morhen & Thessia
p_molins,p_molins,2017-03-29 22:29:04,"RT @eldiarioes: La tuitera Cassandra, condenada a un año de prisión por 13 tuits irónicos sobre Carrero Blanco https://t.co/tyg0m0gagi http…",141,162,11548,19162,,
abringasdelrio,abringasdelrio,2017-03-29 22:29:04,RT @iunida: ¿Carrero Blanco también regresó al futuro con su coche? #YoSoyCassandra,376,88,393,8,Athens,Barcelona
yaguhu,yaguhu,2017-03-29 22:29:04,RT @gerardotc: El mal gusto no es delito. La sátira no es delito. El humor negro no es delito. Basta de mordazas. #YoSoyCassandra https://t…,128,82,7635,2507,,
Panchopitu,Panchopitu,2017-03-29 22:29:04,RT @gerardotc: El mal gusto no es delito. La sátira no es delito. El humor negro no es delito. Basta de mordazas. #YoSoyCassandra https://t…,474,400,34318,7782,,Europa
ideafix5,ideafix5,2017-03-29 22:29:04,RT @ctxt_es: ¿Firmas el manifiesto de ctxt.es en solidaridad con Cassandra? #YoSoyCassandra https://t.co/rvYvcru1DU https://t.co/XNLaQlYv8V,2774,1347,68744,13379,Athens,
miikeltxo,miikeltxo,2017-03-29 22:29:04,RT @iunida: Ayudemos a Cassandra (@kira_95) a pagar el tributo que le pide la Inquisición por hacer bromas sobre Carrero Blanco: https://t.…,465,350,3108,463,Pacific Time (US & Canada),Nafarroa - Euskal Herria ★
castrocalo,castrocalo,2017-03-29 22:29:03,"RT @ForretsGump: #YoSoyCassandra condenada por reírse de un tipejo, Carrero Blanco, que ayudó a que asesinaran a miles de españoles demócra…",1919,2870,209939,11113,Madrid,☭ Xixon ☭ Asturias ☭ 💯 
ChrisJoyce98,ChrisJoyce98,2017-03-29 22:29:03,"RT @SenoritaPuri: Indignante el tuit de Carrero Blanco y ejemplar la sentencia contra la tuitera. En España hay justicia. Perdón, estas no…",253,287,7159,15966,Amsterdam,
JavierNoguerol,JavierNoguerol,2017-03-29 22:29:02,"RT @IUMadridCentro: Carrero Blanco es TT, 43 años sin parar de subir",513,1126,5226,677,Madrid,Europa
EndikaTxondo,EndikaTxondo,2017-03-29 22:29:01,RT @Berlustinho: Os dejo unos cuantos chistes sobre Carrero Blanco condenados con cárcel: https://t.co/TfiDgzyFU7,381,157,3111,248,,
armando_delrey,armando_delrey,2017-03-29 22:29:00,"RT @marimardona: Mejor le hubiera ido a #Cassandra si en vez de contar chistes sobre Carrero Blanco hubiera animado a ""matar moros"" https:/…",150,1050,26027,11952,Madrid,
juniork_8,juniork_8,2017-03-29 22:29:00,RT @EstefaniaJoaq: Tip y Coll no podrían hacer hoy este chiste sobre Carrero Blanco de 1984 https://t.co/D7UAZOAAHf vía @verne,197,123,6518,6445,Madrid,
MERLINCU,MERLINCU,2017-03-29 22:29:00,@ctxt_es Si el servidor fuera Carrero Blanco estaría ascendiendo.,250,118,2766,1148,London,España-Cuba
desferr,desferr,2017-03-29 22:29:00,RT @egel71: ¿Os acordáis de cuando no se podían hacer chistes sobre la monarquía? Pues ahora no se pueden hacer chistes de Carrero Blanco.…,1509,545,55349,12744,Paris,Països Catalans
TheMercuryLady,TheMercuryLady,2017-03-29 22:29:00,RT @laurited: Al pavo que le dio la paliza a la novia en el portal de su edificio 9 meses de cárcel y a Cassandra por chistes de Carrero Bl…,391,708,127189,38781,Madrid,"Kept you waiting, huh? | Spain"
marcoalovaldez,marcoalovaldez,2017-03-29 22:28:59,estudiante enfrenta dos años y medio d cárcel por chistes en Twitter sobre Carrero Blanco | Artículos | EL PAÍS https://t.co/erTq0KEWTs,553,357,7032,856,Central Time (US & Canada),
jotagrana,jotagrana,2017-03-29 22:28:59,RT @maxpradera: TWITTER: ¿Entonces también condenamos a Juan Luis Cebrián por este chiste de Carrero Blanco? https://t.co/V9tfxup1uR,1491,1119,17586,2590,,  GRANADA  
TaraEscarlata,TaraEscarlata,2017-03-29 22:28:58,"RT @subversivos_: Cassandra: ""Me han arruinado la vida"" y el culpable no es Carrero Blanco, es el PP y sus palmeros C´s y PSOE 💩💩
https://t…",3441,5146,286358,111545,,
JFValenciaF,JFValenciaF,2017-03-29 22:28:56,"RT @ulises_sevilla: - y a ti, ¿por qué te encerraron?
- chistes de Carrero Blanco, ¿y tú?
- títeres https://t.co/mMm3GYkRxZ",735,2432,20522,5868,Central Time (US & Canada),"Barcelona, España"
OriolFayos,OriolFayos,2017-03-29 22:28:56,RT @egel71: Ellos pueden dejar tirados a miles de asesinados por los franquistas en cunetas pero tú no puedes hacer chistes sobre Carrero B…,4995,558,6060,16132,,Pineda de Mar / Palma 
JuanitoAL01,JuanitoAL01,2017-03-29 22:28:55,RT @cristina_pardo: Ha sido usted condenada por sus tuits de Carrero Blanco. Proceda a la entrega de su teclado y a la desarticulación de s…,1527,1086,17654,1844,Madrid,El Ejido
podemosLaZubia,podemosLaZubia,2017-03-29 22:28:53,"RT @el_pais: ""De todos mis ascensos, él fue el más rápido"". Tip y Coll no podrían hacer hoy este chiste sobre Carrero Blanco https://t.co/R…",405,937,35783,10569,Brussels,La Zubia (Granada)
GeneralMorague2,GeneralMorague2,2017-03-29 22:28:52,RT @Well086: Lo q tengo claro es q si Carrero Blanco fuera uno de los miles de republicanos enterrados en cunetas podriáis hacer los chiste…,186,122,8673,8602,,"Catalunya, Espanya"
juliangrau,juliangrau,2017-03-29 22:28:52,"RT @Well086: Que tontos sois haciendo chistes de Carrero blanco, cuando podéis hacer chistes de los catalanes que nunca os pasará nada coño…",1632,1243,92497,90282,,"Barcelona, Catalunya"
waitervsking,waitervsking,2017-03-29 22:28:51,"RT @PabloMM: Mi padre contaba que tras la muerte de Carrero Blanco, en los bares de confianza, se decía: ""pida vino tinto, el blanco está p…",401,150,9544,16,Madrid,Madrid
Frasquita24,Frasquita24,2017-03-29 22:28:51,"RT @subversivos_: ¿Y esto, ya esta en la Audiencia Nacional?. Porque con tantos chistes de Carrero Blanco estarán saturados #PPodrido💩
http…",263,145,9417,1960,Athens,
DobleRojo,DobleRojo,2017-03-29 22:28:50,"RT @subversivos_: Cassandra: ""Me han arruinado la vida"" y el culpable no es Carrero Blanco, es el PP y sus palmeros C´s y PSOE 💩💩
https://t…",20,114,16677,214,Athens,Al norte de donde debo. 
karlos346,karlos346,2017-03-29 22:28:49,"RT @chselles: Para que quede claro: Carrero Blanco, víctima; los 114.000 desaparecidos del franquismo, pasado",674,954,90007,301,Madrid,Madrid
rafagallardo1,rafagallardo1,2017-03-29 22:28:49,"RT @monicaadepe: Tip y Coll, 1983. No hay más palabras, señoría.
 #YoSoyCassandra
https://t.co/4BjeenakkZ @ctxt_es https://t.co/UaO7ViSm5z",2150,1739,14730,9682,Athens,"Valencia,Españistan"
delcue,delcue,2017-03-29 22:28:49,"RT @ToniElSucio: ""¿Te emocionó el vuelo de Pedro Duque? A mí el de Carrero Blanco"".",495,1181,25151,10700,Madrid,Fáskrúðsfjörður (Iceland)
Yeclando,Yeclando,2017-03-29 22:28:48,"RT @cayeruby: Ya sabéis porque a Felipe González no le condenan por el GAL y la corrupción.
Eso es lo bueno de no contar chistes de Carrero…",282,184,2822,3203,,
Banyan_Vines,Banyan_Vines,2017-03-29 22:28:47,RT @_ju1_: Sentencia del Tribunal de Orden Público de la dictadura en 1974 con penas más leves por insultar a Carrero Blanco que la de Cass…,3268,1368,22678,21584,Madrid,Spain
Pedromontenegr7,Pedromontenegr7,2017-03-29 22:28:46,"RT @_mecaesmal: Acoso sexual en el trabajo: 3-5 meses de prisión

13 chistes sobre Carrero Blanco: 1 año de prisión https://t.co/9B0MVW4NNb",293,338,5933,1679,Athens,vigo
SergioJ01,SergioJ01,2017-03-29 22:28:46,"RT @highhopes_93: 13 tuits sobre Carrero Blanco: 1 año de prisión. 
Asesinar a un hincha del equipo rival tirándolo al río: causa sobreseíd…",555,543,10672,4990,Madrid,Zamora
m_zapaterilla,m_zapaterilla,2017-03-29 22:28:45,RT @FjaviPj: @elmundoes ¿y? Luego se confiesan con el juez d turno mientras se toman uns cañas y aquí no ha pasado nada. Pero d Carrero Bla…,313,96,1353,38,,
Alienor_DA,Alienor_DA,2017-03-29 22:28:44,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",376,95,522,523,Madrid,Vila Pingüin-Mordor
VictorArandaLeo,VictorArandaLeo,2017-03-29 22:28:43,"RT @El_Intermedio: VÍDEO El chiste de Carrero Blanco con el que Wyoming se solidariza con Cassandra, la tuitera condenada #elintermedio htt…",91,449,7984,2986,,Granada
alcromgc,alcromgc,2017-03-29 22:28:42,"RT @EsppeonzAguirre: Cebrián:
“Carrero Blanco coge un taxi y pide que le lleven a Claudio Coello, ‘¿a qué altura de la calle le dejo?’”. ht…",1032,370,1830,85,,Telde
XurxoFdez,XurxoFdez,2017-03-29 22:28:42,"RT @elpadrecorajede: Estos tienen impunidad,no han echo ningún chiste de Carrero Blanco. https://t.co/763efG06lM",484,233,7382,810,Madrid,A Coruña
ElenaGallega,ElenaGallega,2017-03-29 22:28:42,RT @elmundotoday: Francisco Franco condena a un año de cárcel a una tuitera por hacer chistes sobre Carrero Blanco https://t.co/okckZgltId…,328,109,1052,1910,,
MarcMateos,MarcMateos,2017-03-29 22:28:42,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,217,120,6537,12659,,
Troika1965,Troika1965,2017-03-29 22:28:41,"RT @IsaiasLafuente: La mayoría de los chistes sobre Carrero Blanco tienen poca gracia. Las condenas a prisión para sus autores, ninguna.",232,74,1558,1036,,
squantum1714,squantum1714,2017-03-29 22:28:40,RT @Well086: El estado español antes defenderá los derechos del dictador Carrero blanco q los derechos de uno de sus más ilustres escritore…,72,172,62257,465,,
