ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
rycclah,rycclah,935,42,713,2,,
Coyuco24Daniel,Coyuco24Daniel,261,161,8262,5839,,
LUCHALTERNATIVA,LUCHALTERNATIVA,698,2182,22160,1455,Amsterdam,
Altair_BlueWolf,Altair_BlueWolf,22,17,2236,3483,,
mohino50,mohino50,225,70,1916,1625,,
ElPutoKanko,ElPutoKanko,29,17,55,29,Madrid,
SatanasChungo,SatanasChungo,443,1652,374,1071,Athens,Infierno
Ramoniii13,Ramoniii13,257,138,5585,247,Madrid,Barceloneta
ManuelCostoya3,ManuelCostoya3,1773,1427,151334,11121,,
joseplata1958,joseplata1958,877,326,21053,7825,,"Barcelona, España"
charliemcgee1,charliemcgee1,655,474,29762,5787,Casablanca,GC
rohandahl89,rohandahl89,1773,754,59883,1,Pacific Time (US & Canada),
hayansorry,hayansorry,181,206,23449,21320,,
patogiacomino,patogiacomino,4246,4718,63458,37551,Madrid,ALICANTE - Spain
lluviatrisan,lluviatrisan,1095,730,9380,21361,,Aquí mismo
Jos3RG,Jos3RG,151,109,8156,14555,Madrid,
villar_caro,villar_caro,640,281,2969,478,,
TheGarci1,TheGarci1,384,359,6888,2711,,EH - Donostia
Jose_Parish,Jose_Parish,289,345,7761,3544,Madrid,Sevilla
PaniTheBoss,PaniTheBoss,701,11933,101013,101539,Madrid,"Lynchburg, TN - València, PV"
EUSKOGUDARI,EUSKOGUDARI,246,406,41658,153,Athens,"Bizkaia, País Vasco"
sergiomellark,sergiomellark,480,585,28357,24228,Madrid,"Distrito 12, Panem (Leganés)"
calimero_alasal,calimero_alasal,5,4,853,7,,
unamillaunpaso,unamillaunpaso,1836,808,36114,18096,Athens,
MikelPerez87,MikelPerez87,133,93,2058,830,,
TONINOVALENCIA,TONINOVALENCIA,946,742,10728,1556,,Valéncia
Sgarcia12SBD,Sgarcia12SBD,5092,4920,5972,459,,"Sabadell, Catalunya, España"
apcc43,apcc43,3288,945,14492,2102,Madrid,
Emcbng96,Emcbng96,78,83,12109,885,,
TELSONIANA,TELSONIANA,5003,1127,30771,130,,"Ciudad de los Angeles,Madrid"
AnaLlames,AnaLlames,2592,2571,195429,7473,,
aluniza2,aluniza2,881,1256,30585,7545,Madrid,
PabloSofio,PabloSofio,163,336,16632,4720,Amsterdam,"Alovera, España"
Miguel_H_G_,Miguel_H_G_,219,96,413,542,,
IKarmenkaz,IKarmenkaz,276,203,22349,2147,,
mikelarrietah,mikelarrietah,311,41,4040,39,,
yolanda262,yolanda262,356,763,47236,3166,Greenland,España
skamoni3,skamoni3,428,299,3167,551,Madrid,"Tortosa, Les Terres de l'Ebre"
dfloj,dfloj,323,89,2662,5154,Athens,
CocaMaite,CocaMaite,87,39,407,338,,
juliangrau,juliangrau,1634,1244,92568,90313,,"Barcelona, Catalunya"
domgonpri,domgonpri,607,137,1792,970,,
JBGandul,JBGandul,96,87,1828,234,Amsterdam,Galifrey
El_Gran_Lama,El_Gran_Lama,153,91,4548,74,Madrid,de paseo por Pavía
Irialume,Irialume,8288,7966,264187,132499,Madrid,
borjabaezabj,borjabaezabj,435,215,813,43,,"Baeza, España"
giftields,giftields,777,374,19892,37326,Madrid,"Mistery Shack, Gravity Falls"
javierfflores,javierfflores,266,153,1923,888,Greenland,Badalona
pilukify,pilukify,160,74,5220,633,,"Parets del Vallès, España"
evaortiz597,evaortiz597,11719,11842,171107,44506,,
SandrixPls,SandrixPls,244,558,81077,25227,Madrid,10880 Malibu Point 90265
marcosbgspain,marcosbgspain,69,150,8514,1206,,"Valencia, España"
AlejandroAntifa,AlejandroAntifa,553,337,5272,1065,,"Stalingrado,URSS"
analuna69,analuna69,542,189,5373,44,,
marc_strike,marc_strike,646,922,20234,9969,Athens,Neverland
AdelaRo90101767,AdelaRo90101767,113,61,4069,590,,
JuanyGar63,JuanyGar63,2803,9478,301081,42544,,Macondo
LeilaYStitch,LeilaYStitch,368,619,7985,1453,Pacific Time (US & Canada),Castilla socialista
rncbsn92,rncbsn92,788,235,11859,1416,Pacific Time (US & Canada),Madrid/Gran Canaria
patxipamplona,patxipamplona,240,150,2712,422,Lisbon,
miguelinpin,miguelinpin,2162,533,6791,8242,Madrid,Lanzarote | Canarias | España
el_amapola,el_amapola,200,86,1059,3,,
isoladafionas,isoladafionas,20,11,1566,11,,
er_retuiteado,er_retuiteado,2684,1160,81025,5,Pacific Time (US & Canada),
Agente03077434,Agente03077434,88,23,245,144,,
PabloGvx,PabloGvx,182,44,1016,489,,
adrianLG45,adrianLG45,103,179,37587,41302,,Españistán
Lolo_Sev,Lolo_Sev,2294,11388,103480,33356,Pacific Time (US & Canada),más allá de Orión
Mundoconmisojos,Mundoconmisojos,465,1718,35573,3408,Pacific Time (US & Canada),España
nonymousNews,nonymousNews,3460,7661,6778,512,Amsterdam,Ciudadan@s del Mundo
CarmenMayordom1,CarmenMayordom1,207,71,2335,409,,
DEEMIAN666,DEEMIAN666,4476,3660,47237,76,Pacific Time (US & Canada),
rosarobco,rosarobco,15505,16248,342547,181680,Madrid,Madrid
Lluis_Casanovas,Lluis_Casanovas,6953,8641,152086,40374,Madrid,"Reus and Cambrils, Catalunya ."
Garzoners_,Garzoners_,373,506,16110,10757,,En nuestro escaño (i+c)
Manjitklan,Manjitklan,123,142,11583,296,Madrid,kopon
Joseadpg,Joseadpg,1217,1612,108235,91530,Madrid,Madrid. España
4mayuscula,4mayuscula,202,2623,41497,74138,Europe/Madrid,Jaén - Madrid
ManuelG91623212,ManuelG91623212,2617,1541,63803,4777,,"Cataluña, España"
JohnConstantin1,JohnConstantin1,193,536,110062,57901,,Newcastle
Todd_Hockney,Todd_Hockney,3383,7072,57817,2359,Paris,UK
locuspolitikus,locuspolitikus,5136,5052,259298,21923,,"Barcelona, Cataluña"
Jafuselai,Jafuselai,481,651,27070,10212,Madrid,Islas Feroe ojalá
NaiaLaPapaya,NaiaLaPapaya,854,1588,67455,55349,Athens,"A palabras nazis, oídos rojos"
ViasEnri,ViasEnri,1423,1451,65283,30676,,Castellón
SanderLadetu,SanderLadetu,2939,3423,110394,2968,Greenland,
JoseMariArroyo,JoseMariArroyo,1667,842,13906,102,Madrid,
LAblaut,LAblaut,251,45,8468,1041,,
Andres_Boix,Andres_Boix,1213,5142,47794,1332,Paris,
BGB85,BGB85,1508,365,39030,1983,Athens,
AnaJuradoR,AnaJuradoR,487,304,15626,16639,,"Malgrat de Mar, España"
DomingoMachin,DomingoMachin,424,646,9747,11207,London,"Guiniguada, Awanyak n Taknara"
usualminds,usualminds,696,891,1402,601,Madrid,Huelva
fuentedelberro,fuentedelberro,22589,22453,60669,17043,,
naranjorafael2,naranjorafael2,6676,6570,49269,32870,Madrid,"Barcelona, Catalunya "
Rosario_Sanjuan,Rosario_Sanjuan,999,749,23595,7382,Europe/Madrid,
pedrojaviermar2,pedrojaviermar2,4106,4278,76026,15295,,El mundo
RichardRahl21,RichardRahl21,247,506,33556,29731,Amsterdam,
ismitis,ismitis,177,185,44,61,Madrid,
ccclaudiacr,ccclaudiacr,415,1289,41561,26074,Pacific Time (US & Canada),
lapepa1958,lapepa1958,49,34,3254,4687,,
PaulaIglesias11,PaulaIglesias11,416,621,19494,3675,International Date Line West,Cáceres.
hannahbcn1,hannahbcn1,2324,2076,85889,32930,Madrid,"Barcelona, Catalunya"
europa6565,europa6565,783,520,18205,1279,,"País Vasco, España"
mariavazquezgen,mariavazquezgen,453,680,46978,12113,Pacific Time (US & Canada),Galicia
Alberto_MSan,Alberto_MSan,152,166,10252,2965,Madrid,"Badajoz, España"
Espigao00,Espigao00,761,305,8341,660,Amsterdam,@TaaniaZ
queridotonisky,queridotonisky,304,916,160810,74002,Madrid,Mallorca-Club de la Serpiente.
PalPakiyo,PalPakiyo,1402,368,21628,2323,Madrid,
InesGilabert,InesGilabert,509,555,10878,5712,Belgrade,Beniarbeig - País Valencià 
LordPetricor,LordPetricor,277,763,24227,47873,,"Aguascalientes, México"
miralles1980,miralles1980,1168,984,24810,9602,Madrid,"Gouda, Nederland"
ComandanteVimes,ComandanteVimes,467,3616,288112,89595,Madrid,
aurora6501,aurora6501,415,235,20543,4397,Greenland,Logroño España
Kyke197,Kyke197,454,297,14366,7602,,Temerant
farre_esteban,farre_esteban,125,221,24567,15276,,República de Catalunya- UE. 
mariaolivermas,mariaolivermas,679,703,35888,23147,,"Sanet y Negrals, País Valencià"
antoniovl000,antoniovl000,5001,1377,26297,6160,Amsterdam,"Elfocidade, Spain"
PapiChiruli,PapiChiruli,9,10,130,120,,Burkina Faso
CultBetanceira,CultBetanceira,2005,445,4489,1317,Amsterdam,
Hemera81,Hemera81,321,105,3110,764,Athens,
Ccordong,Ccordong,199,182,3052,682,,Córdoba - España
Donovan_Bow,Donovan_Bow,141,497,12262,10013,Athens,
MatiasTrancas,MatiasTrancas,3507,1731,5191,225,,Españistán
plazadelxuquer,plazadelxuquer,429,230,13100,61,,Valencia-budapest
jvelascoerro,jvelascoerro,84,331,102729,2343,,
lescorniflaire,lescorniflaire,1491,2243,29094,15067,Madrid,"República de Catalunya, UE."
TaraEscarlata,TaraEscarlata,3444,5151,286706,111641,,
BartoloMolo,BartoloMolo,113,40,2964,1940,Ljubljana,"Barcelona, Cataluña"
mikeosin,mikeosin,585,341,5654,1119,Madrid,Donostia - Euskal Herria
bebeagua60,bebeagua60,2551,4250,74367,390,,
luk131256,luk131256,30,50,4877,11,,
Dariocofi,Dariocofi,180,131,14202,1885,,
jalcuten,jalcuten,299,208,1818,62,Madrid,Madrid
marcedber,marcedber,88,127,18286,9696,London,LANZAROTE
KikeMoratalaz,KikeMoratalaz,568,3047,72838,19517,Greenland,"Barrio de Moratalaz, Madrid"
noebah,noebah,1726,571,25794,6684,Amsterdam,21st Century Ireland-Spain
habladorymalo,habladorymalo,1507,1279,28399,10634,Pacific Time (US & Canada),"Logroño, La Rioja"
romano_nagel,romano_nagel,222,32,1047,55,Pacific Time (US & Canada),Aquí y allá...
AAbienestar,AAbienestar,698,871,1127,613,Madrid,"Comunidad de Madrid, España"
tonimanero1936,tonimanero1936,38,8,57,13,,"Madrid, Comunidad de Madrid"
GabrielFP19,GabrielFP19,646,939,18999,5224,Amsterdam,"Tonga, mon amour"
eidergorostiza,eidergorostiza,1716,3744,135088,215876,Athens,Euskal Herria
p1T25hLLsU6wTSp,p1T25hLLsU6wTSp,112,32,1302,1183,,
woodyleon,woodyleon,251,64,1526,123,Madrid,León (Spain)
lorenzoMangas,lorenzoMangas,245,122,1230,5458,,"Córdoba, España"
ENSANXEMOBB,ENSANXEMOBB,148,290,33692,6948,Athens,La Duat
kontxiportillo,kontxiportillo,181,27,1487,222,,
ArturoRojillo,ArturoRojillo,1723,1898,37161,10834,Greenland, Sarriguren
_Carlos_RqR,_Carlos_RqR,2822,2223,2948,1450,Madrid,
7Josean7,7Josean7,28338,28799,174050,136358,,"Bilbao, España"
EnfermeraTati,EnfermeraTati,516,83,4137,13,London,
kokoak11,kokoak11,285,22,333,34,,
RlCKHES,RlCKHES,3712,15085,101235,18652,Madrid,naz amby isa paige || WSC 2018
jotae1e,jotae1e,141,58,3585,166,Madrid,Barcelona
joseramb,joseramb,79,31,2607,517,Greenland,
000120o,000120o,508,3593,650415,88987,Pacific Time (US & Canada),Italia-Roma
V0uk0l,V0uk0l,390,83,1029,1812,,"Madrid, Comunidad de Madrid"
alterego1714,alterego1714,48,17,2510,1779,,
fredengomez,fredengomez,4705,1825,63758,20367,Madrid,"Cádiz, España"
7Xiang7,7Xiang7,340,162,11137,7229,Athens,
imaginenuri,imaginenuri,1280,1332,82352,15073,,Me hallo
BroggiElisa,BroggiElisa,2088,2269,149675,43429,London,"Now, between l'Escala and BCN."
juanma25553,juanma25553,97,82,8646,1883,,
Koldobikax,Koldobikax,338,45,1434,180,,Euskal Herria
Sr_Jfh,Sr_Jfh,164,174,2063,1187,,Mmmi caaaaassa 
