ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
alafuga,alafuga,119,121,2236,888,Madrid,Madrid
redskin19633,redskin19633,585,1993,46221,6101,,
ArhankoRepublic,ArhankoRepublic,1034,364,4870,10,Ljubljana,
jose_benjumea,jose_benjumea,605,99,1859,340,Athens,Santa Coloma de Gramenet
txipis75,txipis75,633,234,2325,254,Madrid,txipististan
monylapeti,monylapeti,1182,350,29350,11975,Hawaii,Madrid
AinaDiazV,AinaDiazV,1989,17573,91463,18399,Amsterdam,"Palma, Països Catalans"
isamaeba,isamaeba,422,272,4762,10848,,"Comunidad Valenciana, España"
jotspa,jotspa,1174,283,2527,3816,,
AlexiaOver,AlexiaOver,612,234,894,917,,
rauljurado79,rauljurado79,1765,273,2043,420,Madrid,"Sevilla, Andalucía"
nicanor_arturo,nicanor_arturo,146,30,705,414,,
malyilusionada,malyilusionada,170,100,4445,42,,Aguadulce.   Almeria
anlica2444,anlica2444,171,50,1088,601,,
oletusbuevos,oletusbuevos,2428,2798,34412,11992,,Vete a tu puelo
RamonBoira,RamonBoira,2484,1537,34671,10645,,
Giovane997,Giovane997,49,84,1779,859,Athens,Barcelona
Buse_sk8,Buse_sk8,489,219,2202,575,Madrid,"A Estrada, POntevedra, Galiza"
badomia666,badomia666,143,77,1532,983,,
castoracs,castoracs,1028,235,17975,25,,
AnibalAlvarez00,AnibalAlvarez00,271,42,2100,3386,,"Islas Canarias, España"
apceramista,apceramista,2213,2051,71856,291,,
Sc4Fortuna,Sc4Fortuna,4934,2036,32211,35047,,Cáceres - Spain
AlvaroIURonda,AlvaroIURonda,1111,1947,48730,14262,Madrid,"Ronda, Málaga"
IriaRodrguez,IriaRodrguez,795,114,4650,1237,Amsterdam,Galicia
alextoyourheart,alextoyourheart,330,733,54049,79407,Amsterdam,"Mataró, Catalunya ||*||"
MJose23342951,MJose23342951,171,290,13322,23996,Athens,Madrid
Lunadeluna23,Lunadeluna23,160,65,1524,131,,
malcornoque,malcornoque,424,721,63194,19337,Amsterdam,Andalucía Soberana
AlbertoCuezva,AlbertoCuezva,361,214,6739,1001,Athens,
AnaGarciaArrese,AnaGarciaArrese,234,132,22530,17946,Madrid,"Ames, Iowa, Galiza, spain "
Migansanso,Migansanso,2073,739,51439,45215,Brussels,Madrid
grangoig,grangoig,604,628,20244,10011,Pacific Time (US & Canada),País Valencià
moranjesus89,moranjesus89,2845,1831,49551,3744,,
sgroscar,sgroscar,272,70,1533,73,,"Collbató, Catalunya"
romulense,romulense,2210,900,34628,1015,,"Madrid, Comunidad de Madrid"
peponp,peponp,4460,2409,27186,404,,navas del rey
AlejandraLra,AlejandraLra,887,1074,7105,1019,Athens,Andén 9¾ 
Tonivelos,Tonivelos,2681,1401,64609,28517,,Utrera del Norte
merupuig,merupuig,2424,2540,113857,60154,,
latataguerrero,latataguerrero,825,879,13500,34776,Europe/Madrid,"Vinaròs, España"
asparuh7,asparuh7,2422,1805,106477,3391,Stockholm,suecia 
Endharr,Endharr,208,69,1770,721,,
rajregion4,rajregion4,359,139,3782,1497,Mountain Time (US & Canada),40 Orsett Terrace.
JordiAlfama,JordiAlfama,4193,1721,25804,688,,República Catalana 
GdeGerrard,GdeGerrard,80,323,16530,9401,Madrid,
florodelmonte,florodelmonte,1257,421,7874,1730,Pacific Time (US & Canada),
CarlaLevanterii,CarlaLevanterii,439,447,9660,3564,,Entre música i versos PV
M_Pino_92,M_Pino_92,308,949,45420,47371,Madrid,Sevilla
MariaaLool,MariaaLool,365,371,875,335,Athens,
spidderr,spidderr,223,76,5136,6718,,
emocionycambio,emocionycambio,6603,7076,230813,63767,Europe/Madrid, Desde Mayo  2014    Barcelona
luisalfaro41,luisalfaro41,254,23,437,2262,,
xavirivers1,xavirivers1,1484,1504,1717,71,,
gudaricatala1,gudaricatala1,2448,4283,68258,7387,Hawaii,de Bar en calle.....Catalunya
karen_xzx,karen_xzx,113,82,499,472,Athens,València
Ferreru4,Ferreru4,1139,1183,24180,1260,,
alma710,alma710,475,1277,107358,106261,Europe/Madrid,"Madrid, Esperando A Ed "
de_anguera,de_anguera,175,183,19361,4342,Ljubljana,
LuchyMiviv8951,LuchyMiviv8951,569,316,5835,1267,Pacific Time (US & Canada),España
59Pasajero,59Pasajero,382,378,873,653,,"La Roca del Vallès, Barcelona"
aangelonib,aangelonib,427,484,30940,10531,Paris,"País Valencià, Països Catalans"
est9_,est9_,43,44,7069,2,,
ignaccio55,ignaccio55,212,88,2874,19216,,"Sant Feliu de Guíxols, Espanya"
XabySCQ,XabySCQ,400,159,11176,1355,Madrid,
maki_1966,maki_1966,428,229,10134,1961,,Catalunya
ipua45,ipua45,1529,1364,19219,18330,,Madrid
bip_jaume,bip_jaume,1806,1904,24179,5740,Amsterdam,
merce_blitz,merce_blitz,341,1012,196229,17413,,Barcelona 
manza_32,manza_32,123,142,689,26,,
NestrellaG,NestrellaG,187,533,36789,886,Madrid,
adolfo71503323,adolfo71503323,253,106,907,830,,"Alcalá de Henares, España"
Naenrir,Naenrir,317,150,26957,26016,Pacific Time (US & Canada),Mundo digital
PilarHLuc,PilarHLuc,3284,11477,145689,105016,Madrid,
jrc728,jrc728,315,208,18709,11395,,
Edufranza,Edufranza,321,73,1121,3516,Athens,Galicia
RFllagg,RFllagg,151,108,9362,8280,Madrid,Prrreeeeecausión!
JuanmaBL97,JuanmaBL97,376,253,14909,6434,Pacific Time (US & Canada),Pontedeume
MrsAnonima12,MrsAnonima12,251,483,12263,14918,Athens,
scarabelo150,scarabelo150,266,732,113396,68235,Greenland,
alber_tic,alber_tic,2351,2668,58952,34136,Athens,
Estacadebares,Estacadebares,2946,2693,241012,9961,Madrid,
laovejaroja17,laovejaroja17,108,109,344,223,,"Cataluña, España"
mrcesarlopez,mrcesarlopez,1780,2041,71580,61,,
Trix69Luisma,Trix69Luisma,2013,1357,44269,42174,Pacific Time (US & Canada),
ElTonathan,ElTonathan,331,86,18925,16237,,"Córdoba, España"
jhiering,jhiering,2225,1385,20338,454,Madrid,GALICIA
Akelitapuntotac,Akelitapuntotac,319,28,2462,2268,,
LopirataD,LopirataD,339,243,11721,6411,,
ChValverde,ChValverde,433,538,51540,41669,Amsterdam,Manises | Santiago Bernabeu
TGarciaG7,TGarciaG7,182,174,4946,1486,Madrid,España
ManuelEstrems,ManuelEstrems,484,165,10502,14,,
IonOguetaAbogad,IonOguetaAbogad,761,285,454,224,,"Vitoria-Gasteiz, País Vasco"
laabu3,laabu3,229,88,2539,1482,,"Granada, España"
Im_CTO_bitch,Im_CTO_bitch,782,3350,342249,183,Athens,España
subversivos_,subversivos_,11747,205105,267790,12445,Madrid,
sussiline,sussiline,130,14,489,106,Madrid,ciutadella de menorca
christianbella3,christianbella3,220,261,6869,1691,,Bot lane
jesusyolanda,jesusyolanda,188,61,528,783,Amsterdam,
ismaeletmi,ismaeletmi,232,300,7541,3460,Pacific Time (US & Canada),la mente 
madox_c,madox_c,1782,1566,30083,10284,,TOLEDO (  CASTILLA LA MANCHA )
Zangolotina77,Zangolotina77,972,538,26787,39014,Athens,En la parra
fermasamx,fermasamx,3689,3333,8848,681,,
utopiq,utopiq,643,474,26395,21925,Hawaii,Baix Camp
EncarniTrmula,EncarniTrmula,604,980,8782,8306,Pacific Time (US & Canada),
CabreraDori,CabreraDori,1629,1751,41380,12666,,ARABA EUSKADI
electromeriadoc,electromeriadoc,142,1093,81451,32594,Madrid,Barcelona
DalasGato,DalasGato,297,281,2029,1506,Buenos Aires,Planeta Tierra
MachiDalas,MachiDalas,92,131,1462,1132,,Pambilandia
LyoTheLyon,LyoTheLyon,86,83,6735,5882,,"Girona, Catalunya"
bouhkass,bouhkass,566,113,6675,1071,,
Joaquin_loww,Joaquin_loww,446,270,2882,1346,Athens,"l'Alcora, Castellon"
Venttisca,Venttisca,707,191,3494,704,,
Lacalsot,Lacalsot,20,31,951,9,,
TrafalgarLawSPA,TrafalgarLawSPA,277,331,18170,25951,Pacific Time (US & Canada),
zariush,zariush,74,56,5799,20,,
HeavyHenrik,HeavyHenrik,228,168,9916,14123,,
ANDONEARZAK,ANDONEARZAK,17,8,597,673,,
pavloviu,pavloviu,172,137,7401,1846,Greenland,Tu hipotálamo
SoledadBlancoA2,SoledadBlancoA2,2157,1031,9207,4271,,Asturias.   Málaga
KeydayNeck,KeydayNeck,273,221,4954,2457,Madrid,"Barcelona, España"
SiriaBd,SiriaBd,315,213,2954,148,Madrid,
YPingota24,YPingota24,981,460,5081,4025,,Depresión
Manuela08591448,Manuela08591448,164,124,4636,1245,,
apocalipticax,apocalipticax,2953,5141,28975,11705,Pacific Time (US & Canada),Infierno mental//España
Quejigo48,Quejigo48,1295,456,8203,439,,
AlisterMcmartin,AlisterMcmartin,2199,308,1031,269,Athens,
chinatodecarlos,chinatodecarlos,2775,1864,214328,3566,Madrid,ZARAGOZA
gtorcat,gtorcat,2321,1141,195878,11506,Caracas,"Margarita Island, Caribbean"
GatRoig,GatRoig,503,84,4175,3000,,RPD de Catalunya
diegoboni99,diegoboni99,110,126,2608,3477,,
Charmander_ABRA,Charmander_ABRA,432,1265,100784,23776,Berlin,"ciudad, país o época errónea"
MiguelF10013687,MiguelF10013687,356,317,15768,2779,Athens,Españistan (Alemania del Sur)
carollm333,carollm333,786,1006,122640,45,Pacific Time (US & Canada),
anapeterpana,anapeterpana,968,375,19626,11118,Madrid,Los Mundos de Yupy
naranxos,naranxos,1142,863,22704,4471,,
el4antiantisis4,el4antiantisis4,217,61,3222,52,Pacific Time (US & Canada),
_ju1_,_ju1_,1851,50072,119059,109510,Athens,"Alicante, España"
excursioperon,excursioperon,2776,2606,20211,17184,Pacific Time (US & Canada),Ciudad Autónoma de Buenos Aire
CluaGregori,CluaGregori,290,49,410,1153,,
NatiNatSmoothie,NatiNatSmoothie,186,29,134,32,,"Oviedo, España"
Galega_son,Galega_son,377,575,33401,15613,Madrid,"A Coruña, España"
liverpooldavidm,liverpooldavidm,2044,1745,141177,79643,Madrid,
forxijuanba,forxijuanba,216,141,1472,369,,
cesar7142,cesar7142,700,702,11376,4,Pacific Time (US & Canada),"Madrid, Comunidad de Madrid"
LTescor,LTescor,639,148,9826,1960,Madrid,"Barcelona, Cataluña"
sevillista_1973,sevillista_1973,2208,1030,11781,1853,Madrid,sevilla
sinue_234,sinue_234,961,879,42373,567,,
asolas__,asolas__,364,42,4328,4091,Pacific Time (US & Canada),
acuareladeudas,acuareladeudas,2718,3445,137287,111387,Athens,Madrid
tonyspecialone,tonyspecialone,1054,185,7645,6860,Hawaii,
yerayneizan,yerayneizan,359,184,13226,1498,,
joantier,joantier,245,131,7862,2941,Pacific Time (US & Canada),
SrCabronn,SrCabronn,1752,885,5184,4542,,En algún lugar
MaianaB88,MaianaB88,349,239,17925,1432,Athens,Anoetako 23. atea
pauletrom,pauletrom,90,45,3369,4015,,
albertFillol,albertFillol,89,21,945,522,,
Libe_10,Libe_10,312,174,4317,1339,,
DaVinchiGH,DaVinchiGH,200,56,1255,1356,Madrid,
franc_rubio5,franc_rubio5,687,635,4861,2136,Pacific Time (US & Canada),"La Flecha, Valladolid."
PodemGodella,PodemGodella,1203,1203,6365,1818,Madrid,Godella
ManuelCerrada_,ManuelCerrada_,120,171,3642,7307,,
Algonfdez,Algonfdez,4993,2859,431241,385,,
VaroSPC,VaroSPC,1596,533,3247,2864,Madrid,Benavente (Zamora)
ixppaiporta,ixppaiporta,118,169,1935,842,Madrid,Paiporta
Rufo1903,Rufo1903,424,183,5143,21,,
TerukaP,TerukaP,256,426,63525,19900,,
DyDan22,DyDan22,145,123,3777,1440,Madrid,Barcelona
republykno,republykno,504,208,10055,105,,
frikieuforico,frikieuforico,112,57,854,823,Pacific Time (US & Canada),Village of Outcasts
tonienlared,tonienlared,1073,180,7882,7075,,
Ritasuarez95,Ritasuarez95,365,368,22094,4490,Hawaii,Galiza
linares_rafa,linares_rafa,264,122,5352,134,,
NoGodVerite,NoGodVerite,444,210,4261,976,Amsterdam,
locuspolitikus,locuspolitikus,5136,5052,259300,21923,,"Barcelona, Cataluña"
theraxmen4,theraxmen4,240,88,4651,8020,,Ahí al lao
lapitonisafuck,lapitonisafuck,280,106,4265,2701,,"Leningrado, Russia"
unarayadegofio,unarayadegofio,255,106,1128,1238,London,"San Cristóbal de la Laguna, TF"
Martinez_Facha,Martinez_Facha,104,56,2964,516,,
EspanaFN,EspanaFN,1813,3707,29821,14607,Bern,Madrid
fginel97,fginel97,307,391,12059,4,Europe/Madrid,
montsepitilla,montsepitilla,174,64,933,136,,
TomiGut,TomiGut,178,170,6334,7557,Madrid,En Monerrrrrrrrrreva
Pau_cas99,Pau_cas99,81,23,21,12,,
miguelrocker000,miguelrocker000,257,113,8317,23115,Madrid,
Kevintxupuertas,Kevintxupuertas,111,55,6862,8026,Madrid,Murcia o por ahí
sergiocollazo,sergiocollazo,78,86,3576,12199,Madrid,Asturias
r67784996,r67784996,83,19,981,1612,,
Blaaiiir,Blaaiiir,322,90,3885,986,Pacific Time (US & Canada),III
mmarcgb,mmarcgb,70,30,98,89,,
MAlonsocosme,MAlonsocosme,302,322,5467,2171,,Logroño (La Rioja)
gar_ot,gar_ot,640,72,3297,56,,
Ceivar_OPAR,Ceivar_OPAR,1018,2929,8279,1425,Athens,
estupefalso,estupefalso,1071,794,97143,8159,,
Quero_97,Quero_97,453,368,23798,10266,Amsterdam,Hyrule
DCGCOS,DCGCOS,345,924,128594,35648,,Europa del Sur
lu88149660,lu88149660,379,965,53902,40689,,
tashi_lewis,tashi_lewis,1433,699,11827,82524,Madrid,Barcelona
ArtanixXb,ArtanixXb,162,108,6151,2676,,Granada
_DME_,_DME_,411,203,3113,1737,,"Zaragoza, España"
Theonly_one96,Theonly_one96,276,226,4291,1931,Pacific Time (US & Canada),anywhere city
Morpheus11M2004,Morpheus11M2004,855,543,28732,24551,,ESPAÑA
TorrentAnna,TorrentAnna,233,122,11426,1529,,
paco229,paco229,5223,4899,197430,2463,Madrid,"Brunete, Madrid, Spain"
atomed_,atomed_,3412,2898,108949,106051,,Euskalherria
Costa16Francesc,Costa16Francesc,1028,578,4817,8402,, Catalunya
xinluses,xinluses,675,609,53517,4718,,Manresa
Vic12io,Vic12io,299,637,19425,27027,Madrid,
Ana7Gomez,Ana7Gomez,415,424,8322,895,Madrid,Hogwarts.
Javimangana,Javimangana,842,842,9927,24665,Pacific Time (US & Canada),15002
FeGarPe79,FeGarPe79,694,773,20212,62203,Madrid,"Salamanca, Castilla y León"
JuanyGar63,JuanyGar63,2803,9478,301081,42544,,Macondo
Anonymous_W0lf,Anonymous_W0lf,44182,62138,93070,13771,Madrid,España
elemunoz1765,elemunoz1765,2278,1283,47935,7654,,alicante
operadora36,operadora36,398,409,10771,8,London,"Málaga, España"
garnata59,garnata59,156,79,2304,199,,
traurigsoldat,traurigsoldat,125,136,14793,9703,Pacific Time (US & Canada),Outer Space
anjorma3,anjorma3,2365,2442,112534,19123,Hawaii,comunidad valenciana
vikichx,vikichx,356,207,4639,4766,,
rosira_rosi,rosira_rosi,5802,5290,131794,69494,,
2016mundonuevo,2016mundonuevo,253,171,9757,4841,,
ArturoDanielSam,ArturoDanielSam,234,132,1535,894,Pacific Time (US & Canada),Madrid
Celiaaaaa26,Celiaaaaa26,181,288,11978,4234,Amsterdam,Zaragoza - Bijuesca
alvaro_fernds,alvaro_fernds,160,39,173,490,Pacific Time (US & Canada),
vicentecabeza,vicentecabeza,939,876,18632,1974,,"Lucena, Córdoba"
oiercaste,oiercaste,64,79,233,345,,
TikisMikicho,TikisMikicho,185,93,10661,17343,,
Adler7Irene,Adler7Irene,262,130,704,791,Amsterdam,
ARKAITX14_4_69,ARKAITX14_4_69,2728,506,127230,11734,Greenland,MIS DOCUMENTOS
Adley_MD,Adley_MD,237,42,988,361,Ljubljana,Mi cueva
tegoda11,tegoda11,566,152,981,231,,
alaitzlarrea,alaitzlarrea,520,248,1395,77,Pacific Time (US & Canada),"Bilbo,euskalherria"
quepijotadao,quepijotadao,404,2165,2798,5302,Madrid,
SoniaEspinar1,SoniaEspinar1,143,165,16996,15940,Athens,
OfficialSaavedr,OfficialSaavedr,183,274,4903,15003,,"Islas Baleares, España"
jmpugae,jmpugae,28,1084,53085,110915,Greenland,España
Chalaoninonino,Chalaoninonino,302,5282,96595,185340,Madrid,"Donde me manden, a toda leche"
alissdowell,alissdowell,198,334,5035,2646,Ljubljana,
OmarMM99,OmarMM99,235,178,6763,1522,Amsterdam,Carnivores Tour 24/8/14 
sandrii_expo8,sandrii_expo8,274,226,10162,4488,Ljubljana,Alovera
elsabiomordis,elsabiomordis,167,117,2277,1193,,"Tenerife, Canarias "
GRENPoC,GRENPoC,92,38,98,64,Madrid,"Barcelona, Catalunya"
Mikel26006910,Mikel26006910,513,245,7973,784,Madrid,Euskal Herria
char95,char95,162,111,1245,3422,Madrid,"Munich, Bavaria"
miguelrolldan,miguelrolldan,136,56,814,501,,"Granada, España"
andreearb1,andreearb1,250,211,6223,1697,Pacific Time (US & Canada),Madrid
nramonperez,nramonperez,220,72,1726,50,,"Barberà del Vallès, España"
kandofn,kandofn,433,100,7911,4639,Madrid,Cerdanyola del Vallès
BermeFer,BermeFer,770,656,59242,17162,,Planeta tierra 40°26′ N 3°41′ 
MuSoL79,MuSoL79,933,538,22181,1223,Madrid,hemeroskopeion
aperez1917,aperez1917,153,53,94,596,Pacific Time (US & Canada),"Parla, Madrid"
Ahuio98,Ahuio98,238,221,11939,436,,
KirushenMeow,KirushenMeow,239,99,4727,3775,,por desgracia Murcia 
vanecorlao,vanecorlao,4698,4710,40279,7826,,"Meliana, Comunidad Valenciana"
OSORIO129,OSORIO129,219,157,18445,12415,Athens,"Madrid, Comunidad de Madrid"
adrianpr77,adrianpr77,269,127,2400,237,Madrid,Cuba. Varadero
SnagletoothWars,SnagletoothWars,413,629,67913,36740,Madrid,patreon.com/MemeTooth
PedroPMG97,PedroPMG97,1187,437,11834,3801,,Entre sus piernas
XosS2,XosS2,261,145,4257,2342,,
Yo_contigo2,Yo_contigo2,29,13,1989,536,Pacific Time (US & Canada),
carmentopia36,carmentopia36,1591,1198,25751,2588,,Asturies
fuenteellobo,fuenteellobo,104,12,99,44,,
Sergiohere1,Sergiohere1,855,805,4966,16507,Amsterdam,Algeciras - Bergen
NereaStark,NereaStark,555,617,14237,10736,Madrid,En el país de la purpurina. 
Manuel02009472,Manuel02009472,762,554,15548,13064,,
eljueves,eljueves,397,712616,49836,16547,Madrid,España
xarlykoxax,xarlykoxax,575,545,11487,1865,Madrid,"Herrera de Pisuerga, España"
Alvaro_dust,Alvaro_dust,375,533,8261,4271,Pacific Time (US & Canada),Madrid
Brezzzzzzzz,Brezzzzzzzz,122,246,20415,30617,Amsterdam,Spain
AlexsalasUre,AlexsalasUre,500,122,3443,3564,Pacific Time (US & Canada),El Jau  y Almagro 
TacoremiAfns,TacoremiAfns,366,625,14404,2982,,
monicvti,monicvti,151,241,5210,3703,Hawaii,
MariTrini111,MariTrini111,1092,179,8518,7637,,
AlasArmando,AlasArmando,1241,796,13386,65464,,
motxet,motxet,150,219,15071,5422,Amsterdam,Picanya ~ Països Catalans
Cartofnsky,Cartofnsky,73,74,6428,921,Madrid,Ibiza-Budapest-Ibiza
AbrahamS___,AbrahamS___,330,163,2660,2072,Pacific Time (US & Canada),
eltuitdrink,eltuitdrink,471,296,12727,2253,Athens,De aquí para allí
almarpa69,almarpa69,235,67,1177,3194,,País Valencià 
pielsolma,pielsolma,1010,1498,119060,21728,Athens,"Cantabria, España"
_IreneHerrero,_IreneHerrero,1008,718,13603,20560,Athens,Antifeixista.✊
xoxoson,xoxoson,399,1109,54044,22549,Madrid,Barcelona
