ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
sergiokfe,sergiokfe,322,171,8614,4456,Belgrade,
FenixBlava,FenixBlava,812,609,54616,50892,Madrid,バルセロナ→神戸
goiko1974,goiko1974,387,387,14834,8244,,
VictorGonz54,VictorGonz54,6087,10750,119883,18532,Madrid,Gavà - Barcelona  - Spain
pvpe,pvpe,426,114,4082,331,,
serpico9810,serpico9810,773,316,12418,684,,
Diego_Getafe89,Diego_Getafe89,594,112,2371,266,Greenland,"Getafe, Madrid"
everian777,everian777,7133,9643,327296,79767,,
_FallingAway__,_FallingAway__,68,155,27730,10448,Pacific Time (US & Canada),Lejos del paraíso [607'6 Km]
carmepamies,carmepamies,313,122,588,125,Madrid,Catalunya
kieroirmeamarte,kieroirmeamarte,3822,4349,199291,94666,Athens,
Islasenred,Islasenred,649,99,555,446,Pacific Time (US & Canada),
jordi_bioinfo,jordi_bioinfo,419,113,536,112,Madrid,País Valencià
IsabelBecerra23,IsabelBecerra23,858,398,8691,2944,Amsterdam,"Madrid, Comunidad de Madrid"
troyana25,troyana25,347,740,94153,26171,,
republicarlos,republicarlos,45,59,2282,409,,
EbbaSjolen,EbbaSjolen,1135,365,11251,69238,Ljubljana,Outside the cavern
pablixardixmad,pablixardixmad,1841,336,3693,1616,,España
Lunna_77,Lunna_77,318,643,45828,60082,Madrid,USC Ψ || Limbhad.
LuisSierra95,LuisSierra95,279,693,12613,22489,,"Oviedo, España"
ICervantesI,ICervantesI,1602,1358,18110,2006,Eastern Time (US & Canada),"Boston, Mass- y Edo Mex"
Dieegoar99,Dieegoar99,261,109,1021,456,,Madrid
angelmoran1957,angelmoran1957,2942,2960,59175,151,Athens,españa
jotae1e,jotae1e,141,58,3585,166,Madrid,Barcelona
juanmayconxita,juanmayconxita,4391,2321,1385,1278,,Ruecas(Don Benito)España
Flynfly84,Flynfly84,281,144,11151,463,,Linares
mafalda_mas,mafalda_mas,1279,879,21066,2430,Europe/Madrid,Barcelona
KileKraz,KileKraz,395,93,6291,5600,Pacific Time (US & Canada),
LopezVillaverde,LopezVillaverde,745,722,8541,178,Madrid,Cuenca
josalv74,josalv74,186,70,1754,872,Madrid,Moaña
anavarroortiz,anavarroortiz,134,197,11746,2900,Madrid,underworld 
Alicia_Alii8,Alicia_Alii8,576,617,13671,3580,,
miguelsajoma,miguelsajoma,275,35,1379,2554,,
1960Anamari,1960Anamari,1610,1341,59898,29016,,"Sevilla, España"
EduFran24,EduFran24,1826,672,58802,55400,Pacific Time (US & Canada),En mi casa
republisiado,republisiado,797,827,26392,17191,,Alepo
carralportas,carralportas,54,38,5276,6241,,Na miña casa
Leo_Burghaus,Leo_Burghaus,343,661,14268,11159,Athens,Mallorca - Roma
tonifix,tonifix,478,48,874,745,Madrid,
VictorAlmaciga,VictorAlmaciga,35,33,1865,24,Madrid,
poema29,poema29,466,458,17006,54583,,Lloret de Mar Bcn Spain
garirius,garirius,309,445,54905,7495,Madrid,El fregao es mi medio natural
Yeclando,Yeclando,286,186,2876,3199,,
monclus,monclus,20,23,238,40,Madrid,Granada (Spain)
AndyAndrex,AndyAndrex,476,492,19666,16011,Pacific Time (US & Canada),Segovia
ruimardi,ruimardi,64,132,791,9568,Pacific Time (US & Canada),Argentona -Barcelona
EmeCe_sp,EmeCe_sp,72,101,27251,11938,Pacific Time (US & Canada),"Granada, España"
Fucking_RED_cat,Fucking_RED_cat,94,1876,58060,60260,Athens,Barcelona
vou_de_cu,vou_de_cu,94,34,674,63,,
mercedescloilde,mercedescloilde,447,511,37558,43041,,
menorqtres,menorqtres,237,337,20354,7583,Greenland,
velocipollo3000,velocipollo3000,194,453,34337,28276,Madrid,Lost to the w a v e s
mstrubell,mstrubell,1575,8239,43301,2181,Paris,"Barcelona / Palamós, Catalunya"
martinopaz,martinopaz,2010,3115,49076,4725,,españa
Lara_Limoncelli,Lara_Limoncelli,265,333,39978,4642,Pacific Time (US & Canada),Bitch City
yahcono33,yahcono33,797,1491,143328,2323,Pacific Time (US & Canada),
HordasMoradas,HordasMoradas,2433,2488,22407,6082,,
Tunoeres29,Tunoeres29,688,104,15868,1431,,
pepfusterbm,pepfusterbm,2296,2074,27833,15723,Athens,
mvalls54,mvalls54,2850,1266,21477,14488,,Alzira
bette_noir__,bette_noir__,2764,1269,59702,24324,Athens,
Ibangarciadb,Ibangarciadb,4243,6454,50932,13806,Madrid,Madrid El Bierzo/León 
XaviOnFire,XaviOnFire,7869,9255,3718,1270,,
TikisMikicho,TikisMikicho,185,93,10661,17343,,
PerditaMungia,PerditaMungia,346,346,8097,10302,Pacific Time (US & Canada),Astrabudua
k4rlospz,k4rlospz,937,450,18133,7431,,"Barcelona, Cataluña"
chuchoquehabla,chuchoquehabla,5002,3746,127319,140350,Belgrade,Españistán Norte
Madamesoy,Madamesoy,11,6,129,9,,En la playa 
6b47e7642cda4fb,6b47e7642cda4fb,2209,2723,75554,43827,,
MariAngelesyAnt,MariAngelesyAnt,414,229,2270,1172,Amsterdam,Córdoba-Provincia
jmcasana,jmcasana,576,190,1767,815,Athens,Madrid
xavi__85,xavi__85,987,372,15376,6009,Madrid,
iryna97_,iryna97_,29,26,1519,1952,,LatAm
tose1974,tose1974,248,68,3198,289,,
JoaquinVillenaG,JoaquinVillenaG,557,617,17768,10744,Madrid,"Getafe, Comunidad de Madrid"
DarioAranzana,DarioAranzana,555,334,22357,15246,,No Future
piteralber,piteralber,582,83,1202,686,,Salamanca
sfcblind,sfcblind,397,415,35140,3249,,sevilla
annam1181or,annam1181or,5001,2002,107862,101072,,LlumAMORSaviesVeritatJusticBon
PatriotaPopular,PatriotaPopular,1847,4155,151185,49222,Madrid,☭ Venecuba de centro sensato
NoemiRosValenc2,NoemiRosValenc2,1046,820,61305,16898,Pacific Time (US & Canada),
antoniovaldez6,antoniovaldez6,3153,3032,36042,153,,Pto Ordaz Guayana Venezuela
NuevaRevoluci0n,NuevaRevoluci0n,1995,22494,26776,34003,Madrid,Galiza
thot_elite,thot_elite,3389,3411,36468,38692,Pacific Time (US & Canada),
JuaninElAgrio,JuaninElAgrio,2179,1529,4077,455,,"Galicia, España"
boletadarros,boletadarros,358,212,234,67,Madrid,
Marrtapm,Marrtapm,1571,975,44179,16366,Madrid,Ubícame esta 
JavierBarrondo,JavierBarrondo,83,250,21547,1661,Madrid,Ciudadano del mundo
BakuninDeCopas,BakuninDeCopas,803,396,12592,10570,,"Madrid, Comunidad de Madrid"
adoyma,adoyma,650,663,20588,14014,Paris,Madrid (España)
imdariusb1tches,imdariusb1tches,456,614,40594,27989,Amsterdam,"A Coruña, España"
Guarii,Guarii,3024,1696,68649,115607,,valleseco_la orotava
darry_rmcf,darry_rmcf,356,295,5095,4268,Madrid,Madrid
arapajoe_,arapajoe_,78,27,354,398,Dublin,
NachoBetis,NachoBetis,1048,399,11429,2437,Madrid,Sta Coloma de Gramenet/Bdn
LaloCasemiro,LaloCasemiro,339,161,21713,12292,,"Jerez de la Frontera, España"
gabrielamartf,gabrielamartf,990,856,101912,5989,Santiago,
jcrespsa,jcrespsa,325,77,107,7,Madrid,sabadell
PuesPioPio,PuesPioPio,2366,2797,71527,39724,Amsterdam,El Mundo
bernat_cim,bernat_cim,559,404,43708,31180,Ljubljana,
garcia_cabetas,garcia_cabetas,298,113,5368,3341,,
95Mochon,95Mochon,418,257,33600,24593,,"Granada, España"
CrimsonInari,CrimsonInari,916,345,14131,17613,,
carlos_asga,carlos_asga,279,271,8353,9853,Athens,
santifer_8,santifer_8,373,302,8609,512,,Martorell 
andiaky,andiaky,282,217,2818,299,Madrid,
AnonMato,AnonMato,951,576,38545,26,London,
marcedber,marcedber,88,127,18286,9696,London,LANZAROTE
MarBcn04,MarBcn04,1147,834,22235,23554,,
jimmy_deloane,jimmy_deloane,650,42,1157,2173,Paris,
juliangrau,juliangrau,1634,1244,92568,90313,,"Barcelona, Catalunya"
f_mjose,f_mjose,605,415,24865,8141,Madrid,
tatifernanmor,tatifernanmor,2324,911,19003,449,Madrid,"El Entrego , S.M.R.A "
vicenssala,vicenssala,4151,4527,42826,1652,Paris,catalonia
missblackxs,missblackxs,654,227,31943,3003,Madrid,"Ole de Bones, Catalunya"
tuverash,tuverash,547,164,10835,11,Madrid,España
si_k_podemos,si_k_podemos,1251,1384,19239,16049,Pacific Time (US & Canada),
pitihazteunvity,pitihazteunvity,173,171,4914,2553,Athens,On the dark side of the moon
exZompivoro,exZompivoro,2375,3584,19010,3629,Belgrade,SIEMPRE LEJOS DE LA SINRAZÓN  
SrtaAlcatraz,SrtaAlcatraz,136,237,12834,20165,Amsterdam,En el vacío con James :)
fjfaviru,fjfaviru,20033,23221,16081,7297,Madrid,Tarancon (Cuenca) - España -
NWSideWally,NWSideWally,406,179,9321,4885,,
salchi55,salchi55,4841,2986,72643,13835,Pacific Time (US & Canada), Venezuela.
smartchoni,smartchoni,4237,757,27885,6025,Santiago,$TRASHbourg.
NedaO2,NedaO2,708,802,13988,1622,Athens,"En la luna, tal vez. "
oldfanegas,oldfanegas,411,721,94677,60555,,
MariaDo62116034,MariaDo62116034,331,113,1578,1441,,Mostoles
nadia699f,nadia699f,291,131,6190,2571,,
doncarioco,doncarioco,224,121,5582,4641,,
ReginaLaguna,ReginaLaguna,986,1261,39831,6426,Greenland,Valencia
aguilarobrero,aguilarobrero,2164,1643,41112,1781,,
A_LifeGags,A_LifeGags,711,486,35472,1879,Madrid,"Madrid, Spain ( ͡° ͜ʖ ͡°)"
FlixUjo,FlixUjo,309,538,33364,1557,Madrid,
vallekanosinmas,vallekanosinmas,79,57,644,830,,"Madrid, España"
eiacosta,eiacosta,1110,4755,54411,76,Eastern Time (US & Canada),Cuba
Amanda_Ca,Amanda_Ca,617,1658,6526,5061,Greenland,"Madrid, Comunidad de Madrid"
creepcarlos,creepcarlos,1563,1500,52818,1806,Athens,valladolid
ngarrigosp,ngarrigosp,2121,2173,67827,868,Madrid,según la situación geopolítica
Lo7Lopez,Lo7Lopez,2558,1670,9914,2138,,Merida. Veneziela.
CarmenMayordom1,CarmenMayordom1,207,71,2335,409,,
rokiojt,rokiojt,148,19,219,244,,
yanynay,yanynay,2220,1490,75407,27412,Madrid,Asturias
Aria_Darko,Aria_Darko,73,91,6377,22833,Pacific Time (US & Canada),Madness in Wonderland
ReusXXI,ReusXXI,102,192,5936,2466,Pacific Time (US & Canada),"Reus, Cataluña, España"
Moratistan,Moratistan,1101,370,6130,1992,,
Siket367,Siket367,620,180,8083,378,Amsterdam,"Ижевск, Удмуртская республика"
Radiclaro,Radiclaro,482,239,9343,4900,Belgrade,Andalucía
merlotelli07,merlotelli07,376,163,3452,1750,Amsterdam,VALLEKAS
bisonfou,bisonfou,799,348,7587,239,Madrid,
MariaanGinard,MariaanGinard,411,431,20777,11112,Madrid,"Mallorca, España"
Pau_phappy,Pau_phappy,1233,674,26883,20845,Athens,
cabrerovlc,cabrerovlc,77,40,1124,826,,
charicebrianten,charicebrianten,763,438,11474,24,,
kassov,kassov,115,460,31104,13892,Madrid,Mallorca
Nibiru2011,Nibiru2011,156,235,10898,161,Greenland,
xJohnlockIsReal,xJohnlockIsReal,732,659,16001,1680,,┋Tom H┋Alycia D-C┋Emilia C┋
pelandusko,pelandusko,1500,1373,48880,732,Europe/Madrid,España
wetefuenla,wetefuenla,226,206,3662,617,,"Fuenlabrada, España"
JoBadajoz,JoBadajoz,90,1184,90034,35329,Greenland,Badajoz - Extremadura
NoeSanchis_,NoeSanchis_,459,752,25334,51081,Pacific Time (US & Canada),♀ Never surrender. D empty
artursm6,artursm6,888,929,44034,31568,Amsterdam,"Madrid, Comunidad de Madrid"
Placedalia1,Placedalia1,713,814,6377,8442,,En mi piel
q_Raquel_p,q_Raquel_p,1124,1617,44292,28206,Hawaii,Barcelona (Catalunya)
JuanLopezMauro1,JuanLopezMauro1,409,61,5033,2423,,España
Lokinne,Lokinne,39,38,576,248,Madrid,
MonicaICalzada1,MonicaICalzada1,4994,1781,13045,9405,,
MartinGoBanana,MartinGoBanana,561,276,10274,5270,Madrid,"Ourense, o Distrito 12"
pacocases1,pacocases1,339,129,5760,10531,,"Región de Murcia, España"
Cjdb1971,Cjdb1971,869,206,8993,32230,,
neljulger,neljulger,15083,35590,245294,173565,Hawaii,Venezuela
PiedrafitaMario,PiedrafitaMario,3678,5883,57985,33790,Amsterdam,Madrid ❤️
manueljarias,manueljarias,21972,29651,40427,7715,Greenland,Toledo
perezmant,perezmant,1841,1905,52419,2199,,Sabadell
JSancibri,JSancibri,150,163,4900,11517,,
piensoluegoesto,piensoluegoesto,1887,1287,33328,10517,London,"Santa Cruz de Tenerife, Islas Canarias"
belballesteros,belballesteros,595,249,14281,19470,Madrid,
quepeshavivi,quepeshavivi,477,264,10923,5620,Pacific Time (US & Canada),Aquí
JLKBZAZ,JLKBZAZ,1759,1023,16986,794,,
fbenavid,fbenavid,771,532,26885,12369,Madrid,MADrid
HombrePerFeivor,HombrePerFeivor,39,59,912,720,,En el Norte. El auténtico 
indietime__,indietime__,116,88,3405,4441,Ljubljana,España
Ranoflauta,Ranoflauta,428,1425,42365,22476,Ljubljana,El alegre país de Oz
breogan61,breogan61,97,27,157,512,,
GonzaloOria,GonzaloOria,1312,769,26713,14755,Madrid,Valhalla
46ariel46,46ariel46,86,18,115,8,,
CerdeiraAngel,CerdeiraAngel,37,23,904,293,,
_Karme,_Karme,214,97,2637,528,Madrid,Barcelona
onairammariano,onairammariano,939,414,18719,4838,,
Arnaiztech,Arnaiztech,364,344,11042,3498,Madrid,Burgos // Guzmán Ribera
Carmen_R_M_,Carmen_R_M_,264,197,6754,6415,,
alber_tic,alber_tic,2351,2668,58952,34136,Athens,
FormicidaX,FormicidaX,33,586,52194,65107,Belgrade,Andrómeda-España
divorra,divorra,390,326,5459,2308,,"Barcelona, England"
infoinflamable,infoinflamable,405,424,20838,6800,,España
RauLosanez,RauLosanez,258,566,1257,802,,España
akhenatensocial,akhenatensocial,317,341,4257,67,Belgrade,"Cleveland, OH"
HecthorMel,HecthorMel,443,211,9972,3934,Greenland,Oz
ManelBondia,ManelBondia,386,222,3940,590,Amsterdam,"L'Eliana, Valencia, España"
JuanyGar63,JuanyGar63,2803,9478,301081,42544,,Macondo
BebesSema,BebesSema,363,102,2356,427,,
edumufo,edumufo,106,162,27917,570,,"Madrid, Comunidad de Madrid"
pipeledesman,pipeledesman,241,406,19605,3250,Pacific Time (US & Canada),Al oriente del Río Uruguay
PaolaOsuna19,PaolaOsuna19,42,815,44868,94866,Madrid,Posadas (Córdoba)
ChumyTheWicked,ChumyTheWicked,520,320,11812,8208,,"315, Bowery street"
ignaciofalcon07,ignaciofalcon07,1521,1292,1483,8824,Madrid,"Zaragoza, España"
ALEXb2488,ALEXb2488,195,212,15556,2697,,Rapture
podemosviviend1,podemosviviend1,779,1494,8637,3352,Madrid,España
CandeOran,CandeOran,926,894,24525,12254,,
Ayozaurus,Ayozaurus,871,809,10284,622,,España
sarranchin,sarranchin,3728,1833,53948,1878,Madrid,Madrid
LxGallO,LxGallO,184,4462,111788,22224,Madrid,📷 ⬇TODAS MIS FOTOGRAFÍAS⬇ 📷
pabloquidiello1,pabloquidiello1,256,74,1494,528,Belgrade,"Sevilla, España"
Echelon_43,Echelon_43,182,665,68139,15068,Madrid,"Madrid, Comunidad de Madrid"
Gonzaliusgm,Gonzaliusgm,231,202,15882,1593,Athens,
folkwhore,folkwhore,287,48,274,118,Madrid,ni que saliese de casa xd
julio_nieto__,julio_nieto__,236,165,4700,9354,Pacific Time (US & Canada),"Sevilla, España"
Mfedorral,Mfedorral,598,804,56492,2264,Pacific Time (US & Canada),España
cochurra,cochurra,4090,4187,40038,18237,Ljubljana,"Málaga, España"
alicia_valencia,alicia_valencia,2403,968,24911,1348,Cairo,#GuanyemElCanvi #LaSonrisaDeUn
Viclb8,Viclb8,404,309,12035,1623,Madrid,Madrid
pluvisca,pluvisca,161,152,4267,6272,,Girona
caldereta6,caldereta6,225,25,352,259,,
grillop272,grillop272,517,120,6973,7368,,
DeMoganda,DeMoganda,708,389,16226,3858,Athens,Moganda
OhKalikatres,OhKalikatres,994,1315,18593,2997,Madrid,León. España
ManuF94,ManuF94,490,207,19266,1213,Madrid,León
Cripulo22,Cripulo22,335,21,617,216,,
evanpezu,evanpezu,3091,2923,66824,43715,,"Eurovillas, madrid"
Valshek,Valshek,181,125,13570,9940,Madrid,Norte
giseelaibg,giseelaibg,12595,21441,144063,117823,Pacific Time (US & Canada),Del Mundo 
asiaspain,asiaspain,282,781,430166,13,Beijing,西班牙
podremos2015,podremos2015,2097,1895,65582,2049,,
skr2d2,skr2d2,751,231,2565,3107,Madrid,Internet
ManuelG91623212,ManuelG91623212,2617,1541,63803,4777,,"Cataluña, España"
abalo564,abalo564,544,322,20607,1760,,soy de europa pero no europeo
tato1907,tato1907,604,217,5288,299,,
CARMENTIKA,CARMENTIKA,861,304,7904,24867,Greenland,
jancelbes,jancelbes,2440,2383,55252,21790,Madrid,
edugalan,edugalan,2331,17428,24240,6666,Greenland,Mongolia
frangarzaro,frangarzaro,117,148,9086,6401,Pacific Time (US & Canada),
rinava52,rinava52,1097,786,18931,4680,,Chile
HZokre,HZokre,2749,2292,56785,13667,Madrid,Sotto l'incessante pioggia
Liova37,Liova37,641,560,12123,7290,Hawaii,Madrid
pedroj1970,pedroj1970,122,98,3107,2366,,Leon
apceramista,apceramista,2213,2051,71856,291,,
ElfosManuel,ElfosManuel,233,24,903,737,,
Laynez1966,Laynez1966,241,242,3414,161,Madrid,spain
darkventrue801,darkventrue801,637,246,24835,3066,,"Valencia, España"
iniciarsesion,iniciarsesion,16,483400,54942,19,Madrid,twitter
jordi_rouge,jordi_rouge,857,921,59421,33919,Madrid,Barcelona Catalunya.
ToporMaribel,ToporMaribel,767,1185,39974,50576,Madrid,En mi puta casa
tigotanguanche,tigotanguanche,10347,10218,48514,41482,Belgrade,
joseplata1958,joseplata1958,877,326,21053,7825,,"Barcelona, España"
MarioAnonimator,MarioAnonimator,2181,3318,99945,17987,Madrid,"Azuqueca de Henares, España"
Mcpey9E,Mcpey9E,1135,1973,38901,17299,,
jmecanic,jmecanic,137,85,5890,3860,Athens,tarragona
Lolo_Sev,Lolo_Sev,2294,11388,103480,33356,Pacific Time (US & Canada),más allá de Orión
Irene_SpR,Irene_SpR,207,233,10803,3181,Madrid,en tu agujero
YescoCt,YescoCt,813,1232,5056,9347,,"Cartagena, España"
MiBaires,MiBaires,1634,2209,143609,109699,Belgrade,"Carabanchel, Madrid, España"
dubmetrap,dubmetrap,329,576,25012,42997,Paris,rad{trans}fem 
MidnighInMadrid,MidnighInMadrid,2508,1785,221336,13357,Madrid,
kanyero,kanyero,1949,389,7517,19,Pacific Time (US & Canada),
larrymail1,larrymail1,393,377,7063,1870,Madrid,Franquilandia 
JhonnyMisco,JhonnyMisco,1162,363,27528,77399,Madrid,
vikita_6,vikita_6,964,900,40144,13344,,
xploitocelot,xploitocelot,940,379,27600,45071,Bern,Die Schweiz und Spanien
dannypeewee,dannypeewee,735,301,6411,1675,Madrid,san sebastian de los reyes
mahn,mahn,1640,5334,24429,24167,Amsterdam,"Murcia, Región de Murcia"
AlbertoJordanA,AlbertoJordanA,51,20,704,79,,
gelacopovi,gelacopovi,74,22,96,37,,
mrmapuche,mrmapuche,229,151,7743,4909,Brussels,España
InigoSulfur,InigoSulfur,263,123,1267,615,,madrid noroeste
ArmestoMaria,ArmestoMaria,831,476,8820,19906,,
LaperrinaChispi,LaperrinaChispi,570,867,79523,48972,Madrid,cerca del precipicio
juuliaaqg_,juuliaaqg_,1362,876,19718,10065,London,The World
nos0yhippie,nos0yhippie,407,606,18099,14765,Athens,Hurongrado
Robcampnou67,Robcampnou67,2888,3572,214183,21103,Athens,valladolid
Temistocles_01,Temistocles_01,1429,775,49471,3645,,El Españistan más profundo.
pilvein,pilvein,151,98,2557,2893,,País Valencià
emiliaesteban,emiliaesteban,4232,2131,21767,21559,Athens,ESPAÑA
Guiller40348291,Guiller40348291,1042,981,34347,33285,,
flipau,flipau,710,549,50319,428,Madrid,El Clot - Gràcia - Cornellà
Haok10,Haok10,458,255,19151,8105,Rome,Planeta Terra
Grinderunknown,Grinderunknown,451,310,15384,3566,Athens,"Londres, Inglaterra"
jcffreire,jcffreire,1447,829,24526,928,Athens,España 
IsabelBettybeth,IsabelBettybeth,1196,534,45121,379,Athens,
oscarfc,oscarfc,1223,435,4727,597,Lima,"Spain, España, Ejpaña, Espanha"
GuancheSh,GuancheSh,338,228,1963,3209,,"Burgos, España"
Nancy_Lescano,Nancy_Lescano,2544,4269,78293,48217,London,"Arrecife, Lanzarote"
MANALVAN,MANALVAN,741,383,29577,1418,Amsterdam,españa
IdiotSevenfold,IdiotSevenfold,832,1142,56684,113387,Madrid,"Córdoba (Narnia, Ravenclaw)"
Karol_Fyahbwoy,Karol_Fyahbwoy,316,326,5465,4551,,"Rzeszów, Polska."
kykejp4,kykejp4,448,1026,25297,85779,Athens,Rua dos Douradores.
retayo2012,retayo2012,1505,1607,43708,32836,Pacific Time (US & Canada),Pamplona
Mediavil_3,Mediavil_3,1501,444,17389,1717,Madrid,Zaragoza
DavidMuskerr,DavidMuskerr,708,329,4177,9470,Madrid,Jarafuel~Edoras
OpenMinded40,OpenMinded40,1584,1419,101705,25166,,"Madrid, España"
Guiller10224341,Guiller10224341,155,25,349,32,,
jomu718,jomu718,719,576,48072,747,,
BlackSwanAvenue,BlackSwanAvenue,506,521,54930,12896,Amsterdam,Área de los tres estados.
albertsds99,albertsds99,207,165,10282,10514,,Nevermind.
andreskudu,andreskudu,61,253,11996,2276,Amsterdam,República Popular de Lugansk
JuancarMisis,JuancarMisis,1649,1664,62782,3468,,
JaimeAndalusi,JaimeAndalusi,702,953,45602,4392,Ljubljana,"Jerez-Sevilla (Andalucía,Esp)"
kalavera666,kalavera666,1889,799,8471,17312,,
CarmenGSetien,CarmenGSetien,714,523,36239,4560,Amsterdam,
smi2th,smi2th,133,16,4965,79,Madrid,
rulfyq,rulfyq,961,357,28131,817,Amsterdam,
Xielox1,Xielox1,983,560,32275,15940,,
carlostubaML,carlostubaML,167,209,7943,553,Pacific Time (US & Canada),Oil City Blues
juliolxxix,juliolxxix,1496,1972,267904,2684,,madrid
PaulaFOE,PaulaFOE,772,146,2525,237,Athens,
_ju1_,_ju1_,1851,50072,119056,109508,Athens,"Alicante, España"
Pergaro,Pergaro,190,186,5614,5861,Madrid,Granada
hermes_gabriel,hermes_gabriel,4224,4906,70252,6950,Madrid,En La Red
Ennacua,Ennacua,138,94,2000,254,Pacific Time (US & Canada),
sapere73,sapere73,292,570,13347,11108,Madrid,"Málaga, España"
BiniaraixRosa,BiniaraixRosa,288,172,12119,2617,,
_Kognos_,_Kognos_,736,252,28396,15934,Athens,"Aquí o allá, ¿Que más da?"
MariadelMarCr,MariadelMarCr,239,305,2200,339,Athens,Olvera - Sevilla
chencoach,chencoach,247,140,7154,2479,,
josekv96,josekv96,91,64,2590,3313,,
Garcaterra,Garcaterra,1748,850,19058,4485,Athens,Madrid
Sebbgod,Sebbgod,257,473,36584,12091,Madrid,"Malagueño en Barcelona, España"
BrunoDiesIrae,BrunoDiesIrae,897,403,12502,8024,Madrid,"Lemuria, Atlántida"
User_Registrado,User_Registrado,985,561,9817,85,Madrid,
ZCelemin,ZCelemin,3125,3976,81219,13887,,Valdorros
valera_robles87,valera_robles87,630,624,26234,8202,,"Comunidad Valenciana, España"
matatopos48,matatopos48,325,150,9842,7476,Madrid,
CarlosLopezCamp,CarlosLopezCamp,259,396,58246,11272,Madrid,España
PatrySanroman,PatrySanroman,276,131,4979,444,,
Marc_Bosschart,Marc_Bosschart,198,302,9939,2585,Pacific Time (US & Canada),Sevilla la Nueva
Jevirivas,Jevirivas,356,594,59224,1594,Athens,
shoock_95,shoock_95,375,259,4788,3311,Amsterdam,La Tierra Media - Sevila
Angelica_martel,Angelica_martel,124,357,31977,19615,Pacific Time (US & Canada),
juaanka97,juaanka97,295,207,4523,449,,
sumalen59,sumalen59,6352,7317,101646,50568,Madrid,Valencia
