ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
DeboDiscrepar,DeboDiscrepar,217,173,3779,16810,Madrid,Madriz
hiniestoloparo,hiniestoloparo,316,341,18342,7487,,
subpop79,subpop79,366,51,741,767,,
maytedm70,maytedm70,492,340,6757,1702,,Asturias
xharlockx,xharlockx,2239,1178,30913,26366,,
serrano0967,serrano0967,182,73,3639,540,,"Guarenas, Venezuela"
azul77551,azul77551,119,396,23440,85687,,
martitze,martitze,1969,1962,176623,34140,Madrid,EH
BraisCasal,BraisCasal,3598,478,422,3,Pacific Time (US & Canada),
1960Anamari,1960Anamari,1610,1341,59898,29017,,"Sevilla, España"
AranchaPA,AranchaPA,728,617,11379,34573,,
IMP_Manuel,IMP_Manuel,195,128,2731,1111,Athens,
placapolen,placapolen,411,218,7083,9057,Pacific Time (US & Canada),"Nerja,  Málaga.xd"
efeprat,efeprat,259,342,29386,0,Madrid,
locodelpelorojo,locodelpelorojo,986,11643,45735,1429,Madrid,Madrid
CAPTAIN_BORDURE,CAPTAIN_BORDURE,285,99,28782,27756,,Mandril
cansaliebres26,cansaliebres26,1962,295,6406,1441,,
Mazius069,Mazius069,361,746,108888,4821,Athens,
visopo23,visopo23,244,188,2365,651,Amsterdam,
weirdxme,weirdxme,273,349,24617,266,Madrid,Spain 
urko,urko,513,430,13305,4229,Madrid,Pamplona
LopezChillon,LopezChillon,2870,822,2588,4855,,
monedero15m,monedero15m,2829,357,2394,524,Ljubljana,
GmGLibertad,GmGLibertad,455,380,4415,2385,,"Trazo, España"
carlosbarrezuet,carlosbarrezuet,1080,508,7382,32,,
Jerezana776,Jerezana776,4297,3136,2608,607,Pacific Time (US & Canada),madrid
Quepi22,Quepi22,1792,1950,2188,486,,"soria, madrid y barna"
lolitaGordillo,lolitaGordillo,52,51,2223,81,Pacific Time (US & Canada),"Pájara, Islas Canarias"
losyupis89,losyupis89,391,169,2081,115,Pacific Time (US & Canada),"Madrid, Comunidad de Madrid"
tornasoll21,tornasoll21,206,109,1136,266,Pacific Time (US & Canada),España
bruselas_sinfin,bruselas_sinfin,507,226,1522,207,Pacific Time (US & Canada),"Madrid, Comunidad de Madrid"
Rosa_clarin,Rosa_clarin,286,106,1500,143,Pacific Time (US & Canada),"Madridejos, Castilla-La Mancha"
DavLop_N,DavLop_N,265,87,1274,73,,
pupilaportugues,pupilaportugues,52,61,1965,100,Pacific Time (US & Canada),"Catalunya, Espanya"
ritaLacanta_ora,ritaLacanta_ora,378,132,1615,143,Pacific Time (US & Canada),"Madrid, Comunidad de Madrid"
Vero_159987,Vero_159987,527,156,1231,393,Pacific Time (US & Canada),"Bilbao, País Vasco"
pungurina,pungurina,55,70,1909,114,Pacific Time (US & Canada),"Madrid, Comunidad de Madrid"
Bebida_66,Bebida_66,389,135,1145,204,Pacific Time (US & Canada),"Barcelona, Cataluña"
metesceuta,metesceuta,31,9,398,214,,"Barcelona, Cataluña"
TheDark_Souls,TheDark_Souls,153,134,8602,10554,,
poma96,poma96,80,482,1395,574,Athens,"Comunidad Valenciana, España"
sergiobe_98,sergiobe_98,539,360,25747,8193,,46  24
CrisGilsanz,CrisGilsanz,249,309,5372,921,Hawaii,
JessAlbertoSol1,JessAlbertoSol1,592,241,3351,168,,
Antonio20319559,Antonio20319559,1752,1755,26194,6603,,Cuartel de la mafia: Génova-13
isaprospe,isaprospe,3378,4757,103079,7919,,
_oscuridad_x,_oscuridad_x,162,115,4970,10713,,
llucservera,llucservera,175,18,56,7,Pacific Time (US & Canada),"Barcelona, Catalunya"
JGA220697,JGA220697,548,546,14190,304,Athens,
FrancescMane,FrancescMane,349,45,1899,448,,"Tarragona, España"
Portuguesina_,Portuguesina_,1759,1791,2002,280,Pacific Time (US & Canada),
regaliza2003,regaliza2003,2412,3183,211316,76073,Amsterdam,Mi pintor fav: Olivier Rouault
AlsinaCompany,AlsinaCompany,933,295,1561,2419,Athens,Gironella - CATALUNYA
Alktraz17,Alktraz17,4458,1742,47181,28931,Athens,america del sur
Paulina_c27,Paulina_c27,121,17,43,1,,
DulcineaSUJA,DulcineaSUJA,78,1671,76377,66774,Athens,Donostia-San Sebastián
maktub_i,maktub_i,721,342,36303,10694,,
sontirian,sontirian,392,156,15339,1117,Madrid,Donostia
_immasl,_immasl,208,3295,61982,29216,Madrid,"Barcelona, España"
Josep_bondie,Josep_bondie,2201,2073,6094,317,,
JuanRaeiros,JuanRaeiros,886,20190,57411,44359,Madrid,"O Grove, Galicia"
ildekas7,ildekas7,403,405,47504,8753,Madrid,"Villanueva de la Reina, España"
ariius_,ariius_,186,188,489,308,,galiza
felixvazquez64,felixvazquez64,1857,1727,21408,6712,,
Carlesescario,Carlesescario,59,22,1563,1817,Madrid,
GraterolCRP,GraterolCRP,4966,4972,40496,3265,Caracas,
YunkePiscopal,YunkePiscopal,565,1061,29071,4030,,"Málaga, España"
arnoldoduarte40,arnoldoduarte40,419,185,3551,23,,"Maracaibo, Zulia"
rodrigorocas98,rodrigorocas98,109,33,471,132,Madrid,"Madrid, España"
Cochemen,Cochemen,224,392,29150,36548,Athens,Neverland
sarahgosamasqtu,sarahgosamasqtu,510,6189,64433,62926,Amsterdam,#atleti #tetocracia #votaZme
nieevescasas_,nieevescasas_,226,271,11759,6000,Athens,"Badajoz, España"
RRodrigoMartin,RRodrigoMartin,109,104,2197,131,,
slowispossible,slowispossible,156,329,38852,2897,Madrid,
Bou48T,Bou48T,31,2,9,2,,
yasfernade,yasfernade,29,23,2278,1524,,
AsocVVJJ,AsocVVJJ,4987,3663,93962,14507,,
paco_rockin,paco_rockin,517,428,9546,2256,Amsterdam,
latidosamericas,latidosamericas,877,920,26151,295,Caracas,"Caracas, Venezuela"
rosvalarg,rosvalarg,2648,2617,159214,63558,Madrid,Huelva. Huelva.
gara_ice,gara_ice,411,428,26801,140,Madrid,
GeneralMoragues,GeneralMoragues,321,446,14070,8260,Greenland,MasMoragues.StHilari.Catalunya
Sergio_Sku,Sergio_Sku,1108,515,17427,58,Amsterdam,Madrid - Archilla
carlos_fr12,carlos_fr12,614,166,4746,931,,"Valencia, España"
Evalher,Evalher,863,580,8634,639,,"Carabobo, Venezuela"
RebelinAluminio,RebelinAluminio,3606,4033,721612,20261,Athens,"La Coruña, Galicia"
SalvadorMarga,SalvadorMarga,88,30,43,426,,"Terrassa, Espanya"
CartujoPiloso,CartujoPiloso,700,861,64600,106,,
williamcimarron,williamcimarron,17286,17566,200086,42256,America/Caracas,Anaco Edo. Anzoategui
BorjaGT7,BorjaGT7,660,185,6947,603,,"Oviedo, España"
kagu19,kagu19,3409,3198,31811,65,,
DavidLopez_Elx,DavidLopez_Elx,1556,393,3517,4449,Madrid,"Elche, España"
AlnGarrid,AlnGarrid,187,86,2452,3780,,Mordor
olgabritosoudan,olgabritosoudan,274,95,6319,423,,España
carlos87rb,carlos87rb,326,61,722,187,,
Spiraley,Spiraley,582,339,14050,8288,Athens,Todavía no me encuentro. 
calva1902,calva1902,384,1025,32871,2237,,"Metis, satèlit de Júpiter"
avinase,avinase,175,164,4116,286,,
AlfonsLamar,AlfonsLamar,214,61,2477,194,Madrid,"Barcelona, Catalunya"
CanarioAcosado,CanarioAcosado,12030,11015,670323,435271,Dublin,Las Palmas de Gran Canaria
Arialro1989,Arialro1989,133,111,9831,2983,Pacific Time (US & Canada),Music Street
_Lopessssss,_Lopessssss,707,1204,45200,17425,Casablanca,#BlackLivesMatter
EvilPuppet4x2,EvilPuppet4x2,1106,511,39691,9736,Madrid,Lallybroch
paspigelis24,paspigelis24,1678,731,1431,21,,Ccs
maperezpirela,maperezpirela,1875,712800,100189,903,Caracas,Venezuela
VALLEKAS_1958,VALLEKAS_1958,1800,1805,10689,1204,Europe/Madrid,"VALLEKAS, MADRID, ESPAÑA."
miniyo_tumblr,miniyo_tumblr,179,107,9732,2380,,Huelva
lolijacki,lolijacki,660,249,3759,3791,Pacific Time (US & Canada),
nadia699f,nadia699f,291,131,6190,2571,,
SaiyantXz,SaiyantXz,85,4,661,9,Buenos Aires,
Nicole_KissMe_,Nicole_KissMe_,47,73,2543,941,Eastern Time (US & Canada),
mikeliriarte,mikeliriarte,800,358,8972,2721,,R.I.A.
Aaron89124304,Aaron89124304,122,23,512,2927,,Gotham
Juakin1595,Juakin1595,163,144,1820,2270,,
DMHMagazine,DMHMagazine,1362,361,1940,774,,"Barcelona, España"
nietinho13,nietinho13,395,194,4774,393,Greenland,
huevitosmegmeg,huevitosmegmeg,549,764,21185,10842,Athens,Valladolid
rosquillasagggg,rosquillasagggg,39,41,289,509,,
ps_gr19,ps_gr19,151,171,1113,819,,"Cieza, Región de Murcia"
josico7ab,josico7ab,138,172,830,137,Madrid,Albacete
AdrianMartinTis,AdrianMartinTis,234,200,7394,1103,,
IvanRomeroSaav,IvanRomeroSaav,597,283,6923,583,Madrid,Mugardos
varacjusein,varacjusein,757,744,15176,1014,Buenos Aires,
ardatx,ardatx,357,140,8269,126,,
Josutarifa,Josutarifa,142,12,352,54,,
k4rlospz,k4rlospz,937,450,18133,7431,,"Barcelona, Cataluña"
CanidoEu,CanidoEu,418,190,6826,1127,,
ConGabwar,ConGabwar,439,90,1071,233,Pacific Time (US & Canada),the forest near your house 
sin_iester,sin_iester,1197,1964,69521,11590,Athens,perdida en murcia
CarmeKarmenvela,CarmeKarmenvela,50,41,2559,6289,Athens,
roquisho,roquisho,152,199,16503,18026,,
ffchll,ffchll,646,1209,80301,183750,,
Robcampnou67,Robcampnou67,2888,3572,214183,21103,Athens,valladolid
OuttaDamnMind,OuttaDamnMind,74,64,9947,22649,Pacific Time (US & Canada),"Venezuela, España"
joseriv13006184,joseriv13006184,80,188,41611,14241,,
juancarovela,juancarovela,197,195,6922,1887,Pacific Time (US & Canada),Sevilla
bethelgueuse,bethelgueuse,508,234,27019,23122,,
belldandy_18,belldandy_18,501,891,75342,2936,Madrid,Málaga
sociocritica1,sociocritica1,3173,1454,2594,72,,
andrrreea7,andrrreea7,551,371,20049,8351,Athens,@RalFdezP
AnnGCastellanos,AnnGCastellanos,49,54,1408,119,,"Leganés, Madrid, Spain"
franabuincrespo,franabuincrespo,323,99,147,24,,PONTEVEDRA
Mallus_Malleus,Mallus_Malleus,678,560,51173,13437,Paris,Terrassa
Euskalherriaske,Euskalherriaske,5379,4972,74490,7717,Athens,Bizkaia - Euskal Herria
sali2cordiales,sali2cordiales,52,47,814,474,Amsterdam,
BurnMeOtherwise,BurnMeOtherwise,205,347,45834,13484,Madrid,Fairly Local.
josejavicuadra,josejavicuadra,382,322,7681,6200,,
yolanda08223,yolanda08223,73,12,34,92,, 
gorkaidazu,gorkaidazu,314,85,616,148,Amsterdam,México
MsHaller_,MsHaller_,328,380,18652,6263,Madrid,"Andalucía, España"
sabela_fr,sabela_fr,358,266,15744,728,Madrid,
_outstrip,_outstrip,260,373,66016,323,Madrid,
xNicoAranx,xNicoAranx,590,391,21232,6536,,En la edad de hielo.
asparuh7,asparuh7,2422,1805,106477,3391,Stockholm,suecia 
perezmant,perezmant,1841,1904,52419,2199,,Sabadell
nabarra1512,nabarra1512,1187,1056,43791,15600,Amsterdam,
nosomososmortos,nosomososmortos,251,140,31330,3132,Pacific Time (US & Canada),
gabrimmg,gabrimmg,300,183,3119,987,Athens,
fasullot,fasullot,538,355,25267,7474,Belgrade,#Españistan
rubengonzalez,rubengonzalez,552,371,11970,1547,Amsterdam,
VictorAlmaciga,VictorAlmaciga,35,33,1859,24,Madrid,
Ismaelrrey,Ismaelrrey,29,2,99,1,,
elperrotaliban,elperrotaliban,155,80,4899,3015,Amsterdam,Aquí tan agustico.
angellopezayala,angellopezayala,741,251,829,196,,
srpely,srpely,406,175,1809,743,Athens,AQUI MISMO
PuesPioPio,PuesPioPio,2366,2798,71527,39724,Amsterdam,El Mundo
marisalennon,marisalennon,787,618,57691,49645,,
9uango,9uango,354,419,14555,9953,Athens,"Huércal de Almería, España"
castrocalo,castrocalo,1918,2867,209989,11116,Madrid,☭ Xixon ☭ Asturias ☭ 💯 
labrenca,labrenca,2717,1603,62603,3995,UTC,
por_manitu,por_manitu,1193,1194,19613,10175,Pacific Time (US & Canada),
OpheliacRainy,OpheliacRainy,477,247,6913,10571,Madrid,"Madrid, Comunidad de Madrid"
Bitzius,Bitzius,91,12,258,5,Athens,Xixón
hecticola,hecticola,749,236,2334,325,Madrid,Cangas del Narcea (Asturias)
vaneraka,vaneraka,198,61,7877,145,,
EliCube,EliCube,436,395,6545,2320,Amsterdam,La ciudad nazarí
sandro_pereyra,sandro_pereyra,824,769,21635,1953,Amsterdam,"Madrid, Comunidad de Madrid"
dakm79,dakm79,283,389,31602,38247,,España
nesimallorca,nesimallorca,583,581,44521,1035,Madrid,"BARCELONA, ESPAÑA"
BlackSoul_14,BlackSoul_14,331,192,5557,1644,,Summoner's Rift 
PX1807,PX1807,91,38,651,1463,Pacific Time (US & Canada),Milky Way 
Mmartagr99,Mmartagr99,289,326,5273,4064,,Nowhere to be found~
fuck0pinions,fuck0pinions,201,2580,51479,137,Madrid,
BenitoPuentes,BenitoPuentes,213,172,10003,6298,,
CristinaVeiga_,CristinaVeiga_,92,198,3590,774,,
JaviShiffer,JaviShiffer,322,383,23415,14497,Amsterdam,Roca de Guía.
Yep_Im_Crazy,Yep_Im_Crazy,217,899,62932,36607,Athens,"País de las maravillas, obvio."
voygliz_,voygliz_,110,68,12243,16332,Pacific Time (US & Canada),
SarcasticLalo,SarcasticLalo,368,208,11454,585,Madrid,東京 渋谷区
LuchoMaturano,LuchoMaturano,1353,508,107764,770,Buenos Aires,"Guernica, Bs.As., Argentina"
cinta_gsentis,cinta_gsentis,624,777,16877,5781,Casablanca,Tarragona i Barcelona
eduitoko,eduitoko,206,118,14479,495,Madrid,Madrid
L15051967,L15051967,1488,1405,63509,7969,,Madrid 
PedroElPedrin,PedroElPedrin,951,411,15622,8097,Madrid,Priego de Córdoba
BegoaPVillar,BegoaPVillar,56,16,702,33,Madrid,Burgos
Aaron0lopez,Aaron0lopez,289,342,2410,5065,,moon
prot0typezer0,prot0typezer0,269,351,20228,9164,Madrid,"Palma, España"
bruno8893,bruno8893,2502,305,6761,5381,Madrid,a tomar por culo city
irenussss,irenussss,319,515,18758,5292,Madrid,valladolor
MOliver_abc,MOliver_abc,576,2159,23014,217,Greenland,Madrid
ADelgadoLeon,ADelgadoLeon,649,734,13204,76,Athens,MADRID
nuuriiaahg,nuuriiaahg,703,723,36446,1632,Greenland,Periodismo US
R0ndras,R0ndras,635,178,29994,13809,Madrid,"Palma, España"
FrancJfarmo,FrancJfarmo,2048,1582,66856,4923,,GIBRALTAR -UK
Ibangarciadb,Ibangarciadb,4243,6454,50932,13806,Madrid,Madrid El Bierzo/León 
Xoan_Alcalde,Xoan_Alcalde,1048,294,1544,279,Pacific Time (US & Canada),"Berlín, Alemania"
adripl9,adripl9,327,477,12367,2563,Madrid,
elzetache,elzetache,146,278,6278,5266,Pacific Time (US & Canada),
lyuva26,lyuva26,1083,1345,62467,22232,,
analopezlobaton,analopezlobaton,178,90,184,442,,
LFernandezC19,LFernandezC19,527,421,19519,4491,Greenland,Ciudad Real
Gonzalo_Casas85,Gonzalo_Casas85,108,52,928,397,Amsterdam,
Efe_Morningstar,Efe_Morningstar,62,1157,60565,30,Madrid,Deep South.
rafaeldelbarco,rafaeldelbarco,15,138,5814,0,Madrid,Barcelona
Ferpavonher,Ferpavonher,479,446,13566,12201,Madrid,"Sevilla, España"
IsabelDK8,IsabelDK8,676,1997,45711,11122,,
ElenaLibia,ElenaLibia,410,411,44219,90,Brussels,Entre-Rías
lapekamarina,lapekamarina,367,320,17737,10970,Brussels,"De Bilbao, la ostia!"
angel_simon,angel_simon,2376,1165,20663,9586,Madrid,Sollana (País Valencià)
Gili_pollo,Gili_pollo,346,159,7498,1516,Athens,
leila_na,leila_na,1295,48535,34358,4550,Madrid,Madrid
BlankName_Error,BlankName_Error,79,107,16557,9553,Paris,щคdяid
rubencc45,rubencc45,192,256,9977,3669,Amsterdam,
Erromoko,Erromoko,499,498,12508,3717,,Moon 
edeturbon,edeturbon,480,301,17006,28220,Madrid,Oviedo
ivansilvamatias,ivansilvamatias,123,515,22941,41974,Amsterdam,Club Deportivo Lugo.
fiol16,fiol16,276,300,224794,0,Brasilia,el corazon
chema_barragan,chema_barragan,355,237,45613,1844,Greenland,
Sevilla__news,Sevilla__news,23,538,123962,9,Athens,
Carmenmca98,Carmenmca98,483,810,22543,38721,Madrid,Murcia                   
pepeplaza,pepeplaza,1149,981,16064,2029,Hawaii,En el país de la patraña .
NolaP56,NolaP56,735,728,39469,21177,,
dBmedico,dBmedico,747,988,18209,3109,,Spain
PeioPEDRO,PeioPEDRO,344,43,369,167,,VITORIA
Airatarra,Airatarra,824,289,3833,2538,,Euskal Herria
Terrcola2,Terrcola2,175,38,31,71,,
dieguitocoria,dieguitocoria,729,1056,9039,15917,Athens,
Txirrina,Txirrina,782,476,9146,3759,Madrid,Euskal Herria
xaviolivella,xaviolivella,1072,1091,6823,477,Greenland,SANT CUGAT
derreteix,derreteix,663,378,2184,1268,,
Txolotronic,Txolotronic,507,315,2635,3802,,Bizkaia.
Orion245,Orion245,134,118,2762,3561,,
_whenseptember_,_whenseptember_,704,262,7663,5980,Belgrade,SLFL 11.06.16
javi_m_u,javi_m_u,1359,451,27525,50040,Madrid,Pamplona
Sentenciada_,Sentenciada_,330,354,16413,7525,Belgrade,
DMarzal,DMarzal,894,5745,352927,6904,Madrid,"Eivissa, La Vila Joiosa"
elxavisole,elxavisole,825,499,9154,783,Bern,     CATALUNYA-PAÏSOS CATALANS
tressymaniqui,tressymaniqui,3663,1792,22389,22907,,
CincoTriana,CincoTriana,1552,1512,114150,19823,,
daniportelilla,daniportelilla,389,594,80123,8141,,Logroño-España
niniapatera,niniapatera,21,13,1103,0,,
COSTAMARTA10,COSTAMARTA10,358,671,77813,74411,Athens,Barcelona- Catalunya
Ivn03457994,Ivn03457994,2,7,2,2,,
t0n1n0,t0n1n0,741,776,2437,142,Caracas,- en la nada -
rollerpalmer,rollerpalmer,892,336,9357,5409,Madrid,Cartagena
SilvaAnethsilv,SilvaAnethsilv,4,31,10849,0,,"León, Guanajuato"
superguille342,superguille342,2028,1343,64861,58363,,
ReyDelMazapan,ReyDelMazapan,114,90,3658,5050,Madrid,"Toledo, Castilla-La Mancha"
MaximBiologo,MaximBiologo,66,342,11729,6,Pacific Time (US & Canada),"Mérida, Yucatán"
avtvmn,avtvmn,99,863,86251,44507,Madrid,
Pseudoceraptor,Pseudoceraptor,430,72,2812,2702,Pacific Time (US & Canada),España
Rosmarinussp,Rosmarinussp,91,50,467,1266,Greenland,"Córdoba, España"
__halfaperson,__halfaperson,489,250,9520,1734,Madrid,Vegania
Xesco_Fco,Xesco_Fco,345,52,383,341,,"Murcia, España"
TerceraRepublca,TerceraRepublca,358,89,5375,153,,España
EnekoMonfort,EnekoMonfort,205,212,512,219,Pacific Time (US & Canada),Donosti | Madrid
eloicinho,eloicinho,59,27,1720,808,Pacific Time (US & Canada),
O_edipus,O_edipus,600,809,120963,170006,,Right here
rosenlejendaria,rosenlejendaria,400,220,24482,1526,Hawaii,
LeticiAisha,LeticiAisha,524,405,5332,3512,Amsterdam,
VidafelizVida,VidafelizVida,280,80,9926,347,Athens,Donde la vida es mas agradable
elisavizuete,elisavizuete,992,371,10875,4233,Greenland,Sevilla- España
JaviAlbaC,JaviAlbaC,1001,1285,24078,39261,Madrid,Always Antifascist
MonicaICalzada1,MonicaICalzada1,4994,1781,13045,9405,,
elphamega,elphamega,116,195,18737,8360,Madrid,malaguetto
juanjeasecas,juanjeasecas,1044,515,3650,382,,Badajoz.
garthansaal,garthansaal,86,47,2094,153,Amsterdam,
VaroRose__,VaroRose__,154,326,13921,1401,Pacific Time (US & Canada),Tatooine
OAlonsoToledo,OAlonsoToledo,416,282,5820,3153,,"Cascante, Navarra, Spain"
turbojulien,turbojulien,45,14,977,493,,"Valencia, España"
cachotrozo666,cachotrozo666,287,220,38698,21526,,ZARAGOZA
isagere1,isagere1,106,20,224,132,Athens,GALICIA
peibolmth,peibolmth,232,61,680,806,Madrid,"Barcelona, Cataluña"
lemonbvbe,lemonbvbe,69,120,5568,2483,Pacific Time (US & Canada),
rosira_rosi,rosira_rosi,5802,5290,131794,69494,,
ohernaiz7,ohernaiz7,199,514,36692,23562,Athens,Berga (existe)
kayydallsv,kayydallsv,35,8,835,4778,,
chiquihammer,chiquihammer,272,324,97584,97127,,
etxegibela,etxegibela,60,14,975,65,,
berna731garcia,berna731garcia,119,71,1283,1036,,ESPAÑA
CarlaBotb,CarlaBotb,594,19316,73430,137929,Europe/Madrid,#Besitos
DavidSampayo1,DavidSampayo1,892,1688,27028,34518,Amsterdam,
mongp1,mongp1,1213,552,8303,3652,Madrid,
Moekko_x,Moekko_x,477,372,70306,1803,Greenland,A Coruña
desdealepo,desdealepo,336,1865,907,306,,alepo
frangum,frangum,188,36,3227,189,Madrid,
Disomniaa,Disomniaa,334,205,11269,4847,Pacific Time (US & Canada),Fauces Infernales
lluisribasmelia,lluisribasmelia,61,24,5528,260,,españa
Riotgrrrl25,Riotgrrrl25,682,353,6352,10258,,
NavarraForal,NavarraForal,438,1849,30870,10497,,
montsecasaus,montsecasaus,1906,1632,59170,16851,,
GemAysh,GemAysh,339,758,59532,15487,Madrid,Oviedo-Santander
alexpose1,alexpose1,658,862,13510,8895,Amsterdam,Na Galiza imaxinaria
Luisemparan,Luisemparan,774,913,97970,8521,Amsterdam,Vasco-andaluz 
PallasSalpalga,PallasSalpalga,384,81,697,459,,Donde los nadie
NoeCruuz,NoeCruuz,356,425,4849,2080,Amsterdam,Jaén | Alicante
MilaDarkoPoe,MilaDarkoPoe,400,280,19720,3077,Pacific Time (US & Canada),Tatooine
anaaraceli1234,anaaraceli1234,205,128,6752,419,,
_laauraa_12,_laauraa_12,144,149,3163,1100,Pacific Time (US & Canada),Galiza
AuroraDAD,AuroraDAD,636,577,8499,2250,London,Santa Cruz de Tenerife
Matraqueitor,Matraqueitor,555,132,4890,3332,,
ErickDuran29,ErickDuran29,231,825,548963,13123,Amsterdam,'¿WhatsApp? Ask Me
MarkSanSecurity,MarkSanSecurity,1990,1780,111570,8,Caracas,Valencia- Venezuela
jatirado,jatirado,36957,76399,501049,624042,Madrid,Madrid
matorrijo,matorrijo,83,28,11662,583,,
