ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
BetsSupra,BetsSupra,18,135,322,106,,"Castilla y León, España"
laguntx,laguntx,432,133,3680,67,,
pilyfermon,pilyfermon,801,574,5110,3938,,
jmoral9,jmoral9,484,375,6593,4006,Athens,Madrid
carlespamies,carlespamies,1028,1043,61292,64522,Belgrade,Castellví d la Marca Catalunya
estresfx_,estresfx_,249,203,6600,1822,,aciendo la cencia 
CharoSantarn,CharoSantarn,79,13,839,527,,
Gene_AAC,Gene_AAC,1752,2355,188326,5201,Caracas,
simo_cat,simo_cat,634,292,9062,1753,,Cagant a la via...
ma620_,ma620_,820,828,21695,16056,Eastern Time (US & Canada),(Euskal Herria- Bizkaia)
SrM00re,SrM00re,175,405,19749,46791,Amsterdam,"Weedland, pujant a mà dreta"
Marya_483,Marya_483,235,506,42732,7925,Madrid,Spain/Narnia - Murcia
MJCbarna,MJCbarna,92,11,194,68,,
brujafractal,brujafractal,588,639,35786,43657,Madrid,Madrid
bailoenavalon,bailoenavalon,1101,494,16696,12642,,"Avalon Beach, MI"
lightupthedarkk,lightupthedarkk,138,283,18654,18534,Amsterdam,
Frunge23,Frunge23,296,114,12401,36582,Athens,
M_Nicolas_G,M_Nicolas_G,860,1479,47878,99588,Buenos Aires,Paraná -Entre Ríos - Argentina
irenemateosdel,irenemateosdel,171,38,920,411,,
pataxula59,pataxula59,513,332,3050,740,,Palau-Solità i Plegamans 
PabloMartn7,PabloMartn7,158,139,2366,1016,Amsterdam,"Madrid, España"
MrsLetter_,MrsLetter_,883,963,20193,8322,Athens,"¿Cuándo mi turno, felicidad?"
paubronx,paubronx,4479,6877,59977,37146,Amsterdam,
MoliMolinag,MoliMolinag,337,261,26414,7168,,
lavosqui,lavosqui,350,471,104548,3457,,
jordibarrachina,jordibarrachina,286,185,362,215,Paris,
Trini_qi17,Trini_qi17,320,764,50409,31840,Madrid,•Tarbean•
eneko_,eneko_,620,443,3215,982,Madrid,"Santurtzi, Euskal Herria "
nataliagmm,nataliagmm,425,63,1840,2279,,"Berango, País Vasco"
Bobtortuga_Blog,Bobtortuga_Blog,160,46,252,630,,
Betyks,Betyks,2091,1379,19656,3529,Athens,Madrid
KLopeK_7,KLopeK_7,1415,1058,30203,22623,Athens,"Albacete, La Mancha, CASTILLA"
estatuari_gerra,estatuari_gerra,890,419,10293,12867,Pacific Time (US & Canada),Euskal Herria
MarcoDaCostaFX,MarcoDaCostaFX,509,1755,681704,5070,London,"Lisboa, Portugal"
josemi_sgonz,josemi_sgonz,413,552,41227,2848,Madrid,MADRID
BDSColombia,BDSColombia,1910,2392,11705,454,Bogota,Colombia
JChinchi,JChinchi,104,54,121,37,Madrid,
Joshua3008,Joshua3008,173,73,1911,431,,
NoyaPanoya6,NoyaPanoya6,46,8,68,19,,
drazengracia,drazengracia,102,65,6576,678,,
IgorVonFronkost,IgorVonFronkost,779,221,3274,478,Madrid,Arrakis
ondacero,ondacero,1450,2920,433131,0,Madrid,
kirneak,kirneak,2452,280,12171,286,Paris,
Bastetlove3,Bastetlove3,5927,9382,146390,108795,,Córdoba
Crimiencuestas,Crimiencuestas,979,506,53,4,Pacific Time (US & Canada),"Comunidad de Madrid, España"
SergioVHdez99,SergioVHdez99,157,298,11581,1055,Madrid,Murcia
tryothersways23,tryothersways23,1589,1731,135703,137834,Madrid,Numancia 
EsparragoLunar,EsparragoLunar,402,90,3345,658,,"Cráter Bailly, La Luna"
babysister24h,babysister24h,197,120,7340,1978,Madrid,Al Planeta Piruleta
ShelkLv,ShelkLv,142,102,3865,37,,alagon zgz
antonderamos1,antonderamos1,493,570,9458,4077,Athens,"A Coruña, Galicia"
Ixma_chosen1,Ixma_chosen1,430,142,3552,4196,,Mayweather Boxing Club
meneame_net,meneame_net,7,246083,179462,0,Madrid,Mallorca
marcvandassl,marcvandassl,396,50,97,55,,
SergiHernandezB,SergiHernandezB,113,109,5360,1467,Madrid,
Maralot,Maralot,667,776,23606,12736,Paris,Estat Català
blancomadrid190,blancomadrid190,173,2753,34814,16587,Pacific Time (US & Canada),Moratalaz - Madrid
Francisjef,Francisjef,546,316,8109,1433,,Jaen
rebspers16,rebspers16,709,910,18982,3594,Madrid,Barcelona
conchachc,conchachc,727,557,46049,3203,,
patxiurdaburu,patxiurdaburu,38,114,13989,3422,,
Rosae56Rosa,Rosae56Rosa,2474,2617,31497,12400,,
EricMilan14_,EricMilan14_,668,342,22184,659,Athens,Almansa
aidised,aidised,120,167,23229,3075,Madrid,Málaga
juantxu5478,juantxu5478,907,763,15642,6485,,"Santurtzi, Bilbao"
Gappar14,Gappar14,1214,154,7537,2325,Madrid,P'allá
YoSoyLaParca,YoSoyLaParca,674,1355,86212,3506,Amsterdam,De pesca en el Estigia
fer_juanma,fer_juanma,481,171,1525,763,,jerez de la frontera
ElbarbasWTF,ElbarbasWTF,98,74,7718,2286,Madrid,"Barakaldo, Vizcaya"
lulash28,lulash28,55,16,3910,99,Madrid,
OyeMerino,OyeMerino,763,685,19850,10826,Athens,"221B Baker Street, London"
nosoyyosoyotro,nosoyyosoyotro,949,222,5619,2392,Madrid,The Gumbo Variations
luciamd19,luciamd19,321,373,39396,15202,Madrid,Everywhere 
jmtalarn,jmtalarn,269,132,2105,2,Madrid,"Montblanc, Espanya"
txonies,txonies,96,177,9690,7900,,
ParisNieto,ParisNieto,176,59,454,442,,Barcelona
Victor_Pelaz,Victor_Pelaz,741,1700,68387,6437,Madrid,"Pontedeume, Galicia!"
Adriandelmar47,Adriandelmar47,3470,3120,55966,40699,Minsk,TheWorkingClassMustBeUnited
JMLuqueJ,JMLuqueJ,544,468,13002,1913,Greenland,"Malaga, España"
emiliadiazcolch,emiliadiazcolch,195,69,4385,418,Athens,"Pilas, Sevilla"
NoelStar_9,NoelStar_9,121,45,10471,10102,Belgrade,"en argun sitio, osea Sevilla"
Dom70Bcn,Dom70Bcn,2878,3435,104382,131089,Amsterdam,Barcelona 
toucheggs,toucheggs,1539,2937,316605,14,Madrid,Iguape - Aquiraz (Brasil)
ToninetM,ToninetM,1352,1274,58689,41811,,Cerca muy cerca de la luna
rakayuu,rakayuu,198,333,12887,5610,Athens,"The dead south, Valhalla"
VayekanadeAlba,VayekanadeAlba,7679,7777,107188,56882,Amsterdam,No compro segudores/No MD!
proust1208,proust1208,85,22,114,3793,,
JaviAlbaC,JaviAlbaC,986,1262,23817,38498,Madrid,Always Antifascist
NereeFenty,NereeFenty,268,880,32152,9973,Madrid,Privet Drive 4 
danielpznz,danielpznz,325,95,3356,36,,Madrid
ujcevalladolid,ujcevalladolid,459,1630,3176,22,,valladolid@juventudes.org
Dani6CBP,Dani6CBP,128,85,1209,513,,"Entre Mordor y Mi Casa
"
DGarciaSoler,DGarciaSoler,500,351,5982,5434,Greenland,
rausantaella,rausantaella,1149,1306,67882,4416,,Sevilla (sin color especial)
maken_berja,maken_berja,256,274,7938,2790,Madrid,españa
TxemillaMaravil,TxemillaMaravil,420,272,3848,1751,Athens,"Ciudad Parquesol, Valladolid"
leelobien,leelobien,341,221,5624,2594,,
Camargograma,Camargograma,418,64,1088,492,,
MarcosGDiaz_,MarcosGDiaz_,682,387,33069,11036,Pacific Time (US & Canada),"Torralba de Aragón, España"
bordegafas,bordegafas,215,61,5924,4741,Madrid,
leo_avanti,leo_avanti,112,50,2361,278,Paris,
fotomancio,fotomancio,254,66,860,1709,,
GaRTmU,GaRTmU,312,595,144542,17876,Athens,
CaptainAlonso,CaptainAlonso,205,148,21024,16071,,Endurance.
iakipinedo,iakipinedo,421,242,3490,3130,Madrid,Amurrio
GlitterWay_,GlitterWay_,854,1930,82049,11352,Madrid,Madrid
juanpepillo,juanpepillo,541,549,19971,3448,,No tengo ni puta idea 
quiquedecastro,quiquedecastro,296,133,2276,491,Athens,
JLAS_27,JLAS_27,117,166,14844,952,Madrid,Madrid - Alicante
pukenyancats,pukenyancats,945,343,14991,18135,,Vigo
doomsayer92,doomsayer92,1222,157,717,8,Pacific Time (US & Canada),Azeroth
PrincesaZerda,PrincesaZerda,404,141,9741,2984,,
joelcs,joelcs,341,258,1750,1329,Amsterdam,
ANTIFA_XD_LOL,ANTIFA_XD_LOL,119,48,2636,25,Pacific Time (US & Canada),"Gaza, Palestine"
navegand0,navegand0,718,1617,96846,17384,Madrid,Girona   CAT  |l*I| 
dalquadrat,dalquadrat,609,135,7020,5399,Stockholm,"Göteborg, Sverige"
monix1771,monix1771,190,100,976,148,,
august32fb,august32fb,28,25,44,75,,
Holdmeclose_,Holdmeclose_,516,509,41055,13780,Hawaii,Mad world.
carrillo_carme,carrillo_carme,551,205,1329,19131,,
Krooth_,Krooth_,237,171,16490,6137,Amsterdam,
sa_sacri,sa_sacri,148,90,4528,187,,madrid
KikinMorey,KikinMorey,230,207,4571,3904,Madrid,
ivoncanet,ivoncanet,190,41,2178,804,,
eisidisi,eisidisi,434,313,11783,5129,Belgrade,
isa332010,isa332010,619,301,7428,6249,,
EloyRMtn,EloyRMtn,144,71,1551,412,Athens,Drumkit
Gontrica,Gontrica,122,140,5810,634,,Málaga
ErmengolLlof,ErmengolLlof,201,117,1644,683,Paris,
sdgarciagomez,sdgarciagomez,103,22,29,1,,
pauliitasiempr1,pauliitasiempr1,1894,616,9732,9256,,Escribiendo... POESÍ[A]
Caantero10,Caantero10,75,49,329,153,,
Nigridal,Nigridal,1052,1973,240514,70645,Amsterdam,San Canario
Rufaes1,Rufaes1,339,170,23087,8819,,
unairamosfer,unairamosfer,109,129,3562,5694,Athens,"Jerez de la Frontera, Spain"
antoniodt_21,antoniodt_21,191,267,2427,1796,Ljubljana,
matalaz,matalaz,1398,5301,57267,10826,Madrid,Basque Country
CornaSIP,CornaSIP,410,697,89587,23416,,En un bucle de fandoms sin fin
AlfredoMayfer63,AlfredoMayfer63,102,71,1460,3,,"Madrid, Comunidad de Madrid"
DamaterasuDS,DamaterasuDS,214,104,3825,6677,Pacific Time (US & Canada),"Anor Londo , Lordran"
LCookieGirl,LCookieGirl,481,215,2875,1488,Athens,
Tonicrrs,Tonicrrs,578,364,23199,23117,Amsterdam,Creo que por Villablanca...
SentimentCule,SentimentCule,1213,9181,78432,28698,Madrid,ESPAÑA
LuisCFV11,LuisCFV11,378,1839,155608,168,Caracas,
6b47e7642cda4fb,6b47e7642cda4fb,2209,2723,75232,43731,,
PilgrimParade,PilgrimParade,247,231,16439,13883,Madrid,"La Rinconada, Andalucía"
javifer92,javifer92,244,150,984,0,,
CorcoyJoan,CorcoyJoan,75,72,6407,8937,,
locuspolitikus,locuspolitikus,5103,5015,257664,21894,,"Barcelona, Cataluña"
beitacordero31,beitacordero31,284,387,32388,11822,,
Rosana_alc,Rosana_alc,462,401,2355,70,Pacific Time (US & Canada),
aleixet7,aleixet7,116,182,9543,28404,,"Barcelona, Cataluña"
roberto1973ca,roberto1973ca,3286,3067,8506,1294,,"aqui, en mi caja."
homografix,homografix,616,267,8743,3615,Paris,Aldea gala
BrunoDiesIrae,BrunoDiesIrae,895,401,12459,7986,Madrid,"Lemuria, Atlántida"
G1NT0N1C,G1NT0N1C,580,2820,101696,70027,Madrid,Detrás de ti.
KROKLAN,KROKLAN,493,355,46516,1,,
michaelkrist11,michaelkrist11,770,608,21926,4147,Ljubljana,Amestris/Whole Cake
Nemgeist,Nemgeist,364,118,5879,10777,Madrid,
IvanCiervoLOL,IvanCiervoLOL,373,260,3382,1396,Greenland,La Luna 
AntonioLagoD,AntonioLagoD,429,66,1279,66,Madrid,
pauplanas,pauplanas,452,493,5339,4486,,
CucuruchoFresa,CucuruchoFresa,219,125,3991,1126,,en tol centro del meollo
Pollenken,Pollenken,289,167,6063,1924,Athens,Ni aquí ni allí. 
AngelicaLittleM,AngelicaLittleM,288,2122,42785,10940,Athens,madrides
frankiebonet,frankiebonet,255,57,1224,2265,,
DianaBascu38,DianaBascu38,229,885,42689,73778,Madrid,
Hironia_,Hironia_,399,58,1670,3182,Madrid,
playit_mesto,playit_mesto,34,39,6366,12619,,
giorgianat_,giorgianat_,182,316,7559,3517,,Calpe
ElosaGC,ElosaGC,894,311,4562,4839,,Málaga
eBermejo,eBermejo,211,172,2993,33,Madrid,
ioritz497,ioritz497,176,316,167,1676,,Euskal Herria 
GuariniMartin,GuariniMartin,54,54,7048,24023,,Meh
pablopabloheras,pablopabloheras,4328,4013,66789,5458,Amsterdam,
RoDomiLaf,RoDomiLaf,580,361,1495,974,Amsterdam,
SuiteSuicide,SuiteSuicide,427,594,27481,14428,Madrid,Perdida
SomnisRebels_,SomnisRebels_,927,2243,22351,112800,Casablanca,Botant bancals
Bloodmoonspell,Bloodmoonspell,385,510,13600,27324,Madrid,verdes praderas de Alderaan
TomasJLA,TomasJLA,260,138,1022,2323,Madrid,"Mallorca, España"
dhf79,dhf79,213,45,9996,233,Athens,BCN - WORLD
andoni_20_fdez,andoni_20_fdez,465,454,8994,506,Pacific Time (US & Canada),Barakaldo - Torrevieja City
Javiasecas,Javiasecas,507,303,14614,704,Amsterdam,Ecija-Sevilla
bigjhon666,bigjhon666,58,24,1003,1583,,Asturias
comoquierascari,comoquierascari,508,90,13094,60293,,botland
karcomen,karcomen,146,1199,9214,203,Madrid,
NCSincericida,NCSincericida,272,505,23204,0,Madrid,Málaga
marcoschqe,marcoschqe,63,75,1076,1516,,
Varenkol,Varenkol,843,80,2193,325,,
Julian54327420,Julian54327420,4,0,171,3,,
FERMINATX,FERMINATX,5001,3910,153685,23169,,barcelona
xosgar,xosgar,314,335,8316,6897,Madrid,Valencia
fjmartinsantos,fjmartinsantos,96,76,1199,877,,
DGinesta,DGinesta,599,144,2980,2336,,Albarracin (ahora Castellón)
kikemuri97,kikemuri97,201,200,801,627,Amsterdam,Murillo de Río Leza
FFxxx7,FFxxx7,2865,12463,14569,443,Ljubljana,Catalunya Lliure
Virgilio_Prada,Virgilio_Prada,226,168,10895,9626,Amsterdam,España-Madrid
InesGranger,InesGranger,394,828,31528,16304,Amsterdam,En una cerveza
AngelLabracaM,AngelLabracaM,78,41,3291,1372,,Mek
JuliaBayo1,JuliaBayo1,1324,667,7564,5594,,
IMatavera,IMatavera,1141,1644,72115,912,Mid-Atlantic,"#Catalunya, #Colòmbia, el món."
jolopezrojas,jolopezrojas,294,190,354,168,,Las Escuelas- Jaén
IvanNewedition,IvanNewedition,173,68,2024,3942,,
Evilinx,Evilinx,211,246,30331,73,Madrid,"Vivo lejos, mejor no me busque"
javierpc,javierpc,409,267,8915,889,Madrid,Valencia
GatoPisado,GatoPisado,190,1707,78704,64980,Madrid,Mamanuca Islands
Addisondewitt70,Addisondewitt70,719,391,7085,406,,Vive en el purgatorio del rock
AlvaroOrtiizL,AlvaroOrtiizL,594,506,23944,8844,,Bilbao
JorgeBoomX_x,JorgeBoomX_x,520,846,10871,59405,Ljubljana,Cubazuela del Norte
KvotheNB,KvotheNB,99,47,15426,27864,Madrid,"Imre, la Mancomunidad"
mutaracha_alola,mutaracha_alola,71,16,1149,550,,chupilandia
LuisSakanagorri,LuisSakanagorri,231,165,3500,1887,,altsasu/alsasua
imperatorme,imperatorme,310,128,7008,3978,,
Libertaria120,Libertaria120,99,73,10703,9045,,"Oviedo, España"
Jaio_Selene,Jaio_Selene,254,1424,35725,23676,Greenland,Euskal Herria
todoundramaoye,todoundramaoye,196,203,9723,2136,Madrid,en mi ciénaga
BerMB_97,BerMB_97,145,172,3454,2525,Athens,"Tavernes, Països Catalans"
Nordes1979,Nordes1979,398,1353,56645,13616,Madrid,Xixón-Asturies
elputoce,elputoce,116,110,928,320,Athens,
gery10cbt,gery10cbt,587,236,1270,812,Athens,"Tarragona , in Catalonia"
juanpecarreras,juanpecarreras,519,212,3763,4381,,
UnidadPopularAH,UnidadPopularAH,587,674,12282,10496,Madrid,"Alcalá de Henares, Madrid"
MilloMiyagi,MilloMiyagi,1084,484,19098,6620,Madrid,Getafe✈️
Abel23Gz,Abel23Gz,65,75,5715,2119,Athens,A Coruña
davidzurdo14,davidzurdo14,251,234,2971,821,Athens,Malta
oldtimerocker13,oldtimerocker13,266,178,2212,1921,,BCN
CRamirez82,CRamirez82,580,136,5342,1279,Madrid,Barcelona (Spain)
bruno8893,bruno8893,2496,305,6647,5272,Madrid,a tomar por culo city
Wertyalord1,Wertyalord1,2362,2389,156922,57117,,"Catalunya, País Valencià."
Absalon1967,Absalon1967,306,116,1907,2131,,
ragedroidnet,ragedroidnet,848,214,57211,8091,Pacific Time (US & Canada),
asuasu89,asuasu89,55,8,193,363,,"Barcelona, Spain"
rosemaryolivero,rosemaryolivero,1277,391,11616,1275,,Mompox Bolivar Colombia
conaceive,conaceive,582,1527,72003,40333,Ljubljana,Galiza Feminista ♀
PabloCabrejas,PabloCabrejas,231,132,16764,3995,Madrid,
hxsleepyhead,hxsleepyhead,219,249,12605,8384,Pacific Time (US & Canada),Madrid
aryaflintstark,aryaflintstark,564,636,8657,16333,,Winterfell
NeverEndingMath,NeverEndingMath,120,23,433,163,London,La Palma / ???
97mariomd,97mariomd,333,104,4825,25810,Madrid,Perdido en el tiempo
Xavier_Sao,Xavier_Sao,627,601,13422,16303,Madrid,València 
AnaHG_,AnaHG_,329,463,7465,6251,Amsterdam,Alcalá la Real
BETICO1985,BETICO1985,54,73,2631,339,Amsterdam,CIUDAD DEL BETIS
MrErreka,MrErreka,97,153,20771,815,Madrid,小島よしおを殺している
VicMaldon,VicMaldon,1120,216,1124,1690,Madrid,"Gràcia, Barcelona, Catalunya"
Txarko_,Txarko_,570,349,13492,7809,,
Con_J_De_Murdoc,Con_J_De_Murdoc,96,102,14508,4983,Madrid,Con ella? al fin del mundo
FranyDigger,FranyDigger,279,245,18526,2198,Greenland,Shh
tomas_go83,tomas_go83,204,77,2198,56,,
juanpalomo74,juanpalomo74,358,87,8181,8810,Madrid,
Seijilis,Seijilis,244,248,16011,550,Madrid,Santiago de Compostela
alex_rodrguez,alex_rodrguez,205,251,28724,6791,Madrid,Islamabad
vico_paz,vico_paz,326,227,30943,93205,,Where the streets have no name
LeyreZaRe,LeyreZaRe,487,127,826,479,Madrid,Estepa (este país) 
La_figa_ta_tia,La_figa_ta_tia,407,214,3445,2576,,"Valencia, España"
Futuradas,Futuradas,194,71,1881,963,,Tiempos revueltos
MrHaunter,MrHaunter,356,501,48693,25170,London,Anti Social Social Club
mariaos636,mariaos636,777,530,16635,11527,,
davidcampa97,davidcampa97,682,813,21798,17217,Madrid,Siempre a la verita tuya
Gon_2121,Gon_2121,98,13,12,16,,
anonymous558b,anonymous558b,1091,663,24036,1347,Madrid,"Catalonia, Spain, The World"
rogerkaleo,rogerkaleo,14,11,390,327,Pacific Time (US & Canada),"Santa Cruz de Tenerife, España"
pablogmzdonoso,pablogmzdonoso,287,120,2453,2810,,
RICARDOCASES1,RICARDOCASES1,4803,4527,188185,32360,Athens,
ferlorro,ferlorro,142,76,1875,7668,,Las Palmas de Gran Canaria
JuakoMalavirgen,JuakoMalavirgen,70,1209,1096,974,Madrid,Zaragoza
albi_mahone1d,albi_mahone1d,682,929,24031,15933,Madrid,Madrid✈California
jakundo,jakundo,601,137,6659,24873,Madrid,"Terrassa, Cataluña"
mariangelesmelc,mariangelesmelc,2091,1408,125053,11260,,"Comunidad de Madrid, España"
CristianABG97,CristianABG97,1721,260,13638,8361,Ljubljana,"London, England"
TheBortz,TheBortz,991,26541,66650,75670,Athens,Yamijima
scuerni,scuerni,198,195,43533,5785,,
jsnm429,jsnm429,981,625,2536,911,,un lugar en el mundo
albamolina__,albamolina__,238,193,4424,1554,Pacific Time (US & Canada),"Bocairent, España"
e_cycni,e_cycni,738,1018,64791,98792,Madrid,"Bosques Residencial del Sur, X"
starlux_26,starlux_26,1162,396,11564,1263,,Lliça  de Vall  Catalunya.
PauClavera,PauClavera,113,148,12779,11718,Madrid,"Barcelona, Catalunya"
AtlesCat,AtlesCat,369,437,1200,2455,Madrid,Catalunya
flureta48,flureta48,216,169,9529,3929,,
EstherEscolaMat,EstherEscolaMat,79,93,2111,2764,,
Srta_DelRio,Srta_DelRio,402,421,29602,4652,Madrid,Andalucía
TalaEnric,TalaEnric,998,532,21699,9567,,
Alffonw,Alffonw,614,1118,26310,24425,Madrid,Madrid | Mallorca
_cxlcifer,_cxlcifer,304,470,29002,33680,,
Carmargar99,Carmargar99,141,571,769,638,,"La Línea de la Concepción, Esp"
Uwiller,Uwiller,31,46,4051,440,Samoa,"Madrid, Comunidad de Madrid"
raulbangbang,raulbangbang,627,484,26032,7671,Athens,Toledo
filiberto458,filiberto458,287,89,1700,44,,navarra
danwasd_,danwasd_,383,149,5701,5047,Pacific Time (US & Canada),"Bilbo, Euskal Errepublika"
pedro_cordob,pedro_cordob,562,693,26626,16877,,
Javi_panda,Javi_panda,1674,494,118617,113161,Bern,Madrid
Cesar26ML,Cesar26ML,430,237,22269,3357,Pacific Time (US & Canada),Totana
nuriia14,nuriia14,194,50,623,147,London,
vazquez_cm,vazquez_cm,230,209,1479,299,,"Vilagarcía de Arousa, Galicia"
tacelpirt,tacelpirt,295,810,33398,13257,Pacific Time (US & Canada),"Far West, USA"
auvatira,auvatira,426,176,362,41,Athens,
mazojaleo,mazojaleo,16,7,18,9,,
ecsnart,ecsnart,783,770,58262,16914,Amsterdam, 
FdezAbella,FdezAbella,4988,1997,49271,442,,
El_Rusaka,El_Rusaka,1971,1331,57189,49948,,Cubazuela del Norte
_buenprovecho_,_buenprovecho_,981,231,9234,1901,Central America,
conlosojosabier,conlosojosabier,270,232,5693,2736,Madrid,
estropiciu,estropiciu,1278,430,22353,35891,Amsterdam,"Asturias, Principado de Asturi"
liapardas_liar,liapardas_liar,15,32,434,1425,,
oscar_ruiz98,oscar_ruiz98,127,106,1471,476,Athens,Colono bilbaino en Vitoria
mvalls54,mvalls54,2757,1232,21238,14453,,Alzira
sitterache,sitterache,297,362,9549,2644,Madrid,Mi patria es el mundo
elhombre95,elhombre95,220,85,1564,496,,Asturias
VicJoestar_,VicJoestar_,563,489,39585,29436,Amsterdam,Morioh Cho!~
pumuriomao,pumuriomao,848,541,63387,8032,,"Ourense, España"
Conker327,Conker327,145,127,28301,1331,Athens,"Ayyalur, Tamil Nadu"
alejandro_9696,alejandro_9696,123,44,592,1090,,
AlbertManolo,AlbertManolo,668,80,4611,88,,
pereraanaya,pereraanaya,522,392,23253,15672,,
AntonCros,AntonCros,2955,2186,52217,35942,,
Menitex,Menitex,853,1695,86698,96892,Athens,En la Tardis.
hestrella57,hestrella57,2597,805,13497,11353,,Madrid
adonais_garcia,adonais_garcia,202,159,266,236,Eastern Time (US & Canada),"Granada, España"
JuanRaMarketing,JuanRaMarketing,1140,204,2038,17,Madrid,"Málaga, Sevilla"
aariztoy,aariztoy,1493,1445,16233,8520,,Madrid
xmps,xmps,963,1113,9355,2541,Madrid,"Cabanas, España"
LlamameMonky,LlamameMonky,515,572,73262,28082,Madrid,Sexual Herria - Mordor 
Estacadebares,Estacadebares,2929,2685,240355,9932,Madrid,
alvar0_97,alvar0_97,173,52,1784,1446,Pacific Time (US & Canada),"Madrid, España"
jordi_angli,jordi_angli,51,21,217,246,,
Mockingj4ce,Mockingj4ce,522,687,27673,8743,Madrid,404 not found
SpiderPili,SpiderPili,422,556,14829,2285,,Spain | Cádiz - Madrid 
CuberoLuis,CuberoLuis,5163,4844,137920,38317,,
jairo_peset,jairo_peset,300,282,6170,1502,Amsterdam,Aldaia/Alaquas (Valencia)
ducamal,ducamal,413,404,41837,2238,Madrid,
PsoeBaralla,PsoeBaralla,74,39,788,749,Madrid,Baralla
IUBaena,IUBaena,862,940,21727,2503,,"Baena, España"
Tuikismikis,Tuikismikis,3741,2398,20793,9135,Pacific Time (US & Canada),Twitter
eidergorostiza,eidergorostiza,1717,3736,134938,215841,Athens,Euskal Herria
HazloqdebasConx,HazloqdebasConx,1531,1156,32261,69507,,
loscaar1,loscaar1,383,130,3825,102,Athens,
Burbusiete,Burbusiete,687,223,14311,1956,,Esparreguera
PedroJavierCru3,PedroJavierCru3,55,19,1197,2021,,
FeliipePrados,FeliipePrados,343,414,3428,292,Athens,
Otletyelotro,Otletyelotro,500,161,6243,325,Madrid,
_AmarilloLimon,_AmarilloLimon,78,594,53843,3698,Madrid,"Aldea Kokiri, Hyrule"
Danilerones,Danilerones,477,264,1657,1482,Madrid,Madrid
Magundeza,Magundeza,201,331,32133,12758,Athens,Babilonia.
PepeFuertes,PepeFuertes,1089,595,25726,21488,Madrid,
Sudi_14,Sudi_14,751,168,12696,1447,Madrid,A miña casa
atomed_,atomed_,3398,2892,108456,105315,,Euskalherria
cristopsp,cristopsp,699,133,1058,7101,Madrid,España/México
generoytrabajo,generoytrabajo,498,747,6932,7089,,
IUVillacanas,IUVillacanas,465,548,3231,1525,,Villacañas
Orlik_Cat,Orlik_Cat,1319,1505,102529,193741,,"Achill Island, Ireland"
RebeketaPelFred,RebeketaPelFred,394,422,90088,58291,,
sufresabandejo,sufresabandejo,818,770,13690,12521,,Valencia
AbelROCK96,AbelROCK96,671,231,3157,654,Madrid,EL PAIS DE LOS BARCOS Y PUTAS
Javier99Sg,Javier99Sg,372,519,12968,28332,Pacific Time (US & Canada),"Segovia, España"
jmarchn,jmarchn,1265,291,9622,2925,Greenland,
nukyrc,nukyrc,718,356,5226,5386,Greenland,
HZokre,HZokre,2737,2282,56597,13652,Madrid,Sotto l'incessante pioggia
rulfyq,rulfyq,961,357,28045,815,Amsterdam,
septimoizda,septimoizda,944,175,3467,1336,,
desmondsande,desmondsande,228,102,2186,1018,Madrid,
dulcecondepedro,dulcecondepedro,105,156,2958,7961,,https://goo.gl/maps/ynBnGkLHFJ
edmundoferres,edmundoferres,81,220,13022,9433,,Madrid
marimardona,marimardona,4353,4713,126201,10966,Fiji,Zaragoza 
rpdrda,rpdrda,133,178,215,15131,Madrid,españa
chiisaiokashi,chiisaiokashi,93,278,157711,62467,London,
BatPat99,BatPat99,65,108,6686,5126,Athens,Besando a mi Jinx 
CriticaSLMarcha,CriticaSLMarcha,210,308,1607,497,,"Madrid, Comunidad de Madrid"
lciferlcifer,lciferlcifer,83,37,5674,113,Madrid,
sdombon,sdombon,945,153,4931,323,,
paulacasas00,paulacasas00,144,113,1954,1617,,Galiza
orazu1,orazu1,350,440,20625,6091,Amsterdam,
jmconejo,jmconejo,2587,2254,221919,274,Hong Kong,Pel món
Ben_L_Willard,Ben_L_Willard,455,896,143960,33355,Nairobi,Entre Vietnam y Camboya
MireiaGonzalezz,MireiaGonzalezz,318,519,16958,11981,Madrid,BORN THIS WAY
NEVENKAWARNING,NEVENKAWARNING,9992,12570,245933,3772,Madrid,
daviddomingosa2,daviddomingosa2,967,1092,29893,9211,Pacific Time (US & Canada),Castilla
lluisregincos,lluisregincos,2291,2301,15641,8192,Athens,Girona
Leizaran,Leizaran,1796,902,13747,571,,Donostia
pedropablo_lem,pedropablo_lem,29,1402,1928,18,,Madrid
medalarisasa,medalarisasa,662,60,1546,692,,"Peñagrande, Madrid"
Raul_FN,Raul_FN,232,179,9477,919,Athens,Villardiegua-Zamora
EndikaTB,EndikaTB,418,343,19837,3253,Amsterdam,
DIEGOFSCO,DIEGOFSCO,181,106,8181,432,,
smcjg,smcjg,794,258,5021,12508,Madrid,"Brighton, UK"
PepBroles,PepBroles,389,804,44540,14537,Athens,Valenciano en Mallorca
Anadocao,Anadocao,192,42,487,451,,O Ghrove
plcassiopeia,plcassiopeia,415,1657,250169,36677,Madrid,San Junipero
lafava,lafava,1016,978,48736,1384,West Central Africa,Oliva (Pais Valenciá)
Topell1899,Topell1899,184,77,3756,899,Madrid,Paisos Catalans
jantoniofr5,jantoniofr5,143,53,114,3,Madrid,A Veiga/Vegadeo (Asturias)
KrakenXauen,KrakenXauen,996,964,71592,8760,Madrid,China. 
