ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
eugeniauxia,eugeniauxia,520,1235,228315,1072,Amsterdam,
humberwiner17,humberwiner17,1068,299,4511,11614,,"Andalucía, España"
mediobelen,mediobelen,62,100,5984,872,,
mcarmen1953,mcarmen1953,93,10,1831,109,,
VeryMadLex,VeryMadLex,204,257,37066,16379,Pacific Time (US & Canada),D4C- Love Train
alerodri23,alerodri23,8,5,104,44,,Vigo
richar,richar,149,232,4454,1250,Pacific Time (US & Canada),"Los Angeles, CA"
AlbertoConchaM,AlbertoConchaM,565,381,23964,9422,,Galicia
AriCelorio,AriCelorio,2012,1007,39826,39732,London,León (España)
Tweela_,Tweela_,1203,465,30141,25805,Madrid,"Barcelona, España"
VilarEstevez,VilarEstevez,78,117,4004,410,Athens,
OSORIO129,OSORIO129,219,157,18444,12415,Athens,"Madrid, Comunidad de Madrid"
_rudegirl8_,_rudegirl8_,280,482,64628,50681,Athens,"Reus, España"
RicBor_3,RicBor_3,135,50,9103,3013,Madrid,
martirioalvarez,martirioalvarez,51,61,4229,2199,Madrid,Fuera de Garantía
xpombo,xpombo,1324,1072,54163,595,Madrid,Pasaia
punktumaca,punktumaca,286,929,32053,32506,Pacific Time (US & Canada),BCN ☭ 
KrysEtc,KrysEtc,146,142,6936,1051,,
Aguamarina65,Aguamarina65,550,199,772,21,Athens,Málaga
Omar4114,Omar4114,433,297,13300,1534,Madrid,Gargantua 
DiegoMzmn,DiegoMzmn,375,69,5709,2614,Madrid,The Rice Fields
ARRECIA,ARRECIA,204,32,2898,4104,Madrid,"Sydney, New South Wales"
lucy96lugo,lucy96lugo,238,182,16206,556,,
MICE_FACTORY,MICE_FACTORY,2214,1338,16192,9154,Bern,Anywhere
SalvadorPerucho,SalvadorPerucho,102,119,26493,560,Athens,Alcantera de Xuquer - València
carlosscid,carlosscid,191,289,34820,442,Madrid,Sevilla
esquivando,esquivando,53,98,13264,4799,Madrid,
MarinaGarcia_14,MarinaGarcia_14,1241,716,13593,3092,Athens, (Girl in a suitcase) Avilés
ciuda_co,ciuda_co,211,23,592,2,,Españastan
SRAM7777,SRAM7777,302,245,21258,1256,,
Josepbenaiges,Josepbenaiges,610,463,5044,3330,Athens,Cabra Feixet - El Perelló
lulu6019,lulu6019,933,594,33937,18192,Amsterdam,
iuogijares,iuogijares,190,273,16423,20,Athens,Ogíjares (Granada)
JuanLlobell,JuanLlobell,189,226,47792,56193,Madrid,Comunidad Valenciana
voygliz_,voygliz_,110,70,12241,16332,Pacific Time (US & Canada),
fra1malo,fra1malo,793,1198,40961,64418,Madrid,República Catalana 
pirulo_rivera,pirulo_rivera,442,24,1940,431,,Huelva España
rcko3,rcko3,2131,2205,198601,27171,,
juanXupino,juanXupino,180,205,2278,2332,,En mi puta casa city
MolleEstrella,MolleEstrella,2433,944,4841,1458,,
ximoilicitano14,ximoilicitano14,847,584,8657,5671,,
AdrianCarPal,AdrianCarPal,349,503,24566,7829,,Sevilla 
bufetalmeida,bufetalmeida,17,32019,57999,5503,Madrid,Spain
serdeluc,serdeluc,1347,332,2320,82,,"Madrid, Comunidad de Madrid"
FaustodelaCalle,FaustodelaCalle,705,617,10806,3027,Athens,
AcostaRoux,AcostaRoux,21,0,4,4,,
Jonathan_HG91,Jonathan_HG91,3356,3243,481595,78212,Amsterdam,Sanlúcar de Barrameda (Cádiz)
isaelbal,isaelbal,492,2300,16168,1788,,
MarianneRants,MarianneRants,494,692,76420,33708,Madrid,Octopus's Garden in the shade
RebelinAluminio,RebelinAluminio,3591,4020,721015,20262,Athens,"La Coruña, Galicia"
EsquerdaUnida,EsquerdaUnida,2223,8173,19542,18458,Amsterdam,Galicia
IsaAranjuez,IsaAranjuez,98,19769,821591,101328,Greenland,Málaga
cpugena,cpugena,1446,916,54789,28710,Madrid,
IUBaena,IUBaena,863,941,21857,2506,,"Baena, España"
JovenesIU_Cant,JovenesIU_Cant,453,841,6757,39,Athens,Cantabria
iupielagos,iupielagos,119,236,5234,68,Madrid,Piélagos. Cantabria
PodemitaParis,PodemitaParis,782,247,5019,4971,Athens,"Paris, France"
JP_TheRipper,JP_TheRipper,1514,1727,67166,25758,Madrid,"San Fernando, Cádiz"
lachicadeayer61,lachicadeayer61,1195,893,23144,3271,,
PakoBree,PakoBree,61,212,47843,15162,Madrid,Debajo de la cama de tu madre
iunida,iunida,9406,473122,67690,17686,Madrid,
Josecrimi,Josecrimi,424,491,6327,899,Madrid,Planeta tierra
Madridista__15,Madridista__15,390,185,897,79,,Santiago Bernabeu
albertshv,albertshv,121,27,1069,893,,
toroloco66,toroloco66,556,275,4793,5014,Ljubljana,
delasinia2,delasinia2,206,103,7461,737,,
sinfucio13,sinfucio13,1561,1439,18010,11348,,"Zaragoza, Aragón"
Leonalopecico,Leonalopecico,104,31,1282,617,Madrid,"Málaga, España"
xerdo_,xerdo_,70,113,3457,6812,Athens,Málaga
LineaGH,LineaGH,167,386,18786,14057,Pacific Time (US & Canada),Donostia
DaniGHSS,DaniGHSS,368,1722,60761,37435,Belgrade,
iSusans,iSusans,106,302,37160,7535,Madrid,Chasing rabbits.
CeroSacrificios,CeroSacrificios,5138,4688,297743,39158,Athens, #ComunidadParaísoFrugal
r4Bt8BK52913N2i,r4Bt8BK52913N2i,57,12,878,826,,
Belcebu__,Belcebu__,430,275,7541,2279,Pacific Time (US & Canada),@DarioPR98 es subnormal
EnriqueRPGS,EnriqueRPGS,1029,1056,25778,7728,Madrid,"Curtiguera, Suancis, Cantabria"
SvdPsyduck,SvdPsyduck,218,347,8908,13700,Pacific Time (US & Canada),Málaga
jotokk,jotokk,2332,505,4419,4258,Paris,BCN 
rimador88AE,rimador88AE,2058,663,279,123,,España
Pabloalbomata1,Pabloalbomata1,450,127,7293,7697,,
Txapilla,Txapilla,523,113,2815,1921,,
Samairi19,Samairi19,473,336,22466,17028,Athens,
atletico47,atletico47,853,1274,97173,10027,Amsterdam,Moratalaz—Madrid-España
bebeagua60,bebeagua60,2549,4249,74329,390,,
bermeanonimo,bermeanonimo,774,254,10572,1890,Madrid,
Isinofos,Isinofos,686,749,25717,2760,Athens,
Tripolla,Tripolla,332,557,87681,11939,Athens,❝ ❞
franjaf1,franjaf1,1638,1062,35486,16054,,Asturias (Tierra)
Cristalhia,Cristalhia,92,1296,115841,50326,,
CarlosCanariete,CarlosCanariete,171,55,296,19,,
quetemuevas,quetemuevas,23610,26753,256677,16871,Pacific Time (US & Canada),Valencia  España
Xharos42,Xharos42,299,625,77895,22925,London,Santa Cruz de Memerife
Mrubih,Mrubih,184,51,973,799,,
JosoLindoso,JosoLindoso,268,1337,239944,206928,Madrid,"Valencia, España"
rojxenfadadx,rojxenfadadx,446,539,14830,10447,Ljubljana,
Fapo07,Fapo07,349,115,4821,6121,Pacific Time (US & Canada),
ivannadie,ivannadie,2027,1897,60622,27231,,
ARKAITX14_4_69,ARKAITX14_4_69,2724,505,127072,11726,Greenland,MIS DOCUMENTOS
JaviIbSa,JaviIbSa,381,170,1344,851,,"Murcia, Región de Murcia"
KoRnsdekelloggs,KoRnsdekelloggs,89,99,22601,9613,Madrid,The deep web
ChillaSaludos,ChillaSaludos,450,477,57219,10455,Greenland,Jerez-Cádiz-Borlänge
ultimoquijote2,ultimoquijote2,128,193,10387,5129,Pacific Time (US & Canada),
LoCampa,LoCampa,474,432,8985,4501,Madrid,Catalunya ll*ll
topial,topial,240,64,13819,10,Madrid,"Cádiz, España"
JavierMedina60,JavierMedina60,180,608,49564,14846,Madrid,DUI
penny__century,penny__century,164,131,281,840,Athens,
Pepmontesinos,Pepmontesinos,1345,603,12328,4693,Madrid,"Madrid, Spain"
juandeco,juandeco,594,265,14017,523,London,
mojacar12,mojacar12,141,432,121853,19756,Hawaii,
Fofi666,Fofi666,622,252,5035,3572,,"Zafra, Badajoz, Spain"
merida2068,merida2068,2394,1601,12338,3638,Pacific Time (US & Canada),"Málaga, España"
ajpoza,ajpoza,3772,4726,36330,7102,Madrid,"MAD City, IsPain."
forgasan,forgasan,244,19,897,220,,"Worcester, MA / Barcelona, CAT"
andobargon,andobargon,133,24,295,83,,
Danyoshib,Danyoshib,95,50,841,18,,
emiliaesteban,emiliaesteban,4231,2134,21746,21544,Athens,ESPAÑA
andresnosenada,andresnosenada,5122,7224,84557,26973,Madrid,Madrid
albagomez98,albagomez98,322,292,6674,11752,,Viladecans / UAB
guanchi1,guanchi1,8401,8792,281371,8245,Georgetown,
Helerandir,Helerandir,64,47,14441,16473,Ljubljana,"Cádiz, España"
AdrianSanchezP2,AdrianSanchezP2,323,392,8475,6956,Madrid,El Morche-Costa (El Morche)
PATRICHI76,PATRICHI76,1799,1177,29828,3896,Madrid,Terrassa
El_Gran_Lama,El_Gran_Lama,153,91,4541,74,Madrid,de paseo por Pavía
NayimWwm,NayimWwm,802,192,4915,6274,,Gotham city
mrodgarw,mrodgarw,157,333,66947,22329,London,
negrumo,negrumo,1025,547,48218,775,,
tose1974,tose1974,248,68,3193,281,,
itziar_nafarroa,itziar_nafarroa,759,402,36692,48788,,
SotoSotogarci,SotoSotogarci,94,21,194,6,,
Don_RqueR,Don_RqueR,449,748,36196,2153,Greenland,Hic sunt dracones
cabell_olmos,cabell_olmos,70,49,4602,4886,,
roger8383,roger8383,0,1,85,0,,
Alejajajandro_,Alejajajandro_,205,72,2653,1798,,Bajo algun puente de Hoen
DCGCOS,DCGCOS,345,927,128400,35563,,Europa del Sur
carmencs07,carmencs07,297,358,27116,35930,,"Santander, España"
santiiago_willi,santiiago_willi,45,45,774,944,Casablanca,Las Palmas
ThiagoxSanchez,ThiagoxSanchez,881,896,40409,54631,Madrid,Asturies
larrimaho,larrimaho,1313,1325,10576,1969,Madrid,España
MariusLaAV,MariusLaAV,366,81,732,4,Madrid,
lavosqui,lavosqui,351,467,104815,3512,,
hermoso_blas,hermoso_blas,8,5,101,118,,
regaliza2003,regaliza2003,2411,3183,211180,76024,Amsterdam,Mi pintor fav: Olivier Rouault
bustamante1957,bustamante1957,134,129,7327,2441,,
MiraLomax,MiraLomax,158,111,9447,5698,,Madrid
Maurhus,Maurhus,211,30,1194,1248,,
alsajano,alsajano,433,476,107839,21122,Madrid,Corazón de #Cantabria
CarlosMartin_,CarlosMartin_,122,924,47460,1269,Madrid,
miguelangelgss,miguelangelgss,659,172,2224,39,,España
LaInesDelPerro,LaInesDelPerro,144,156,3440,2812,,Stalingrado
EscorpionPelado,EscorpionPelado,298,140,5829,2868,,Españistán.
LilianaCuadrie1,LilianaCuadrie1,111,58,4267,7392,,
PeLopez1,PeLopez1,10076,9331,338031,39609,,
spujol__,spujol__,124,79,1333,2675,,
eduardboix,eduardboix,746,166,3283,504,Madrid,Aquí
elisendapineda,elisendapineda,1691,2525,13690,6740,Amsterdam,Barcelona
dikdou,dikdou,1378,558,13655,4043,Arizona,...and you're a snot.
AsunCarretero,AsunCarretero,12973,13199,117989,33118,Madrid,Andalucía
JaviBaratech,JaviBaratech,248,250,8872,896,Madrid,Málaga
Antrodrimadro,Antrodrimadro,2657,1618,54489,199,Europe/Madrid,"Parets del Vallès, Cataluña"
AGUIARMOR,AGUIARMOR,556,359,7835,6536,,"Gáldar, Gran Canaria,España"
AuroCantero,AuroCantero,300,802,129673,54751,,Valencia
mai_keta,mai_keta,1031,433,13240,23574,Athens,"Barcelona, Catalunya"
xavirush1,xavirush1,1699,2724,45186,38813,Athens,Aldeà i catalufo 
alfonsvo,alfonsvo,489,715,29092,3724,Madrid,Barcelona-Brussel·les-OSaviñao
AnaLlames,AnaLlames,2591,2569,195346,7463,,
Feryi60837711,Feryi60837711,170,117,12985,17280,,
elgranganfo,elgranganfo,301,142,2232,1075,,Lebrija 
oscurocoba,oscurocoba,200,61,11046,119,,
IsabelCanovas76,IsabelCanovas76,437,218,24682,29472,Athens,Cerquita del Mediterraneo
jam250363,jam250363,1837,795,10968,5354,,Murcia
jorgeqim14,jorgeqim14,1050,417,14607,4297,,Mi casa
davidrod689,davidrod689,240,232,11560,18361,,
SRalmemdra,SRalmemdra,25,41,6105,5834,,
SARABAZO,SARABAZO,539,326,7623,988,,C V 
camprodon39,camprodon39,810,627,75641,37,Madrid,
AitorTala96,AitorTala96,393,381,2244,544,Pacific Time (US & Canada),Fuenlabrada
maricruzperealo,maricruzperealo,1064,675,52031,25003,,
chorizosiberico,chorizosiberico,934,1952,52667,2755,Madrid,
SiPeroNo1,SiPeroNo1,2080,48474,182329,99,Greenland,"En Babia, y a veces en la luna"
pheloponeso,pheloponeso,3849,2658,49868,34931,Madrid,Sevilla
yoghurtu_ngue,yoghurtu_ngue,2076,1143,29208,16105,Madrid,Former Republic of Xgovia
ElMorris8,ElMorris8,608,2180,4659,8362,Europe/Madrid,
Anita_brosandi,Anita_brosandi,152,74,433,967,,
periodismodebat,periodismodebat,280,278,997,108,Madrid,l'Caleta
Puzeapa,Puzeapa,249,207,7137,18838,Madrid,
xjose101,xjose101,257,300,4365,11869,Pacific Time (US & Canada),krbc/madrid(que no castilla)
AdrianMLomas,AdrianMLomas,193,238,16892,5243,,
TeresaJardi,TeresaJardi,22,43,2938,2121,,
verdugonavajas,verdugonavajas,109,73,6366,728,,
dan2rojo,dan2rojo,285,103,4255,246,Ljubljana,
Ivankhrul,Ivankhrul,887,282,16330,4818,Lisbon,Tierras de la España este
CarlosCascn,CarlosCascn,639,208,32033,4479,Pacific Time (US & Canada),
palomadiaz17,palomadiaz17,2410,2062,114431,83615,,EUSKADI
KeEscolano,KeEscolano,251,53,17928,17309,,
D_Alcazar94,D_Alcazar94,1544,334,14196,8966,Athens,
Ushiroth,Ushiroth,119,137,8231,8652,Pacific Time (US & Canada),"Málaga, España"
juliangrau,juliangrau,1632,1243,92409,90152,,"Barcelona, Catalunya"
Esquitx17,Esquitx17,1921,1918,94219,62260,Greenland,"Vilanna, Girona, Catalunya"
panarria56,panarria56,138,54,2314,5946,,
civiscivil,civiscivil,1871,495,10418,581,Madrid,
CedixSoyYo,CedixSoyYo,74,63,369,113,,
libres_domingas,libres_domingas,570,687,18833,11382,Pacific Time (US & Canada),ojalá en un concierto
ComeHerePuthes,ComeHerePuthes,57,59,192,23,,"Galicia, España"
soymutonto,soymutonto,135,60,2239,567,Pacific Time (US & Canada),
QueroGr,QueroGr,1438,1200,102122,22945,,
CafeYNoticiasJP,CafeYNoticiasJP,4025,3385,7975,212,,Colombia
Franciscoalbaca,Franciscoalbaca,453,535,60109,38359,,
Payaser,Payaser,772,28202,92857,151738,Madrid,"Texas, USA, Barcelona "
AmigosProgresis,AmigosProgresis,1252,681,10487,2620,Europe/Madrid,Alcorcon
BoigDelTerrat,BoigDelTerrat,580,194,9540,8663,Madrid,Mira detrás de ti.
clemente_al,clemente_al,2198,1410,74875,8054,Pacific Time (US & Canada),"Islas Canarias, España"
squantum1714,squantum1714,72,172,62255,465,,
Xuxipc,Xuxipc,277,73861,72856,59798,Athens,Zamora
MinatoBestDaddy,MinatoBestDaddy,399,1699,94095,148236,Madrid,Rakuzan/HOMRA/Kiheitai
__Maiq,__Maiq,459,462,132026,214338,Edinburgh,Grixis - Boros
redlipsexotic,redlipsexotic,1127,666,32113,7466,Madrid,seville
andoni_o,andoni_o,1779,1116,73371,33377,,Eskual rock n rollin
jonedgdg,jonedgdg,258,122,3869,7845,,
m_donis,m_donis,1709,1185,75121,1514,Athens,
TruloxD,TruloxD,201,356,27684,8572,Pacific Time (US & Canada),
RojoDemagogo,RojoDemagogo,174,60,1586,532,,
FlashNoseCat,FlashNoseCat,354,368,19383,3415,Azores,
joserayab,joserayab,1085,739,35382,7561,Madrid,Córdoba
ALCNovelda,ALCNovelda,519,607,8461,66536,Madrid,Novelda
MaripazSDR,MaripazSDR,2378,1548,72403,14273,,Getafe
huelgadehambre9,huelgadehambre9,4805,1146,15875,6718,,
cagigos_mamen,cagigos_mamen,88,112,5070,12551,,
tonnirubio88,tonnirubio88,1431,1512,57476,15628,,Andalucía
garcijarvar,garcijarvar,519,1460,132549,68932,Madrid,Matrix (Provincia de Albacete)
psicolengua,psicolengua,4612,2155,17738,3925,Madrid,Madrid
polinariyagoc0n,polinariyagoc0n,29,9,481,347,Pacific Time (US & Canada),
iagoPodemos,iagoPodemos,2075,864,39823,39135,,
CJNovelda,CJNovelda,213,253,6598,46879,,Novelda
FrikerSalcedo,FrikerSalcedo,356,383,19077,5086,Amsterdam,Génova 13
SergeNicos,SergeNicos,85,11,1103,4,,
fcojaviertorr14,fcojaviertorr14,70,40,908,1783,,"Sevilla, España"
nlk66,nlk66,372,93,1990,3082,,
Ireneecg,Ireneecg,277,506,20964,7449,Athens,Huelva
navegand0,navegand0,697,1622,97124,17455,Madrid,Girona   CAT  |l*I| 
monica_re19966,monica_re19966,233,439,24751,67729,Pacific Time (US & Canada),Madrid/Alemania 
Edelmiro1961,Edelmiro1961,868,2298,82501,28426,Pacific Time (US & Canada),Aquimismo
andreamqq,andreamqq,469,1871,30461,18418,,Canarias
angelesfig,angelesfig,2852,2609,19570,16740,Hawaii,A Guarda
kallavokas,kallavokas,65,14,1831,71,,
ligeretta,ligeretta,93,91,585,45,Madrid,"Barcelona, Spain"
mansan09,mansan09,925,622,23927,5339,,"Murcia,era alta España"
joseriv13006184,joseriv13006184,80,190,41512,14220,,
Vic12io,Vic12io,298,637,19422,27018,Madrid,
PILI93s,PILI93s,4992,3505,59328,31664,Europe/Madrid,
Alfredictor,Alfredictor,76,36,615,891,,
catandy_eff,catandy_eff,252,217,11489,5328,,
jcd1483,jcd1483,1567,321,6428,5637,,Las Palmas de Gran Canaria
maricarvidalsam,maricarvidalsam,2625,2594,352725,67415,,Santander
cabezapercebe,cabezapercebe,733,193,5683,1785,Madrid,Cáceres city
RoqueBarcia,RoqueBarcia,1085,852,63108,39136,,"Cartagena , España"
lmpg_twi,lmpg_twi,282,368,48728,24529,,
salvad_m,salvad_m,1529,1629,194217,36415,Ljubljana,"Catalunya, Europa"
Dibecad,Dibecad,476,197,2103,20,Greenland,Tomares (Sevilla)
kepasawonda,kepasawonda,616,947,59224,64287,Amsterdam,Cantabria
neogeo39,neogeo39,144,171,48942,18362,Berlin,"Menos en España, donde sea"
AliciaLaulet46,AliciaLaulet46,7587,6914,37712,75911,Athens,BCN
izanthekiller1,izanthekiller1,340,43,927,574,,"El Prat de Llobregat, España"
angelsnovoape,angelsnovoape,481,247,9125,7553,,
carpeamorem,carpeamorem,4044,2223,74893,5581,,jardin de las delicias 
Colau5,Colau5,647,167,3398,288,Greenland,Dolingrado
Marinbaldo,Marinbaldo,908,312,12481,208,,"Mar Menor, Murcia, España,"
CKatarsis,CKatarsis,10482,20081,25464,20771,Madrid,
mercedescloilde,mercedescloilde,447,508,37476,42940,,
javimilanista,javimilanista,3476,2432,4847,963,Greenland,
Rubiozag,Rubiozag,434,331,15212,6764,,"Santander, Cantabria"
getaparo,getaparo,461,1685,348684,147,Madrid,
WGaztea,WGaztea,55,41,6218,870,,
ElCascabel13tv,ElCascabel13tv,189,48823,18533,173,Madrid,
Cesarsvlla,Cesarsvlla,316,2421,62216,44180,Hawaii,Sevilla
j0dedor69,j0dedor69,29,21,2056,48,,atapuerca City
focaiguaiterra,focaiguaiterra,2596,1441,71948,58340,,República Catalana. UE
cabajoseba,cabajoseba,71,78,1676,1195,,
dedomuelle,dedomuelle,300,78,4091,647,Madrid,Soy un polaco desos jejejejj
rfernandezjou,rfernandezjou,477,780,103963,37298,,
guiller_espiga,guiller_espiga,55,32,1152,735,,
DanielFerGz,DanielFerGz,214,183,29660,17714,Madrid,"Torrevieja, España"
Flashito_,Flashito_,106,368,108035,23279,Athens,Candadito: @turbotroleo
JoseLuque_41,JoseLuque_41,445,816,93087,19891,Pacific Time (US & Canada),Almería - Wrestlemania
LucasTyrell,LucasTyrell,60,14,680,59,Pacific Time (US & Canada),
spongeb95961656,spongeb95961656,155,7,296,184,,
Lia_PC,Lia_PC,161,128,1755,887,Madrid,Asteroide B612
Archaeopteryx8,Archaeopteryx8,648,451,11807,7399,Athens,
YulianaVK,YulianaVK,1205,872,73578,33613,Zagreb,"El Guinardó, Barcelona"
Anarisd,Anarisd,488,440,20236,7205,Europe/Madrid,Barcelona
GaldutaNago,GaldutaNago,16,5,58,15,West Central Africa,Donde no haya policía.
Juanmipuchalt,Juanmipuchalt,616,380,16434,5663,Madrid,València-Bilbo-Warszawa
carlosasturies,carlosasturies,987,938,15007,9166,Madrid,En Oviedo aunque Cangués
TbykmJr,TbykmJr,427,212,16086,19539,,"Detrás de ti, imbécil. "
aenriquezl,aenriquezl,304,64,4373,1629,,
UalidSarghini,UalidSarghini,149,353,12597,7458,Madrid,Vamos Mi Granada!! 
ShiOfAstora,ShiOfAstora,195,283,34957,52393,Madrid,
Grigorispoem,Grigorispoem,194,287,13495,10578,Pacific Time (US & Canada),Pronto en una caravana.
DavidPiedrafita,DavidPiedrafita,112,22,751,111,Athens,
pepeitorr0,pepeitorr0,1876,1439,46228,745,Pacific Time (US & Canada),Madrid
Javiguanarteme,Javiguanarteme,139,79,1840,515,Madrid,"Zaragoza, Spain"
frikiquark,frikiquark,1377,539,57680,18856,Amsterdam,
guevarache31,guevarache31,2370,897,25133,238,,
DarthVaderBcn,DarthVaderBcn,418,567,51629,154,Madrid,Catalunya 
liverpooldavidm,liverpooldavidm,2044,1748,141515,82044,Madrid,
Doralaacusadora,Doralaacusadora,761,762,2908,1872,Athens,
Arnaiztech,Arnaiztech,364,344,11039,3497,Madrid,Burgos // Guzmán Ribera
apetecaown,apetecaown,357,404,4470,4349,,
rlisistrata,rlisistrata,365,173,2911,191,,
aublavejant,aublavejant,478,380,9625,16722,Madrid,"Barcelona, Catalunya "
junio1969,junio1969,1010,346,11575,1349,Pacific Time (US & Canada),
LLSSerrano,LLSSerrano,2996,2473,37725,17322,Athens,Quarta dimensió
PabloH_A,PabloH_A,1984,234,17324,1692,Amsterdam,http://ask.fm/PabloH_A  
Jordivll,Jordivll,9458,12663,101325,45607,Madrid,"Torrent, Pais Valencià"
antonio59946367,antonio59946367,182,73,2870,11,,
505inc,505inc,215,144,4436,2452,Pacific Time (US & Canada),Madrid
JosDiegoBarrado,JosDiegoBarrado,631,137,793,617,,
numb2106,numb2106,131,45,228,29,,"Valencia, España"
goiri_j,goiri_j,94,28,1356,21,,
JMluque3,JMluque3,37,8,107,311,,
matussera,matussera,60,625,4835,6066,Pacific Time (US & Canada),Muy de mi calle y de mi risa.
nenasub2,nenasub2,590,3487,84227,132205,Pacific Time (US & Canada),"Ordino, Andorra"
westmalle65,westmalle65,501,83,5004,2859,,
marixeruizde,marixeruizde,856,842,14953,6985,Amsterdam,Arrasate | Euskal Herrixa
ThorPolov,ThorPolov,1732,1563,29624,4717,Madrid,
vslponte,vslponte,1505,1554,47242,87155,Madrid,Ponte Vedra - Galiza
Silvicarri,Silvicarri,563,1150,13593,23115,,"Murcia, Rehiyon ng Kanlurang V"
erreharria,erreharria,2172,6313,56603,13284,Amsterdam,Mediocrilandia
amisut,amisut,132,18,111,11,,
maquinandoarte,maquinandoarte,328,201,20189,1525,Athens,españa
ars_magno,ars_magno,206,997,35813,36020,Pacific Time (US & Canada),Den Haag
astridma_96,astridma_96,249,260,5895,6635,,
loronoabogados,loronoabogados,908,1413,1947,210,Amsterdam,"Bilbao, Getxo, Barakaldo."
sabinaaguado,sabinaaguado,4709,3494,43307,24414,Athens,BARCELONA-MADRID 616718464
jfmfernandez201,jfmfernandez201,290,149,2139,327,,
hartodelamafia,hartodelamafia,12,25,1357,430,,
rosacasasaynoza,rosacasasaynoza,454,435,65690,62631,,
Ainho_ao,Ainho_ao,626,244,11267,7410,,
stbnthegreat,stbnthegreat,149,65,10459,15526,Madrid,
JagEstrada,JagEstrada,10,5,526,134,,
Bestgoten,Bestgoten,206,39,523,274,," Madrid, España"
Eduard_Sans,Eduard_Sans,617,459,5705,2052,,
AsunToldra,AsunToldra,610,404,27594,14777,Madrid,
Bistekh,Bistekh,98,63,4159,4839,,"Barcelona, Espanya"
Pluckyto1975,Pluckyto1975,1627,2085,33935,24575,Brussels,Pamplona
tr0k01,tr0k01,899,238,10978,1105,Hawaii,GZ
1jandrolopez,1jandrolopez,9,9,18,1,Madrid,"Almería, España"
58Cramos,58Cramos,338,175,8441,2230,,
davidfeganu,davidfeganu,714,276,4108,2212,,
camacho_com,camacho_com,2237,867,35246,118,Athens,cadiz
DaveBarr98,DaveBarr98,259,179,2776,189,London,
alaznefs,alaznefs,182,116,7528,6000,Amsterdam,Euskal Herria
euroeuropa,euroeuropa,6590,7310,165929,137852,Madrid,1949DONEC PERFICIAM RepúbliCAT
jose_wyrm,jose_wyrm,568,305,10290,6514,,"el baño, mi casa"
Mayi_Ibias,Mayi_Ibias,985,825,40940,3731,,"Ibias, España"
emocionycambio,emocionycambio,6597,7070,230549,63733,Europe/Madrid, Desde Mayo  2014    Barcelona
Anto360nio,Anto360nio,529,197,12989,7841,,Albacete
mxnrrie_,mxnrrie_,723,1156,32626,74666,Athens,"Madrid, España"
EuropaSombria,EuropaSombria,479,101,2378,1587,Lisbon,Espaňa
juanman78734705,juanman78734705,0,0,70,0,Pacific Time (US & Canada),
CloscaRoja,CloscaRoja,731,508,7114,345,Madrid,Manresa - Catalunya
SItunberri,SItunberri,901,471,10847,6569,Pacific Time (US & Canada),
hdcarrefour,hdcarrefour,527,15190,108390,51735,Madrid,Málaga - Spanien
carollm333,carollm333,783,1008,122449,45,Pacific Time (US & Canada),
desobediencia69,desobediencia69,752,983,76634,53152,,
JuanjeAlcon,JuanjeAlcon,845,659,28725,9655,Madrid,Tuna metalera de Sevilla
LNCleon,LNCleon,223,7600,20515,2708,Amsterdam,
_01010011_,_01010011_,542,502,4636,498,Athens,Catalunya
MiguelLorenzo10,MiguelLorenzo10,181,100,4131,1051,,"Albacete, España"
1denmadrid,1denmadrid,243,1167,301650,134,Madrid,"Madrid, Colombia"
dnicatala,dnicatala,1485,7984,153475,115848,Brussels,"Terrassa, Catalunya"
gi_kel,gi_kel,1707,2645,27751,4548,,Catalunya
kdnpv,kdnpv,470,236,33205,16605,Madrid,
RogerYoda,RogerYoda,5986,7644,90549,92089,Madrid,"E Street, Jungleland"
cigarunfumarro,cigarunfumarro,406,1514,70145,112379,Athens,zaragoza - boltanya
dannypeewee,dannypeewee,735,302,6406,1670,Madrid,san sebastian de los reyes
CirunCh,CirunCh,553,427,44137,173,,The Netherlands
trempantempaito,trempantempaito,3343,3143,86523,3655,Paris,
Sra_Iguana,Sra_Iguana,1107,147,7444,392,Pacific Time (US & Canada),Ciudad Autónoma de Buenos Aire
ConsiMiranda,ConsiMiranda,4922,4603,25646,46180,,Palma de Mallorca
angeles_calv,angeles_calv,13,2,26,287,,
BcnLoles,BcnLoles,385,456,31281,15151,,"Barcelona, Spain"
mijailepv,mijailepv,1637,1227,7238,9811,,Galicia
ferrando_diego,ferrando_diego,241,244,614,350,,"Beniarbeig, España"
Zombor007,Zombor007,185,152,2656,1567,,
MariCruzIsasi,MariCruzIsasi,260,327,4109,10040,Madrid,Ciudad Real. España
ma_montse,ma_montse,215,95,10350,3277,,
porkoshark,porkoshark,131,28,245,22,,
ikerbest,ikerbest,393,221,7846,4289,,Gasteiz 
mvallver,mvallver,47,157,8837,5382,Athens,
EngineerCVM,EngineerCVM,142,25,1798,379,,"Valencia, Spain."
JosefaPortales,JosefaPortales,1892,1973,87255,11493,,Alcorcon (Madrid)
jordiv,jordiv,1334,1840,107464,567,Madrid,Barcelona
corocota,corocota,175,47,12565,27,Paris,
toCarlosHuev0s,toCarlosHuev0s,250,191,24782,2304,Belgrade,Los internets
jpgaipo,jpgaipo,829,952,60267,8000,Madrid,El rectángulo de W. W. Ellis
